,opinions
145,"Food was phenomenal, the crab meat ravioli was decadent, yet light and the mango drink was tangy, but strong. Ambiance was 10/10. And service, specifically the help from Victoria, transformed the experience into a complete culinary experience. Highly recommend"
146,Go here!! Amazing food and ask for Victoria :)))) she’s amazing! Loved her so much and couldn’t recommend enough!!!!!!
147,"The experience my friends and I had tonight was awesome. Victoria, our server was on point and made sure we got everything we needed. The appetizers were delicious and the main course was phenomenal; I got the carbonara!"
148,Such Amazing food! Definitely coming back! Our server Victoria was great and so kind. Highly recommend
149,Went to Olio e Piú with my partner. Loved the energy of the space and the food was amazing. Our server Victoria was super nice and turned our quick bite into a memorable experience. Definitely coming back!
150,"I went with friends on our trip to NYC, and it was a remarkable experience! The food is tasty and filling, and the waiters are kind and professional. Eat here if you are looking for a higher-end style of food. Ask for Victoria, she was lovely!"
151,Great food and and excellent service! Always happy to come here and try out new items on the menu without regret. It’s a must try when in New York City
152,"Food was delicious!! The restaurant decoration is Italian elegant casual, clean, great environment, loved it !! And the service was superb thanks to our waiter Gabriel that gave us an excellent hospitality, not easily find in NYC… overall an amazing experience!!"
153,Had the best food ever. The Carbonara was absolutely amazing. Service was the best I’ve ever had. A server named Victoria treated us so well. Best waitress I’ve had in NYC. I will bringing my family back to this place. Now my fav spot in NYC
154,"AMAZING! Everything we had was delicious, our waitress, Victoria, was so lively, charismatic, and did not steer us wrong with the order. Highly recommend and will be coming back with my family!"
155,Amazing food and great atmosphere. Victoria was an A+ waitress and made the experience awesome. Highly recommend if you’re looking for top notch Italian!
156,"Delicious fresh pasta (we tried the carbonara and burrata lemencello), lively and cute dining atmosphere, and great service from Gabriel. A gem in the west village!"
157,My friend and I got buratta limoncello ravioli and carbonara for dinner. The carbonara was one of the most creamiest pastas I had! So delicious. Service was pretty fast and we had Gabriel M as our waiter. Definitely would recommend to friends
158,So good the pasta Soo great the food was amazing and great quality. I enjoyed every bite. The food was to the die for. Just wow. The bathrooom was beautiful as was the interior.
159,I went out with my girlfriends and had a lovely time! Victoria was great and gave us wonderful service. She was quick and sweet. I recommend the pasta carbonara and the cocktail w rose water. I’ll def come back here
160,"Everything was amazing! I loved the food, drinks and my dessert. Victoria gave us great service and suggested the best drink. I’ll definitely be back! 🙏🏾"
161,Amazing customer service and drinks I would recommit anyone in New York City. If you haven’t visited here here their food is great as well just as good as their drinks x
162,Leandro the server made our day! Amazing food and service out of this world! He had a smile that lit up the room and we really enjoyed the entire experience.
163,It was delicious! The staff was so unbelievably nice. Especially Victoria! I loved it so much — fun atmosphere too!
164,The waitresses were so nice! Victoria was so kind and sweet and brought us everything we needed :) I recommend the burrata ravioli
165,"Great food, great service and peaceful ambiance. A little refuge in busy NYC that serves wonderful Italian food. Highly recommend the panna cotta!"
166,The outdoor terrace was buzzing on the hot day we visited. Food was excellent- pasta beautifully al dente and wood fired pizza had an excellent neapolitan crust.
167,"Victoria is a goddess among women. She is the greatest server of all time and her energy is immaculate, she was so attentive and helpful. Love you queen! Also the fettuccine was literally incredible, I only wish I had more"
168,Our server Victoria was super nice and the food was amazing!! We were seated right away and service was quick despite a busy restaurant
169,"Food was fantastic, pasta cooked to perfection. If you’re able to, request Jose to be your waiter, he was phenomenal!"
170,"We were so excited to check this place out! We were going to a show at Smalls and this place was nearby, so we are so happy we came in to dine! First off, our server Victoria was so amazing and made our night so enjoyable! Every bite and sip of everything was just magical, this spot is a fabulous date spot too and the atmosphere was so enjoyable to boot! Highly recommend the mushrooms (Fungii)! Next time we are in new tours we will be sure to make this stop.  Also the cocktails were every ounce of wonderful."
171,"Wonderful atmosphere, incredible food, unparalleled service. A great Mediterranean gem in an East Coast city. Victoria was wonderful."
172,I had a fantastic time here. The Spaghetti Chitarra alla Carbonara is a must have. (Make sure to mix the yolk in.)  My waiter Gabriel was amazing and took care of my every need. He made a fantastic white wine recommendation to pair with my pasta. Strongly recommended.
173,The only thing better than the delicious food was the amazing service! Victoria was a great waitress who elevated the entire experience
174,Olio e Piu is a beautiful Italian restaurant in the west village. The truffle fettuccine is divine and our waitress Victoria was fantastic! I will definitely be returning soon.
175,We had the best time. Can’t recommend enough! The pasta was to die for and Victoria was amazing. She made sure we got everything okay and was extra tentative. Thank you Victoria! :)
176,Wonderful pasta and ambiance! Our server Gabriel was extraordinary. He went out of his way to give us recommendations and help us have a great dining experience !
177,Love Victoria and the carbonara was nice too. Soft shell crab and salmon tartare also delicious- will fly back from the UK just to visit again !
178,"We went to Olio e Piu and it was AMAZING. Our waitress Victoria provided amazing service and make our experience so great! The food was so good, literally mouth watering. Get the carbonara and octopus salad!"
179,"One of the best dinners I’ve ever had! Our waitress Victoria did a fantastic job, request her section if you can. We had the carbonara and diavola pizza for our main and cocktails were amazing!"
180,"Incredible food, especially the soft shell crab and salmon tar tar. Our waitress, Victoria was amazing too!"
181,"Recommended by my friend, great experience and enjoyed every course. Gabriel provided excellent service and took care of u"
182,"Me and my friends came at 8 pm, the wait was not too long and the service was super nice! The restaurant is very cozy and vibey. The Fresca Pesto pizza I got was so good! The pasta my friend got was super flavorful and creamy, highly recommend. 这家的菜真的巨好吃，盲点也不踩雷，而且环境巨可爱很适合约会或者朋友们小聚，酒也很好喝，服务很好，真的很推荐啦！"
183,The pasta and wine was great! The pasta had so much flavor in it and really blended well together. The Chardonnay and Sauvignon Blanc was also a great plus.
184,"Went during a weeks trip to NYC from UK- it’s beautiful, food is insanely good and service perfect. We had Victoria as our server who was constantly looking after us and kind and friendly. We also had Edward, working in our area who was consistently topping up water and very sweet and caring! Thank you Olio E pieu for a lovely evening"
185,"Fantastic service, such tasty food, our waitress Victoria was super friendly, thank you Olio E Piu. 😊"
186,Went to Olio e piu for dinner with my friends and had victoria as our waitress! She was so amazing and really made our experience. The food and vibe was amazing as well! Would 100% recommend!! And ask for Victoria!!
187,"Everything was amazing- the food, drinks, ambiance, and our waitress Victoria made the experience so much better!! If you’re looking for the best pasta and pizza in New York you gotta come here!"
188,"Pray that Victoria is your server!!! She is so sweet and kind—gave great recommendations! She was one of the best waitresses I have ever had. Delicious food and it feels like you’re in Europe. Excellent vibe and options. Has to be one of the best restaurants in Manhattan. With whatever you order, you’ll be satisfied!"
189,"Best italian food in town! Awesome service! Nice ambiance! Gabriel treated us like the queens of New York! I highly recommend the Fettucine Tartufo! If you enjoy good food, this restaurant is a must visit!"
190,Best carbonara and truffle pasta. Everything we order is excellent! Def will come back when we visit new york the next time.
191,"I went to the restaurant with my boyfriend, we had such a nice dinner. The food is really good and tasty, Gabriel was our waiter and he was extremely kind and helpful. We had the carbonara and Nutella calzone for dessert, it was DELICIOUS!!! We totally recommend the place."
192,My wife and I had an early dinner reservation. The salads are good size. We ended up ordering a salad each and then splitting the bolognese. It was plenty.
193,"This place was amazing on all fronts. The ambiance is quaint, lot's of plants, seating is tight but arranged in such a way as you not sharing your neighbor's meal. We started with a Caesar Salad, usually hard to mess up, but even harder to make special - and this was. My wife had the Paccheri Nero which was delicious and I had the Burrata Lemoncello Ravioli. Was a little concerned about Lemoncello in a ravioli but it was perfect - there but not dominating the Burrata, just complimenting. We topped off the meal with a Terlaner from Cantina Terlano - a delightful blend of Pinot Blanc, Chardonnay, and Sauvignon Blanc. If you get the chance ask for Suzana - she was perfectly attentive and very knowledgeable about wines."
194,Really nice place and ambiance. Ordered a margherita pizza and it tasted really good! Service was great. Special thanks to our waiter Gabriel for his attention!
195,"Everything was great , Ambiance , Decor, Service and food . Ordered prosciutto, bureara e pecorino “sardo” , perfecto! Branzino al Olio , perfecto and Fusilli e Manzo , Perfecto! Gelato Perfecto !"
196,"Well, the staff was helpful and friendly, and the service was ok (between first course and the second we had to wait 40 minutes!) By the time our pasta finally arrived we were starving… and to our disappointment it was not good. Maybe we had such high expectations because it has become such a trendy place and the person who took us there wanted to go.  We have traveled to New York from abroad several times and having been to many other Italian restaurants much much better, we now know that this is one that we won’t be coming back to. Sorry."
197,Was a great experience and the food was really good. Especially the spaghetti a la carbonara and the campagnola pizza. Coming back next time I visit NY!!!
198,Is the first time here in New York and I came to visit for the first time here. Is an excellent place for you to eat. The Service of Gabriel was amazing. The food was spectacular. 100% recommended
199,"Olio e Piu is a great authentic restaurant, with the best pasta we’ve ever eaten. The atmosphere was buzzing and the service we received from Victoria and others was just as good."
200,"Good, not great. Very expensive. $375 for family of 4. Included wine and 3 cocktails. Cesar salads were very good. Pizza soggy. Chicken good although sauce was just ok. Carbonara very good. Gnocchi had good flavor, but chewy. Veal Milanese good. Service good, not great. Given 3 pieces of bread for 4 people. It was good, but not great."
201,I loved in Italy and the food here was authentic and delicious. The service was excellent…the staff and mgmt ensured we had a great visit. We’ll definitely be back!
202,Great and original italian food in NYC. Pizzas made in a wood-fired oven. Desserts are equally fantastic.
203,"Excellent experience. We had the tartuffo pasta and the pizza and both were great, although the tartuffo is a must! Place is nice, not too fancy but the food makes a great experience and is not pricy."
204,"The food, ambiance, and service were superb. Gabriel was a fantastic waiter! I definitely recommend for you to dine here."
205,"Gabriel was an excellent server. The food, service, and ambience was fantastic. I highly recommend this restaurant!"
206,We were very happy with our severs and the food is amazing!! Prices are good according the food . The server Gabriel is very friendly and also speaks Spanish in case you need it
207,Came here for our first night in NYC for my 30th birthday trip. It is quaint with a beautiful corner setting in the village. Great menu and wine! This place always sticks in my mind as a trip highlight.
208,"We had a great time at the restaurant. Very good vibes and incredibly tasty food. We enjoyed everything. Our waiter was super kind, helpful, and gave us grate service; Gabriel."
209,"Overrated. The food was delicious which I guess is what you come for, but the service was poor, the restaurant is very cramped which is uncomfortable and it’s extremely overpriced. It’s the kind of place you might want to try once but I definitely wouldn’t return."
210,"Came here on Tuesday night and it was packed, very pretty decorated, I think it would be a great spot to celebrate Mother's Day or any holiday here, also they do large groups dining. I really like their Calamari, they were very fresh and crunchy, drinks and desserts were beautiful as well. Definitely a hot spot in West Village."
211,No wait when we arrived. Great food and service by Victoria and the team. The carbonara and margarita pizza are amazing. Will be back soon!!
212,Was able to get a table on a Saturday for a late lunch - waitress Victoria was super personable and helpful. Second time here and already know I’m going to be back for a third!
213,"We got a table right away on a busy Saturday afternoon. The food was amazing and our server, Victoria, was so sweet!"
214,"I had hoped for more after reading the reviews, looking at the menu and considering prices should equate to quality. Food was ordinary. Most of the restaurant seemed to be eating the spaghetti Carbonera or pizza. We did not. The appetizers we had were predictable and lacked innovation . The gnocchi was clearly house made and different but lacked balance. The limoncello ravioli was very good. The ribeye was not good at all. Very fatty and grisly. Contorni promised more than they delivered. The roast chicken was definitely better. Service was great. Wine by the glass was pricy with a few cryptic names eg “ Super Tuscan” at $20/glass. Would I return? - No. It was just too mediocre for the money. There are better choices."
215,Visited here on our second day and loved it! The service was great and so was Victoria. 10/10 would recommend
216,"My friends and I went here before a night out and everything was INCREDIBLE! Food, service and vibes! Victoria was the best and really took of us!!"
217,Service and food were amazing! I couldn’t get enough of the bolognese. Victoria made sure we were taken care of. 10/10 recommend!
218,"Olio e Pui it’s honestly my favorite place to come. I’ve been here more than 3 times already and is always a come back. Dishes are delicious, the staffs attention is espectacular as usual! Victoria is always so nice and accommodating! It’s definitely a great experience and would always recommend to my friends!!"
219,"Amazing food and ambience, the decor is perfect for a date night or a family dinner. The carbonara and the caesar salad are to die for! Amazing service!! Make sure to ask for Victoria if you comee."
220,"From the charcuterie board to the carbonara, Olio was an experience from start to finish! Victoria was a delightful host and the ambiance sealed the deal! Would highly recommend!!!"
221,"Olio E Piu was an incredible experience! The food was mouthwatering. We had white pizza, seafood pasta and dessert. Everything was incredible. The cherry on top was the service from Victoria. She was so friendly and attentive. We recommend this restaurant to anyone looking to enjoy authentic Italian cuisine. We’ll definitely be back."
222,"ATTENTION FOODIES! This food was AMAZING. I had the truffle pizza, the squid ink pasta with seafood and the cheesecake tart. Out of this world. You guys will not regret it. Victoria was an amazing waitress! So friendly and attentive. Please make this your first choice."
223,The most fantastic food and service! Highly would recommend the pesto gnocchi- INCREDIBLE. Shout out Victoria for the recommendation and great service!
224,The food and service were impeccable. Special shout out to Victoria for being so accommodating and amazing during our meal.
225,The food was delicious & the service was amazing! I can’t wait to come back! Victoria was the best I will be coming back solely to see her!
226,Victoria was great! She was so thoughtful and was attentive to our needs. 10/10 will come back and hope she serves me again!
227,Loved my experience here! The carbonara was amazing and our waitress Victoria was the nicest. Definitely recommend
228,"Davidson was the best ! The food is amazing, I came with my best friend and we took the Fresca & Pesto pizza, we recommend it ! If you want to finish with a dessert, you should take the Calzone Nutella !"
229,"Highly recommend this restaurant. Though it was busy, ambiance was great and Davidson made some excellent recommendations to us. Food was very delicious and excellent service."
230,"This restaurant would deserve a Michelin star! And special thanks to our waitress Ivana! From Garance, 9 1/2 years old, from France"
231,"The food here was indescribable…by far the best restaurant I went to on my visit toNew York. But what threw this place over the top, was the service from our waiter Davidson. He was extremely attentive, kind, enthusiastic and made excellent suggestions. Our experience with him has solidified that we are 100% coming back here on our next visit to NYC"
232,"Came here with my friend to have some amazing Italian food. Started off with the bruschetta ricotta and had the carbonara as an entree. Everything was amazing. The pasta tasted freshly made. Everything was greatly seasoned ( I highly recommend the bruschetta ricotta). I will definitely come back here.  Not only was the food and atmosphere amazing, but Victoria, our waitress was amazing. She made sure that we had everything we needed. Was very kind and personable which made the experience much more amazing."
233,"Came here with my best friend to catch up, she picked the perfect place. Service is amazing, ambiance is wonderful, and the food is top notch. You won’t be disappointed, this one place deserves more than 5 stars. Victoria was wondrous, she made sure we had everything we needed and serviced us well with a beautiful smile. We will be back."
234,"I had the Fusili E Manzo and my friend had the Burata ravioli, they were both delicious! Our server Victoria was very attentive and helpful. The atmosphere of Olio E Piú was very welcoming and made the experience even better! Definitely recommend visiting!!"
235,We loved our time here! I had the burrata avioli and my friend had the fusilli e manzo and both were delicious! It is worth the trip to come. Our server Victoria was helpful in determining what we should order! I highly recommend coming here.
236,"My friends and I were so pleased with the excellent service provided by Victoria. A very kind and helpful indvidual who provided amazing service on my friends birthday. The food was amazing as were the drinks, the waiting time was minimal and I would definitely come here again with my family"
237,"This place is amazing! Great ambience and delicious food. The service is great, props to Victoria! She is so nice and did a great job! Would highly recommend to everyone! 10/10"
