,opinions
198,"What’s not to love - great food, service, location and atmosphere. Only slight negative was the repeated requests to leave a review, but I get that everyone is feeling to pinch so I don’t blame them but I would have anyway."
199,"Good food,good drinks! And the bottomless was 10/10! Really recommend it!!!!! I had the pancakes with chocolate it was sooo good"
200,"This restaurant might be fine for brunch - it’s a different menu. But for an evening meal it is awful. We had tasteless entrees and the mains were poor too. Scarlett Green makes much of its Australian roots but none of the food that we had was recognisably so - apart from my husband’s chicken parmigiana and soggy chips, which reminded me of the sort of food produced in second-rate pubs and RSLs in the 1960s. Not nearly good enough and dreadfully overpriced. We won’t return."
201,"Scarlett Green has an incredible brunch. Our server was Stephan and he was really hospitable and could not have done more. Their brunch is incredible, really enjoyed the bottomless brunch with free Prosecco. Very good service and food. Would come again."
202,Incredible even for Aussie !!! Thanks Stefan and team! The service and brunch was perfect and great value !!
203,"I came to Scarlett Green for the first time for the bottomless brunch and had a great experience. The food was delicious, service was quick and Stefan and Veronica were excellent hosts! Would definitely return"
204,"Great food, very forthcoming with Prosecco refills and Stefan was a great host. Great atmosphere and well worth the money."
205,"Amazing as ever. Food is always so good and the portions are generous. The staff are epic, in particular Stefan. Hugely recommended and this is our 7th time."
206,"Went for bottomless brunch with my friends and will definitely be coming back here! Lovely atmosphere, food was absolutely delicious, staff were really friendly and welcoming! Thank you Veronika and Stephane for the wonderful customer service and experience 💖"
207,I went there for brunch with a friend one Friday. The food was absolutely delicious with generous portions and excellent service: attentive but not intrusive.
208,"10/10 would recommend. We came here for bottomless branch and were super impressed. We came here for the 90 minutes and ended up staying 4 hours. The food was amazing and so was the service. Stephan was the best host we could have asked for. He was so attentive and friendly, and as soon as one bottle of Prosecco was finished the next bottle was already on the table. The menu was great with many different options and stated what was gluten free."
209,"We had the best time at Scarlett Green! Sampled a mix of savoury and sweet dishes — both delicious ! A great welcome and service from Stéphane, would highly recommend!"
210,Amazing food and atmosphere! We got the bottomless brunch option that came very quickly and fantastic quality. Our waiter Stephan was especially helpful ! Would definitely coming back soon!
211,We had an amazing bottomless brunch with a good service and amazing food AND ofcourse the MIMOSAS!! 🥂🥂🥂
212,Had a lovely time celebrating our friend's birthday and the food was just DELICIOUS! - Stephane took super care of us!
213,10/10 would recommend. Went for a late birthday celebration and bottomless brunch. The food was amazing and the service top notch! I want to mention Stephan who was super attentive and all the staff was super friendly! We came for brunch for 90 min and ended up staying for 4 hours! The best place for brunch!❤️
214,"Super fun bottomless brunch. Lovely food and good times. Enjoyed the food choices , one savoury and one sweet, loved the tiramisù lamington!"
215,Amazing food and great service! A must to visit when in London! Would definitely recommended if you’re in London.
216,Amazing bottomless brunch for a group of girls!! Loved my time here and deffo coming back! Staff were lovely
217,What a great time! Great service from Stefan! What an amazing man! Will defo be returning for a boozy brunch again! LEGENDARY!
218,"Lovely brunch. Lots of yummy food and good various options. Kept the bottomless Prosecco flowing. Great for family’s, couples and friends. Stephan really looked after us! Will be returning!"
219,"Great food and decent value bottomless brunch (2 courses + prosecco). Staff are lovely and service swift, would recommend."
220,"We went for bottomless brunch with some friends, the service was great and food fantastic. I would absolutely return and look forward to it."
221,"Lovely bottomless brunch with great staff, food and drinks. As a vegan there was a lot of choice and range for different dietary requirements. Faultless and would return. Palmir was lovely."
222,My husband and I are visiting London from the US on our honeymoon! We are going to the Arsenal game and needed somewhere to go for breakfast. We googled places around our hotel we could walk to and we saw Scarlett Green and the menu looked great. We came around 9:30am on a Sunday and we’re able to get a seat no problem for the two of us. It got more crowded around 10am. The service was amazing. We did not have to wait and we’re greeted with friendly smiles. Our server Stephan helped us pick from the menu as we struggled because it all looked so good. I got the dirty daisy and my husband got the fancy bacon roll. The food was so delicious! Drinks were great. 100% recommend coming here! They have a bottomless brunch deal that looks amazing as well.
223,"The food was good, however they got our order on wrong twice which left one of us waiting to eat. Also low on other alcohol we asked for outside the brunch.. and the 20% service charge on top of just “ok” service was a little cheeky but we expected it. For the money we paid it was just ok. We won’t be returning"
224,"Excellent brunch, food was delicious would recommend the dirty daisy! Salsa our waitress was brilliant"
