,opinions
191,"The ambiance was amazing! The food was 10/10 we had a well-done stake, Salmon & fries on the side. I’ll recommend this restaurant for those who looking a great evening out to eat, chill & relax."
192,A lovely ambiance and the decor is beautiful - the vintage posters are nice touch. Very attentive and friendly staff.
193,"Visiting NYC and a friend recommended Boucherie. Even though the restaurant was quite busy, the food was Impeccable and service from our server Gabby was top-notch. We will definitely be back - thank you Gabby and Boucherie!"
194,"Delicious escargot, great atmosphere, friendly staff (Gaby was great!). Would definitely recommend anyone to visit."
195,Had a great meal at Boucherie West Village - first time from London in 3 years! Excellent food as always - NY Strip steak is amazing. Excellent service from Iryna especially as it was our daughter’s birthday. Excellent once again - we will be back.
196,"Wonderful experience and food, and our amazing server Gabby made it so special for us! We’ll definitely be back"
197,Great dinner with Gabby as our server! A fun spot for a celebration. Recommend the beef borginon and the duck confit.
198,"Amaaazing delicious food, beautiful atmosphere, attentive staff- especially our serviced gabby- she was the best! 10/10 would recommend coming back also super fast service"
199,"Such a great experience- we had steak frites, raviolis, and salmon and would recommend all three. All employees were extremely attentive, especially Gabby. She was knowledgeable about the menu and so helpful with recommendations! I highly recommend. Can’t wait to return!"
200,"Incredible experience! Highly recommend for an authentic NYC experience that locals love. Best French bistro in the city. Michelle, our bartender, was top notch. Get the tomahawk steak, you won’t regret it!"
201,Fun evening but heavy handed with the salt! Have caution when ordering the mussels - they were so salty we could almost not eat them. Definitely couldn’t eat the ones lying in the broth at the bottom of the pot!!!!!
202,"When in New York, this is a must go to restaurant, with a pretty extensive menu and wine list. The food is 'French' in style, with great portions and very well cooked. The service is prompt and efficient. The restaurant was very busy and had a good buzz. The West Village is great area and offered us a few options for a post dinner drink."
203,"This place is a vibe! The ambiance, the staff, the food, just a vibe! Our waitress was Gabby who was very friendly and attentive to our needs and requests. We met the manager who was very personable and interactive. My friend and I both had the salmon which was delicious and melted in our mouths. The chocolate tart was so decadent and to die for! So excited to visit again!"
204,"Gabbie was our all-star server this evening. She was attentive and relatable. As someone who’s work in the restaurant industry, I know the there’s expectation to be met when working and she exceeded them all. The food was hot and delicious. The Salmon and frog legs were my favorites of the night. Gabby made sure we were all good as well as having everything we needed to ensure our experience was amazing. I 100% recommend this establishment and dinning with Gabbie."
205,"Great food, beautiful place and kind staff. We ordered French classics, two different kind of duck dishes, delicious. Great Pinot noir to drink and espresso martini for desert. And we had really friendly and service minded waiter, Stefan. Can really recommend this place."
206,"We were served an exquisite Chenin blanc with aromatics that rippled across the tongue. I ordered a harvest salad with a medley of fresh lettuce, tomatoes, sumptuous walnuts and melt-in-your-mouth goat cheese. Service was exceptionally attentive, everyone had a 10/10 fun time!"
207,I had an amazing meal at the boucherie in the west village. Me and my friends split a bottle of wine to start and it was the perfect way to start the night! I didn’t know what to expect but it was very homey and intimate and was able to have a good night with my friends.
208,Food was excellent. The service was excellent. Kerone and Gabby were terrific. Absolutely would come again. Great place for a date or to go out with friends
209,The food was delicious! Highly recommend the mushroom ravioli. The restaurant is big with lots of seating and if you’re sitting up on the second floor it’s a little quieter and the ambience great. We had Kerone and Gabby as servers and they were super nice. Great for a birthday or special event.
210,"Heard good things about this place and wanted to try out. The store is pretty and the food was awesome. Our server Sidy and Abu was very kind and friendly, making sure that we have what we needed. Had a good time with good friend, good food, and good vibe :)"
211,"I love the interior of the restaurant and atmosphere. Very casual and beautiful. This was second time visiting and had dry aged steak, steak tartar and onion soup. I love love loved! all the foods here and would recommend to other friend and will visit again for sure :) Our server Sidy and Abu were friendly and kind. Loved the experience!"
212,"Great place for girls night out, great drinks with beautiful presentation. Food and service was superb. Tamara gave us great recommendations for dinner - ask for her if you’re there!"
213,"The service was unparalleled - our food came out so quickly, the drinks were freshly made and the host and the waiter made sure our every need was met. Ask for jacob and sidy!"
214,"Fantastic girls night! Hosts were very organized and texted us in advance of our arrival. When we arrived we got seated very fast on a very busy night and Gaby not only recommended the best of the best but drinks were served quickly, food was on time and hot and she checked up constantly. Rare to have this at a bustling place in WV Friday night. First time here and the service really is amazing!"
215,"I saw the boucherie on the internet and thought since I'm in NY I would check it out. i enjoyed the food, friendly staff and the floor supervisor maya keep checking on us to ensure we were happy with the service at the table. thank you boucherie for a wonderful evening."
216,"I came here and had the Babette steak, which came with potatoes and a salad. For $47, it was pretty solid: a decent sized portion, but nothing out of this world. The sauce could've used an extra zing, but overall, it was well cooked and hit the spot for a steak craving. The staff was all extremely polite and nice."
217,"Came for a fun French dinner. Incredible atmosphere and wonderful service. Gabby, our waitress, was kind, attentive and gave great recommendations even while being as busy as she was. Highly recommend this spot and we love gabby!"
218,"Came here for dinner, from the beginning to the end, we enjoyed very much. The service was amazing, our waitress Shania was super sweet and took care of us really well. Even the lady I believed she was manager came to check on us twice. The food was amazing, we had the French Onion Soup, omg the best,Boeuf Bourguignon was super tasty, the beef cooked so well and flavorful. The cocktails here are super pretty. This is a great spot to spent time with family and friends, mother's day is coming, it will be the place to spend time with mom and grandma, I think they would love this place."
219,"I absolutely enjoyed my time here, the food was super delicious and our server Mason was terrific !! I will be back again"
220,"We really enjoyed our experience at Boucherie on Easter with our waitress, Gabby. Great food, really nice large space and many fun dessert and drink options. Definitely recommend for a visit to NYC!"
221,"Michelle was nothing short of an angel. Have been there for dinner, sat at the bar for drinks and/or apps and has always been amazing. The bread is baked in house and is second to none. Mayan punch also is a great option. Amazing spot!"
222,"Amazing drinks and good! Ordered the Provence martini it was amazing, our bartender Michelle did a great job! Our waiters mustafa and Akin made out light. Would highly recommend this spot"
223,I was here several times during my NYC trip. The food is very delicious and the service is very helpful. The cocktails are also great. You must try la vie en Rose. I totally recommend this place and look forward to coming back again here soon!
224,"I had the most incredible experience ever and it was largely in part due to Jacob. From the moment I walked in he immediately greeted me and asked me how I was. He stayed present throughout our entire service as the manager. He popped back in and insisted on treating us to dessert, which he ensured we would love (and we did). He was the cherry on top of our experience. Of course the food was divine and the cocktails enchanting."
225,"After a day of light shopping, me and my friend who haven’t seen each other in months were looking for a nice steak dinner — Boucherie didn’t disappoint.  We were welcomed by our lovely waitress Gabby who made sure we had a great time catching up while devouring some great eats. A beautiful porterhouse for 2, flights of wine, and a nice open air environment was a great way to celebrate the warmer Spring weather and friends getting back together.  This place is a staple and def will be coming back as things get a little more vibrant. Come early evening and stay until late — you won’t regret it!"
226,"Fantastic food. Amazing server, Gabby made our dinner and drinks perfect. From the escargot to the porterhouse to the dessert. Looking forward to coming back."
