,opinions
137,Family dinner but sat next to very loud crowd--waiter should have known better--however food was very good and service ok and price reasonable
138,"Booked for early evening on a Friday and place was basically dead but upper level soon filled up by 7.30. I wouldn’t wanted to have been in the large dining area which was empty. That said this gave the manager time to carry on with cleaning light fittings etc in what was a nice area. We’d booked and “negotiated” a discount. As per Brick Lane practice there was plenty of “negotiations” going on outside where you could make your own deal. Just make sure that you clarify exactly what you are being offered as the goal posts may change once you are attracted in! We found that our discount was only to be applied only to main dishes and not sundries. We’d expected it to be off the total bill. Heard another group complaining that they’d been offered “large” beers outside but were served small bottles. Couldn’t fault the staff, food nor service - all very good and we enjoyed the visit. Generous portions and nicely chilled beer added to the experience. Would certainly return. Denied 5 stars as my wife wasn’t entirely content with the cleanliness of “the ladies”."
139,"Lovely food, lovely service. Would definitely come again. Right in the heart of brick lane - what more could you ask for!"
140,The food was cooked to perfection. Amazing service from the waiters. The food was mouth watering and delicious to eat. Would defiantly recommend to those who enjoy Indian. Perfect way to end the night with a nice curry.
141,"5 family members celebrating Nick’s birthday. Good food, varied menu ( we had a vegan with us) and didn’t cost a fortune. Very p,easant staff, we’ll be back!"
142,"a friend had booked a very large table of about 16 people one evening, the menu was set so the cheapest option was roughly £17 minumum spend, which as a student is quite a lot. when they came and took our orders, they were incredibly demanding/ rude and said me and a friend could not share one curry as we had booked specifically for 16 people so MUST have 16 meals, which i thought was very stingy and ridiculous seeing as they were going to make a lot of money from a 16 person booking as it was! When my chicken korma curry arrived, it was very plain and average, like a very cheap takeaway. The whole experience seemed like a waste of time and a waste of money."
143,"Honestly I wasn’t expecting to be wow’d, but this place was delicious! We ordered the saag paneer (maybe the best I’ve ever had), lamb buhna naga, special tandoori king prawns korai, and the spicy daakaubergine special. Would 100% order again. We had such a great time with amazing food and excellent service. Will definitely come again!"
144,Me and a friend came across the restaurant on a whim and we were pleasantly surprised. The food was tasty and the service was great!
145,Booked a table for 5 for lunch the food was amazing my boss absolutely loved it and so did the rest of us The service was very attentive during our Visit got to you guys really dud amaze us thanks very much sheba will see you soon
146,My girlfriend loves your places we shall be back! Abbas was a very good server we hope he is here when we return!
147,"This restraunt is situated at the far end of bricklane as me and my husband out on a quite stroll on bricklane on a Monday night.for a Monday night sheba was full beaming with eagerly waiting customers,the place was pact when we arrived we got a seat downstairs which had amazing deco. The food was recommended by abbas the shorisha chicken full of flavours service was very attentive by our waiter ABBAS.All round this restraunt is a winner thank you guys and thanks ABBAS"
148,"This is possibly the best Jalfrezi I have had...ever! Have had regular Bradford curries, Manchester curry mile, home cooked too 😋😋😋"
149,Booked this restraunt for my 30th birthday party.Dont know were to start the compliments upon arrival we was very politely recieved and escorted to our table because it was our first time they helped recommend us with their best dishes thoroughly enjoyed the meal every last bit of it the atmosphere was amazing with Melodious music this restraunt is an absolute gem definitely recommend this place they also have a beautiful lounge downstairs will be visiting soon thanks guys
150,This the best gem of bricklane booked a table for 8 as a family reunion.When we arrived we was very politely recieved and guided to our table the food and drink was unquestionable with a doubt.Definetly a must visit restraunt on brick lane thank you so much guys and thank you sabbir
151,"Came here with my fiancé after hearing how famous brick lane is for curry. We paid particular attention to the hygiene ratings and decided to go to Sheba as it had 5 stars for its hygiene rating (ironically!).  The curry tasted nice (though a bit too artificially red looking) and I was enjoying til I found I bit down on something hard within the chicken piece. I thought it was a bit of bone however discovered it was a sharp shard of plastic about 2cm long. When I said to the staff member that I found this within the curry, he just said “oh”. I was completely appalled. No apology.  If this happened back home in Glasgow, where the curry clearly is far superior to brick lane (actually any meal I have gone for in my life has not had a chunk of hard plastic in it), we would have at least had an apology if not the meal on the house or a drink!  My advice would be to avoid this place unless you fancy some unknown entities in your curry!"
152,"We went for my husband’s birthday and the staff were incredibly welcoming and accommodating (to the point of adding two extra guests an hour into the meal, saying “that’s no problem”. The food was delicious and the service was really attentive. The price was really reasonable as well."
153,If you love curry this is a very good destination in Brick Lane . The service was excellent all the staff were very attentive and very helpful. The prices were very reasonable and very good value for money and the food was very good full of flavor and delivered the curry experience .
154,"I went to this restaurant this weekend just gone for my 30th birthday. The food was absolutely stunning. Some of the best food I have tasted. The staff were incredible, very attentive and funny. They even gave me a birthday desert with a candle and sang me happy birthday and gave us a free shot at the end of our meal. I would HIGHLY recommend this restaurant if you are visiting nearby. I will 100% be returning!"
155,"We went as a 2 friends with of 2 teenagers. Mango lassi was nice, Fish Boal was amazing, samosas were great, the 4 chicken dishes were really tasty. Staff were so lovely."
156,Second time I’ve been back to Sheba as it’s one of the best curry houses in brick lane! Also you can bring your own alcohol which is a good bonus. Prices are not expensive at all and service is good.
157,Stumbled upon Sheba when looking for a curry on Brick Lane and was so impressed with the food and the service. Definitely worth a visit
158,"Had a very warm welcome and delish dinner here. Staff were really friendly from start to finish. I had the tikka masala - beautiful! Excellent value for money too, will definitely be returning 🙂"
159,"Lovely time - great food, really enjoyed the mains. Also delicious starters and the wine. Thank you 😊"
160,Brought my buddy to brick lane and stumbled across Sheba. Excellent food and great service. I will definitely be coming back!
161,"Food was amazing, service was amazing. Abbas, Shah, Sabbil were very good to us, giving the best service and very high energy. Deffo recommend, will be coming back!"
162,"Okey doke so I've read some mediocre reviews of Sheba on this site but in no way does that compare with the experience I've just had (6 Jul 19).  My wife and I had a late lunch at Sheba and the quality of the food, and service, was without fault.  The host recommended suitable combinations and then even provided free dips to complement our choices. The portions were more than large and the flavour...wow!  The lamb naga was simply extraordinary. How they get that depth of flavour into a meal is simply beyond me.  I had the chicken with black chili and again, nothing like anything I've had before.  In summary, go for it. Absolutely outstanding."
163,Like curry from the supermarket tasty yes but not worthy of a restaurant. We ordered a chicken curry leaf and a lamb rogan. I blind tasted the sauce without meat and struggled to tell the difference. The mixed kebab was also disappointing. This poor quality seems to be normal on brick lane. If you know a good one please let me know
164,"Food brilliant as usual but the welcome by the Maitre d was so surly, did not crack a smile, the rest of the staff superb though."
165,Amazing food and excellent service. Ask for the naga pickle! First time here and won’t be the last definitely!
166,"We visited Sheba for my friend’s stag party. I had the Chicken Xacuti and it was great, perfect blend of spice and flavour. The staff were really friendly and helpful, and after my friend failed to finish the spiciest meal on the menu (he ordered it despite being advised of its hotness by the manager) he was given a jar of Naga Pickle as a commiseration. Absolutely great, would highly recommend."
167,"Went on a stag do. Food is really good. Do not recommend the Bollywood Blast, our friend was not hard enough. The Bengali chicken and the Hydrabadi chicken were great though. Bless them, they gave our friend a consolation jar of pickled chillies for failing to eat the Bollywood Blast."
168,"Great food, great service, great night, zero corkage. We had a great night on a double date. The food was brilliant and the service was brilliant."
169,"If you are looking for a BYO, here is the place to go. Sheeba is the place for a good butter chicken don’t go to Kentucky fried chicken. This is the place where you get a deal, take a step to the right of you want a better meal."
170,"Food not worth that money of the amount of food and taste which too far from Indian taste, my husband told that my biriani and curry much better and flavour like Indian"
171,"Went to the restaurant last night. Really good atmosphere, very friendly staff. Food was superb. Will definitely visit again. A great evening."
172,"Just finished my meal here absolutely delicious , great service , Abbas was very attentive I would recommend this place very highly and will be coming back . A real Gem of a place in Brick lane !"
173,"Took my other half here for his 50th as he’d never been to brick lane for a curry. The lamb shank is out of this world and highly recommended. We also had prawn korma, mixed meat starter and okra. Will definitely be going back"
174,"We have wanted to eat at one of the restaurants on Brick Lane for sometime so didn't want to go just anywhere, we read the reviews and opted for Sheba and it was excellent. We were tempted in at the door with the offer of a beer and a 20% discount which was an added bonus. The staff welcomed us and we were served swiftly. We ordered the popadoms to start and then a lamb rogan josh and chicken bhuna both curries were delicious, we also ordered rice and garlic naan to share, both were smaller than usual restaurants but absolutely superb, if you have a large appetite I would order one each. The value of the meal was great at £33 including our discount, we also ordered two further drinks. We will most definitely be back."
175,We had a nice meal here last night. Food is good and the service is to be commended. However there was a table of around eight people that just took over the place. The volume was horrendous. It was only when we were leaving that one of the staff told them to keep the noise down. Ruined our Friday night meal out. So maybe don’t go on a Friday if that isn’t your thing.
176,We did a groupon deal at this restaurant whilst visiting London the food was very good loved the sheesh kebab and the drinks are reasonably priced i would have scored a 5 but the toilets need to be improved finally the service from our waiter was excellent and I would definitely use this restuarant again as the menu prices are reasonably priced
177,Really enjoyed the meal work all over the country and this is one of the best I’ve been to see again soon. Oh great deals.
178,We visited on a Sunday evening and it was fairly busy and I would suggest booking in advance. Lovely menu and we were very pleased with our food. Lots of room for diners but I would suggest some work to the downstairs toilets as a little dated but other than that Sheba is a treat and worth a visit.
179,"Great food, got a deal from the promoter outside to come in, it’s worth a try! Atmosphere and staff got friendlier as evening went on and food was delicious. Nice beer 👍🏼🍺 Order plenty ! Thanks"
180,"Went for my birthday lunch with some of the work girls - booked the table in advance and they were very accomodating. Got to the venue, and their service from point one was great. The range of food options was also immense and the food that we ordered was divine! They also surprised me with a birthday ice cream. Did not see that one coming. Price is amazing - deffo give them a try.  Thank you so much and see you soon. Rupa"
181,"What can I say food is fantastic, very friendly restaurant been a couple of times ,definitely a must"
182,We had an excellent meal here this evening and the customer service was fantastic. The waiters made time to talk to and joke with our young son. A thoroughly enjoyable evening.
183,"Me my wife and daughter all visited last weekend. The food and service was first class even though the place was packed the staff still took time to make us feel welcome. We can’t wait to get back, highly recommended. The Tandoori mixed grill, popadoms/pickles are a must."
184,"Shah and his team went above and beyond. Bought on groupon, would definitely visit again. Recommend lovely dishes. Can’t wait to come back."
185,"Booked a table on a busy Friday night with my girlfriend,the restraunt was packed out, the smell of the spices was absolutely amazing. The food was excellent, service was quick and the waiter who served us was very friendly. Will visit again. Thank you SHEBA."
186,"The only thing going for this place is the staff. They were legends. However, it's an establishment that is frankly tired and rubbish!  We went on a GroupOn deal and it was still terrible. My menu wouldn't open because there was all gunk stuck to it! I was appalled and I am lost for words. Also, the house wine you get with the GroupOn deal is like petrol!!!  Avoid. You have been warned!!!"
187,We were unlucky enough to stumble across this restaurant last Friday. I can’t Comment on the the food as we only ordered a starter and a drink and promptly left the restaurant as it stunk very badly of pee. The toilets are located downstairs at the back of the restaurant and we were at the front of the restaurant upstairs.
188,Ate here as a group of eight on a Friday night in December with three of us being visitors from a far off land. The walk down Brick Lane through the numerous restaurant touts was good fun - somewhat like Marrakech and Dubai spice markets. Politely ignoring their pleas to grace their fine establishments is the way to go. Not sure why this particular eatery had been chosen although I see it has won various awards over the years. Food was nice and for me just right as I didn't break out into buckets of sweat like a hot curry does to me. Extensive menu. A satisfactory but not spectacular eat out - hence 3/5 rating. Good service.
189,"Visited Sheba to meet with friends. Found the food to be okay but overpriced - I'd expect more polite staff and less overcrowding for what they charge.  My poppadums and chutney were actually taken away from me before finishing them despite physically eating.... I have a broken arm so yes it takes a little longer!! The waiter told me my main was ready when he was taking my plate if food away which i had paid for. After about 70 mins, we were asked to leave and vacate the table despite there being others available. I was ill for the majority of the next day too so all of that hassle wasn't worth it. Will not be returning or recommending to friends."
190,"I have been to this restaurant a few times now and always been very happy with both the food and service. The korma is super, the naan delicious. There is a mango korma dish on the menu which is the best thing I have had in an Indian restaurant anywhere in the world. The only dish they could improve on is the spinach paneer. I will be back again and again."
191,"Went in and not much of an introduction. Seemed like they couldn’t be bothered lunch 1pm Saturday. Service then picked up a bit.  Chicken korma isn’t great. The worse thing was the basmati rice. Clearly reused and microwaved. It was clumpy and tasted stale. Not fluffy at all. Rice can be dangerous if reheated too.  Had to reuse cutlery between starter and main. When we were leaving 3 American people walked in and they were asked if they had booked.....the place was empty.  This is a Bangladeshi restaurant not Indian. The staff had Indian accents throughout the service and had east end London accents when we left. It didn’t actually work on someone who grew up in the east end of London, me."
192,"Great menu with wide choice of traditional dishes, and some of their own specialities. The service was friendly, fast and attentive. the food was tasty, presented well, and plenty of it. And, good value for money. One of the best curry houses I've been to."
193,We ate here on a Sunday evening and would highly recommend it. We’d already been told they had a BYO policy which was great - no corkage fee either.  There’s a big selection of starters and curry. We went for the lamb kebab and chicken pakora - both were really tasty. We then had the chicken saag and the garlic chicken bhuna - would definitely have both these again!  What made the evening even better value for money was being able to use the Meetkat Meals offer (starters and main meals 241 on certain days!)  Definitely worth checking out if you’re after a tasty curry in London!
194,Wandered down here. Got blown away by brick lane. Just go and absorb the day and the shops. And the street food. Etc!
195,disturbing guests with screams...... never again . Maybe when they get new chefs . But i Really regret
196,Went for a family meal what a amazing night it was the place was a very comfatable setting with heaps of people the food was very tasty and indulgent loved the accuracy of the sevice great drinks aswell the einner of the show was the rezalla chicken quality without a doubt definitely sheba is the winner in town highly recommendable.Thanks guys see yiu soon
197,"Delicious Indian food, clean restaurant, very friendly staff!! We will definitely return when we come back to London. Greetings from The Netherlands"
198,"So Brick Lane is famous for it's curries and we hadn't been to this one. Service was decent, staff friendly enough, price ok... but both my wife and I were ill afterwards. I had the Tandoori mixed grill which was delicious but on leaving, before I had got to the top of Brick Lane I realised I needed the toilet pretty darn quick. My wife had a vegetarian curry and made it back to our home about an hour away before being violently sick. The toilets weren't very clean and maybe the hygiene isn't good - don't know. But we won't be returning."
199,"Food great, service great but a bit of confusion with the bill but the manager sorted it so all in all nice visit, Bollywood blast is awesome if you like hot food"
200,"Came here on a Saturday night with my partner. We were reeled in by the 20% discount plus first round of drinks free offer. The service was fantastic, they were attentive and loved that they provided warm hand towels after dinner. The food was ok. We got the butter chicken korma and the lamb chop curry. The butter chicken was very average, not a lot of depth to the flavours. The lamb chop was tasty but I think it needed more protein in the dish itself. There were only three cutlets to share. All in all, it was an ok experience."
201,the food is very very good and the service excellent. the waiter that served us was very friendly and professional
202,Very good meal- quiet and comfortable - very good service - yet another master chef of Bricklane winner - I think they nearly all are! A very good choice.
203,"Went here for lunch when visiting Brick Lane as it had been recommended to us. It's the only Indian restaurant I've been in that hasn't offered poppadoms when looking through the menu - although the table of 4 that came in after us were offered straight away. Food arrived promptly and was average ,we weren't asked if everything was alright again the table of 4 was?? We had ordered a bottle of wine with our meal and spent approx £60 but weren't made to feel welcome at all, disappointed we had really been looking forward to this. Even though my husband mentioned that we weren't offered poppadoms although every other restaurant we visited in the past has but the staff weren't interested."
204,Went through the usual firing line of shop front offers.. decided in this. 20% plus first free beer.. food was OK and free beer was a half pint. Was empty on arrival at 6:30 but soon filled up.. bit of a rushed serve and clear and they certainly wanted the table.. 5 rating on the hygiene site so that was a big plus. Would I go again.. probably
205,Had heard this was one of the best. found the food was average at most. Not much taste at all. Samosa was so squashed it looked like it had been sat on. Curries were tasteless. Edible but nothing special
206,"really good food, and plenty of good veggie options. the waiter who whipped our plates away while we were still eating was the downside though. we had to ask him to leave us alone as the one person trying to eat was being stalked by waiters giving us hot towells. the place was only 1/2 full so they didn't need the table."
207,"This restaurant was one of my favorite food, the food is so delicious, lovely staff, quiet an atmosphere and great services, I recommend all people who like Indian food to try this one."
208,"We chose it by chance, but were extremely happy with our choice. Food is very very good and the service excellent. Really happy with Sheba!"
209,"Brick lane is a must to see, the atmosphere and the aroma of the curry houses is terrific.  The restaurant owners become you in with various deals all of which are generous.  Starter, main, side, nan and drinks for less than £18 all good.  Excellent service, food and presentation well worth visiting."
210,My Wife and and I came for Dinner this evening and it was great food and great service as ever. I had the very hot Bollywood Blast which was exceptional as ever. My Wife Had a Milder Bhuna and really enjoyed the food and her first time at Sheba. We live in London but have also lived in many parts of the U.K and can honestly say that Sheba is the place I have visited in the U.K. for a curry. If you are in London looking for a fantastic curry visit Sheba on Brick Lane and you will really enjoy the food.
211,The taste of the food was amazing. I have had the same dishes elsewhere this restaurant made them in the best way possible.
212,"Good service, thanks for the nice discount on a dinner for two. Great curries, naan and appetizers for starters."
213,"Really good cheap food. Bargains on the street- we got a starter, main, poppadom and 2 glasses of drink each for a tenner. Don’t be afraid to ask for it cheaper on the street. Good selection of good quality food."
214,"Lovely meal, gave us a two course offer for 5 of us. The service was nothing short of amazing and the food came promptly, and was exceptional. Would highly recommend it."
215,"Good food but nothing special, but... staff is really nice so for me it’s much more important. Thanks and see you next week;)"
216,Went for a family at this wonderful located on bricklane the welcoming was very pleasent gave a nicr spacious seat for a family of three the tandoori dishes stole the prize on our visit the service was nicely placed when must try whenever on brick lane highly recommended this place guys
217,Found this amazing place on the rear end of bricklane lunch was served at amazing standards staff were very helpful and pleasent gold mine of bricklane atmosphere was very nice and ambiotic will definitely recommend and most all visit again
218,"Going to London and brick lane, it's like a lucky dip, you never know if you are going to a great place, as there are so many indian restuarants, but as we are going out a lot at the moment, we decided to take a chance, and we're not disappointed, and to be fair, of all the reviews I have written, I have been mostly lucky, we entered the restaurant, which looked very nice, and was greeted by a friendly waiter, after been seated we ordered a lovely bottle of wine, and perused the menu i decided on lamb chops and my husband opted for butterfly king prawns, both were really sumptuous, and we were clearly anticipating the next course, of which we weren't disappointed, tandoori chicken shaslick which was my husbands choice, was hot tender and very juicy with tomatoes, peppers and onions, I had tandoori king prawns, so succulent, side dishes were sag aloo, chana masala and garlic naan, all were cooked to perfection, we also had poppadoms and dips which were the best ever, all in all a great meal, really enjoyed it"
219,"We found this place on TripAdvisor too. I could not agree more, this place is amazing. The service is excellent and the quality and choice of food is good too. We were served by a very kind gentlemen who helped us out a lot as tourists (my phone died and I only had a European plug). Please visit this place, it is worth it!"
220,"This was our first time visiting this restaurant and so we didn't know exactly what to expect. However we were absolutely blown away by the upbeat yet not overly noisy ambiance, the delicious and varied menu and finally, perhaps the most impressive aspect, the exceptionally friendly and attentive staff. The Sheba is a must visit for anyone who is visiting Brick Lane - you will not be disappointed."
221,Had a meal there today. Very friendly and helpful when wanting to choose mild flavoured food. Good service. Would definitely go there again.
222,"We had a beautiful time and an amazing dinner! The food was delicious and the staff very attentive! There aren't enough great things to say! The food was really top-class, good quality and really tasty."
223,"Lovely food and even lovelier staff. After spilling a drink and making a huge mess the staff were still so happy and made me feel less awkward about the situation. Could not recommend enough. The chicken madras, pilau rice and nan bread were amazing at a very good price!"
224,"Firstly the service and attention given to us the moment we sat down was amazing. our attentive waiter Abbas really did looked after us and foresaw our needs. It can be hard to please a group of 6 but these guys sorted us all out. From funny banter and not being pushy I couldnt rate them more. Oh, and the food was gooooood very happy chappies all round"
225,"As friends we go to Brick Lane for a curry once a year. This year we picked Sheba based on reviews. I am sad to say it did not live up to expectations. The place was clean,staff were friendly and we got a reasonable priced set menu at mid day. However,out of 7 meals ordered 4 were wrong when they arrived. 2 chicken Shashlik arrived as lamb Shaslick and two other meals were wrong. Some were changed but others were eaten as the whole purpose of meeting up is to be able to eat at the same time. At the end of the meal we all agreed that the food was poor and we would not return there."
226,I arrived at approximately 815pm. I was given a clean and comfortable table.Food arrived swiftly..... great! Speedy and polite service and very very tasty.
