,opinions
102,My wife and I were visiting NYC and went to this restaurant with a couple that eat there often. They take no reservations so you need to get there early. We arrived at 6:30 PM on a Friday and had no difficulty getting a table.  The service was very good with an appropriately attentive waitress. The general manager knowing our friends visited our table and seemed to genuinely want to make sure that we were enjoying the food.  The food was good but nothing that my wife and I thought was special. I had a pasta dish that was somewhat over cooked but tasty. My wife and friends all ordered the Bouillabaisse. It identified including shrimp of which their were two relatively moderate size shrimp. Two of the three people felt that it was bland. The waitress returned them to the kitchen and when the food returned it was more to the liking of the two who wanted it more spicy. My friends recommended the House red wine which was very decent for the money.
103,"Da Andrea Ristorante serves outstanding, delicious, creative, and beautifully-presented Italian food in a warm, inviting atmosphere. The location is also excellent -- a quiet mid-block setting on 13th Street in the heart of Greenwhich Village. Surprisingly, all of this comes with a very reasonable price tag, with entrees ranging from the mid-teens to the low-20s. Even if it weren't a great value, the food is superb, which makes the modest prices all the better."
104,"A small, bustling place with friendly service, drinkable wine for under $40 per bottle and solid, reasonably-priced pasta dishes."
105,"We were very pleased that the restaurant honored our reservation for 8 people and we were seated on time. This is a small, local restaurant, frequented by one of our friends many times, and we were all looking forward to a great meal. We were not disappointed. The service was very good and the food was excellent. Just as important was the fact that the prices were very reasonable for a NYC restaurant. With two carafes of the house red wine (It was very good) and two other glasses of wine, the cost was $60 per person with the gratuity included. We all had appetizers and entrees and a few of us had desserts. The pasta was freshly made, the fish was prepared as described, and one of us had the special risotto which my friend described as ""excellent. Reservations need to be made, but if you are looking for an excellent restaurant with an intimate feel enjoy Da Andrea."
106,"Really good place, we got caught in a snowstorm and didn't want to venture far from the hotel so booked at the last minute but it was great, really good food, friendly staff and very comfortable. We had a lovely evening."
107,"Really enjoyed their food reminded me of the food I miss when I visit my family in Italia. This is real Italian some the best in New York in very comfortable setting, I'm first generation Abruzzese."
108,"Tucked near the Union Square area on 13th street between 5th and 6th avenue is Da Andrea, a quaint Italian eatery serving delicious Italian food in a warm atmosphere and very attentive wait staff. Pop in here anytime but I love going here when the weather is cooler and I want some delicious home style Italian food."
109,"Came here with clients who have never been to New York. Food was very very good as was the service. Wines and food prices were very reasonable. All in all, we all enjoyed and look forward to coming back again."
110,"Delicious dinner on a cold winter night on 13th Street. This talented chef made homemade pastas---pappardelle with sausage ragu as was the veal ravioli in mushroom cream sauce-- were delightful. Salad of baby arugula,goat cheese, beets, avocado and endive in a homemade vinaigrette was a refreshing starter and raspberry sorbet a tasty end."
111,"This is the place at NY where you can eat Prosciutto crudo beer than what you can get in ITALY, com's with delicious small bread.Waiters are so nice.Ravioli with ham is very tasty.meat dishes are ok."
112,"Although was determined to have italian food while deciding to go there, was tempted by the day's special 'pork shank' which apparently was a big mistake. The meat was probably pre boiled and just poorly re-heated before serving by addition of a very poor tasting tomato sauce, sorry guys."
113,"Everything my wife and I ordered was delicious and served in an imaginative way. The pastas were particularly outstanding. The environment is comfortable, woodsy décor. The service was excellent and the quality worth the price, We are ready for a repeat visit."
114,"This place is such a tremendous find in a busy area of Manhattan. Prices are so reasonable, and service is absolutely charming. I loved my home made ravioli. I can't wait to go back and try everything else."
115,"Excellent food, excellent service. Wait staff was both friendly and knowledgeable. I had the salmon pesto risotto special, it was terrific. I will return again when visiting the city."
116,"Been coming to NYC for years and somehow missed this Italian restaurant, will be back there next year. The food was great every dish we had was lovely, well presented. We went three times during our stay the staff were very friendly and made this place feel like a high end restaurant. To top it all off it was probably cheaper than restaurants that were nowhere near as good."
117,"Food is spectacular in a very homey setting, a warm and inviting space with attentive service. Octopus and potato appetizer mouthwatering, but it was the gnocchi in Gorgonzola and arugula sauce that stole my heart. We literally spooned the lamb from the shanks onto our plates, it was that tender. Paired with Nero D'Avolo, perfection. We will be back soon, the most comforting restaurant meal I have had in a long time."
118,"Very good service , me and my companion decided we where sharing our main , presumed its portions where as big as others. They brought it pre split on two separate plates , nice touch. Only problem I could have eaten a full portion as it was so damn good !! Had the original tomato spaghetti with meat sauce , homemade and tasty. Desserts where apple pie and panna cotta , pie okay a bit heavy not much pie filling but panna was nice. Will visit again"
119,"Great quality of food overall. I have tried octopus and polenta with gorgonzola and portobello mushrooms and both were excellent. Chicken and veal as entree were fabulous too. I recommend veil. Drank a good bottle of Chianti. One of best Italian restaurant in new York if you are looking for a warm place with informal atmosphere. Giampietro, owner and chef, came out and explained his philosophy which is based on simple and personally selected ingredients and super quality controls on them. Must try."
120,"So….Some friends and I decide to get together for dinner a while back with these parameters: local, Italian, reasonably priced and good eats. One of our buddies suggests 1 of her fav local Italian joints, DA ANDREA located in the west village. Let me say this place is def a local joint; nothing fancy or outlandish but the service is competent and the food is solid! The price point on most of the dishes were quite reasonable!  A couple dishes that really stood out with me were the: - Animelle di Vitello (Veal sweetbreads, grilled polenta, braised leeks, lemon caper sauce) - Pappardelle (Pappardelle, sweet sausage ragout, truffle oil)  Definitely worth the visit! Good Italian food at a very likeable price!"
121,"Marco our waiter was great, the Manger took great care of our party of 8 from Ohio. Very attentive to all our needs and explaining the menu. The homemade pasta was al' dent I, was a great spur of the moment surprise 50 th birthday celebration for one of friends.  In an out of the way neighbor hood, a great find. Thanks again for the memories. Salute'!!!"
122,"We visited DaAndrea on a Saturday night , no wait at 630 pm. Our waiter was extremely friendly. We ordered the warm rolls with the prosciutto and Parmesan to start. YUM. Long story short....we all enjoyed our meals!!!! Pappardelle with sausage ragout mmmm!!!"
123,"I recently ate here for the third time. Previously service was excellent. This time not so. The waitress seemed to pass by our table many times before taking our order. Food was delicious, beautiful, and promptly came out of the kitchen. I would return."
124,"I absolutely love this place. You can sit outside or inside, and the food is inexpensive, delicious, and served fast. The pesto pasta with salmon and shrimp is my favorite, and the four cheese gnocchi is great. You can also get cheap wine and great dessert. Overall a fun, cute place to go with friends or family. Great atmosphere."
125,What a great spot! Had dinner here tonight with a friend who lives in NYC. Great food and service in the union square neighborhood.
126,Came with a party of five for dinner on a Friday night. Staff was warm and knowledgeable. Food was fresh and delicious. Great spot.
127,"First thing, the aromas grab you. Then the warm welcome, and you know you will have an enjoyable meal. All the food is good, as are the wines. Even if the room appears full, a table will be found within a few minutes. Go and enjoy!"
128,"This restaurant serves consistently flavorful Italian cuisine. The specials are very flavorful, creative in design, and artfully presented. I have eaten here a number of times. The wait staff is very pleasant and helpful. The ambience is comfortable. One does not feel rushed. Of their choices on the regular menu our friends and I enjoyed the Tower of vegetables, grilled octopus, beef carpaccio, and calamari. The artichoke ravioli are tasty, as is the pasta with veal in cream sauce. My partner enjoyed the chicken rolatini, and the grilled shrimp are delicious as well. In truth, all the dishes are well prepared- it is just a question of your personal preferences. Unless you have a large party, they do not take reservations. But if there is a wait, it is usually not long. Tables in the back can be quieter if there is not a large party back there. Otherwise, all locations are fine. There is a table for 4-6 in the front window which feels quite private. The wine list is very fair. Prices cannot be beat for Greenwich Village."
129,"I was undecided about a 3 or 4 star, but I couldn't justify based on tastiness of the food. Prices are great. Service is good. Ambiance very good. Freshness of food is also very good. But, there was no wow factor. We had the special salad of Gorgonzola, pear, radicchio, etc and it was good. My date had the black ink pasta with clams and it was tasteless. That's hard to do. I had the lamb shank. It was a terrific piece if meat cooked perfectly. But It had very little taste and flavor (and I don't like salt). The veggies were okay though the cannoli Beans were too mushed and the others tasted like frozen. I ordered s bottle of Sardinian red, which I've had at home, except this was by a different producer and much inferior. Would I go back? Not soon. The last time we were there was at least 5 years ago. Maybe in 5 more years?"
130,"The night before we had tried to get in but the line was too long...got a reservation for the next night...when I realized we'd be late I called...we arrived 20 minutes late and he still kept the table for us..great, great food..very reasonably priced..will go back every time we're in NYC"
131,"We attended Da Andra for a graduation dinner. The staff was extremely attentive and responsive to our needs. The food was very well prepared and delicious. Totally enjoyed the mussels, calamari appies as well as a very thick well seasoned swordfish steak. And extremely affordable especially for NYC. Very pleased with the dinner - will be back"
132,"Excellent service by knowledgeable wait staff. The food is good quality genuine Italian fare and the prices are very good. Well worth a visit. We had the gnocchi and the seafood risotto both of which were very good, complimented by a very reasonably priced house wine."
133,"This is a place for wonderful food! Homemade pastas with unique sauces- not the generic ones found in Italian restaurants around the world. The zuppa de pesce was magnificent; salads with fresh greens, not overdressed as is the norm. In short, a chef that knows how to create good food makes Da Andrea a delight. The restaurant itself is simple and comfortable with an excellent, professional wait staff. Prices are modest making this one of the great bargains of the NY dining scene. I've eaten at Italian restaurants in Manhattan at 2-3 times the price where I was satisfied with the food and value but the food here is better and more interesting!"
134,"We met with friends at Da Andrea The Service was Superb! The Appetizers we're just fabulous: Calamari Grilled with Vegetables & Antipasti- Yum! The Main Dishes were nicely served & very tasty! Lamb, fish, Zuppa Del Mar & red wine....everything was fantastic! The prices were fine! Make sure to make reservations ! Very Crowded & Happy Atmosphere!"
135,"On our son's recommendation, we all went to Da Andrea Ristorante last weekend. For NYC restaurants, the prices were extremely reasonable and we thought the food was great. I had the pappardelle with sweet sausage ragu and truffle oil. My mouth is watering just thinking about it now! My wife had the short ribs on risotto and classic spaghetti for our son. We really enjoyed all our food. They even had a house wine which some places there don't have and that was a nice touch. It's really a nice neighborhood with a great location. Service was good and we had our dishes in a reasonable time. All in all, a great experience. We will return on our next visit."
136,Always ask about the daily specials -- always delicious and made with the freshest ingredients. The pastas are always good and the fish & chicken entrees are beautifully prepared. For NYC prices are quite reasonable.
137,"The food and the service were exemplary. Our table was ready on arrival, I suggest reservations. The menu is varied with a number of homemade and healthy choices. The atmosphere is romantic and relaxed. I highly recommend this restaurant."
138,"Our group of five ate here twice during our one-week stay in New York - and that shows how much we liked it. The quality of the food and service is excellent, and at a very affordable price. I particularly recommend the veal and spinach ravioli, which is an amazing dish, and the chocolate walnut cake for dessert. They also have a large selection of really good red wines. The restaurant is quite busy, so if you're a group, it's a good idea to reserve a table. I wish I could eat here on a regular basis!"
139,This place has good Italian food. There are a lot of wine options but no cocktails or mock tails. The other option is beer! Food is overall nice..
140,"Da Andrea is not a very memorable restaurant. Apparently, my friends and I had all been there before (same group of people) and none of us remembered it by name. It was only when we all walked in and happened to be seated at the same table did we realize that we've already dined there.  To start, we ordered ordered a few appetizers:  Cozze in guazetto (steamed mussels in a lightly spiced tomato sauce, toasted garlic focaccia) - some of the mussels had sand in them. We also had some mussels in a white wine sauce, which had the same issue. Both of the sauces were just okay. But I did like that the mussels were meaty. A lot (if not most) of the experiences I've had with eating mussels at the restaurant, it usually involved really tiny, skinny, mussels that might as well have been counted as plankton instead.  Tigelle modenesi con prosciutto (fresh baked tigelle buns with Parma prosciutto) - if you order one appetizer, let it be this. The buns were perfectly warm and toasty. If you're a big bread lover, you'll love this. Even the non-bread lovers at the table said it was really good. Plus, the prosciutto was perfect and freshly sliced.  For my entree, I went with the Pappardelle (pappardelle, sweet sausage ragout, truffle oil). This wasn't the best pappardelle I've had but it was passable, though I probably wouldn't order it again.  For dessert, we had a birthday girl at the table so we got the tiramisu and panna cotta. The tiramisu wasn't anything special. Neither was the panna cotta, which tasted a bit too custardy - almost jello-like.  Da Andrea has daily specials that they update each day on their website after 5 pm. So if you want to take a peek at what you might order before you go in that night, the site is your best bet.  I don't think I liked Da Andrea enough to visit a third time. Though I guess the next time I do go will be when I forget about the last two times, walk in, and say, ""Oh crap. This place again."""
141,"This chef- owned northern Italian restaurant never disappoints. The service is wonderful (Paul, the manager, is especially helpful) and the food is always fresh. The home made pastas are great and the polenta with mushrooms is a favorite appetizer. Don't miss this one even if you live uptown."
142,"Pasta was done al dente, delicious food. The bread is ""to die for"". Good quality Italian rest. Chef even made special dish for a one of our party, even with strict no substitution policy."
143,"We had a great family dinner at Da Andrea. We arrived a bit early in the evening, but were welcomed warmly. The staff were incredibly attentive throughout our dinner, always checking on whether we were accommodated. The dinner itself was fantastic; rich, authentic flavors and beautifully presented, along with a few twists. My wife had the house special salad of beets, avocado and pepper coulis...it was a beautiful creation. I had the beef carpaccio and potato gnocchi in gorgonzola cream sauce based on reviews I read previously; it did not disappoint. It was a lovely dinner and well-worth a try."
144,"This is our favorite Village Italian Restaurant. They used to be on Hudson Street then moved to13th Street. Family owned, and lovingly cared for in every respect: The food is always the freshest possible. Home made pastas, are marvelous. Our son rhapsodies over the Gnocci and pasta. I am a fan of the salmon and the risotto, which they make differently every night. My husband loves the steak and pork, and the seafood specials. We've never gone wrong at the restaurant. The salads are excellent, the bread warm, the desserts, an excellent finish. The restaurant is pretty, charming, and comfortable, and the staff is lovely. We go there frequently, and when we have dinner parties we often will get the whole meal delivered from Da Andrea, which always has people marveling at the food. Make reservations on the weekend, as this is a popular place."
145,"The two of us were leaving the Whitney Museum on Saturday night and felt the urgent need for a bowl of pasta. You know the feeling. Good pasta in a cozy family style place when the cold wind blows outside. We are walkers so the fifteen minute journey from the Whitney seemed a reasonable distance. It was worth it as it proved to be close to what we had imagined AND as a bonus it wasn't noisy. There was a buzz of conversation around us in the crowded restaurant and even some piped in music but it won't interfere with your conversation. Northern Italian food with homemade pasta. Staff was reasonably friendly in spite of having to look after so many people. We had the Pappardelle Al Ragu di Salcicce and the Pasta Bolognese. Pasta was very well prepared and al dente. Sauce was very tasty as well. Couldn't decide whose was better. They were both very good. With a glass of house red, all seemed right with the world. Will be back."
146,"I found this restaurant through tripadvisor and it certainly lived up to our expectations. We had the delicious grilled calamari salad to start, beautifully cooked and full of flavour. I then had the house made gnocchi with gorgonzola sauce. The gnocchi were like fluffy clouds in my mouth, the best that I have ever had. In my opinion, the portion was huge My friend had the risotto of the day which she also declared as delicious. We did not have to wait for a table (Thursday night)."
147,"Just had dinner with the family to celebrate my birthday. The staff is somewhat brusque, but accommodating and friendly, if not all business. The food is knockout...seriously, it's fabulous and priced incredibly for NYC. Pasta is homemade and superb. You will not be disappointed"
148,This family run Italian restaurant has wide array of Northern Italian dishes and a friendly bustling dining room filled with locals who wait on the street for tables every evening. Very good selection and great food and prices.
149,"I went to Da Andrea about 7:30 pm on a Tuesday night. The restaurant was busy but there were no other people waiting. There was an empty two-top in the front. When i said I was alone, I was told that there was a long wait. I asked who was waiting as there were no people waiting and pointed to the empty table. The maitre de just shrugged his shoulders and told me there was a long wait (do note that this place does not take reservations so in fact that table was open; he just wanted to wait for two people to walk in. This is clearly a place that does not want solo diners. It is 2015. Really we should do better. I would suggest that anyone eating alone go a few blocks north to 089 (21st between 5th and 6th); they are very accommodating."
150,Excellent food. Pasta made in house and top notch. Tagliolini Neri is my photo attached so good. A friend wanted a drink and there's No bar. Also no bar means no waiting area and you linger around aimlessly until seated.
151,"This was a very nice Italian restaurant. The food was very good and the service was friendly and attentive. Our group of three had a risotto and sausage dish that was excellent, a fettuccine dish and the rack of lamb which also were very good."
152,"Want to transport yourself to old Italy? The food, the ambiance, the staff… you're going to love everything about this place. Promise!"
153,"This restaurant was recommended by our bell boy. Just a few steps away from Jade Hotel. We ordered Squid ink tagliatelle with clams in white wine sauce, veal ravioli & tiramisu. The food was super yummy! Pastas were all hand made and using fresh ingredients. Waiters were also very very friendly. Love the food and the cost & warm ambience !"
154,"Restaurants like Da Andrea are getting harder and harder to find in Manhattan: good food, affordable prices, charming ambiance. It's a cozy, neighborhood restaurant, and I'd like it to stay that way. But with so many restaurants being priced out of business, I want to see them thrive!"
155,I never get tired of this restaurant. We go regularly and the food is tops! On my last visit they had a duck special that was so mouth watering it melted in my mouth. The grilled calamari appetizer is supreme. Go and enjoy as I do!
156,Great neighborhood atmosphere and reasonably priced. Had the grilled salmon and tasted both the pappadelle and veal ravioli. Ready to head back and order those as an entree next time.
157,"Everything was delicious and I liked the place (which was a little bit dark, though) The service was quite good, the guy actually sang “HB” with us! Te bolognese andh truffle pasta are awesome!"
158,"This is hands down one of my favorite restaurants in NYC. If I'm in the mood for Italian in a warm, casual atmosphere, Da Andrea is my go-to place.  The food is excellent and the prices really are unbeatable. We love the prosciutto & flat bun appetizer (although we wish they offered a half portion!!), pappardelle, spaghetti w/ spicy tomato sauce, risotto specials, and of course the tiramisu. The house red wine is also excellent.  Da Andrea is a great date spot or even a place to get together with a small group. I always recommend it to out-of-town visitors.  They don't take reservations for small parties, but I've never had trouble getting a table. Just go and you will love it!!"
159,"We were looking for a nice little bistro/trattorria in Manhattan where we could sit outside and have a relaxing Italian meal. Da Andrea was good, but not great. We enjoyed the vegetable tower appetizer, but the rest of our entrees were just OK. We got there early and wanted to spend some time enjoying our wine and appetizer, but the waiter kept pushing us to order our entrees and finish our meal,even though the place was not full at all. In general, this is a good place to eat if you are in the neighborhood, but not worth a special trip."
160,"The food was outstanding,the prices very reasonable for what you are getting, the portions excellent and the service superb! This was the best Italian restaurant I've been too after Florence in Italy. I definitely recommend it."
161,"Have been twice to Da Andrea, appreciated the service and kindness of the personel. Interior setting is nice, outdoor less recommended in my sense. I liked the general quality of the food but somehow not particularly amazed the first time around, tried the pappardelle with sausage and truffle oil, couldn't really make out the link between the truffle and the tomato/sausage sauce. Second time tried the gnochhi and that was a lot better, i recommend. I think the drawback for me was the lack of any italian digestives/liquors... I really felt like having an amaretto, and when they replied they didn't have any liquors I felt frustrated... Anyway worth having dinner here, i'll be back to try other dishes (i'll bring a bottle of amaretto along!)."
162,"The best homemade pasta in a cute, homey environment. Can't go wrong with any choice here and the bread with olive oil they have at each table is addicting. Great place for authentic Italian."
163,"Something must be wrong , people put this as one of the 400 restaurants in NYC, this isn t even a real italian, food is so so as the service.not worth."
164,"Everything was tasty. The carpaccio was fresh and delish -- my pounded chicken paliard the oddest looking/tastiest dish I had in New York. So flat, so tasty and perfectly cooked. Was too full for the salty carmel gelato!"
165,"We decided to enjoy our last dinner in NYC at Da Andrea - the reviews were excellent and it was right across from The Jade Hotel where we were staying.  The reviews were correct - Da Andrea did not disappoint! We chose to sit on their small terrace on W. 13th Street and enjoyed people watching as we sipped our drinks and nibbled our calamari appetizer. We adore calamari, and it was among the best we've had! The service was relaxed, friendly and very prompt. Our wine glasses were kept full and our water was refilled regularly.  My husband had the black angus hangar steak with potato cake, shallots and cabernet wine sauce. He said it was the best steak he'd had in NYC. I chose the dish that local food critics had raved about: the homemade pappardelle with sweet sausage and truffle oil. Holy cow - it was beyond delicious. Definitely glad we came here - it was the most laid-back, tasty and affordable meal we had during this trip!  For dessert, we decided to spilt the tiramisu with espressos. It was so delicious. We will definitely make this our regular go-to Italian restaurant. We come to NYC at least once a year to bring our son to NYU. Our bill was about half the price of the other meals we had, and about five times as good! Ben fatto, Da Andrea. Ti vogliamo bene!!"
166,"After a frenetic holiday weekend we sought out this place far a change of pace. Blessed by a fantastic spring evening we sat out on the sidewalk, and for a moment felt like we were in a small Italian town. We started with a green salad and the octopus salad. Both were delightful and authentic, the octopus was warm and tender served on a bed of fresh greens. We enjoyed the gnocchi and ravioli special, each with generous portions and rich sauces. A nice half-liter carafe of red wine kept everything in balance. Plenty of pedestrian traffic and very few cars made the evening very enjoyable.  Two appetizers, two entrees and wine came to $84 + tip. A wonderful choice, thanks to all who provided the spot-on reviews!"
167,"The vibe is great. Very friendly and family orientated and the fresh pasta is delicious. Don't need to book if only 2 of you, just need to wait for an opening. Sidewalk eating too!"
168,"This is the second time we have been to Da Andrea. We had the tower of grilled vegetables, artichoke ravioli, mozzarella bocconici, octopus salad, seafood ravioli, hanger steak, bronzini, and pork chop.The food as always was excellent, except for an over cooked pork chop. We dined there on a Saturday night. Since the restaurant was packed and the tables are crammed together, the noise level was unacceptable. Also they served the food too fast wanting to turn over the table. So enjoy the food but never on a Saturday night!"
169,We went here with family and had one of the best meals I have had in New York and at very affordable prices. Very cozy restaurant with great staff. I can highly recommend it and I will definitely be back!
170,"One of our most espetacular dinner in Ny. Good Choice. The place is Pleasant, price is good and the service is great. The neighborhood is cosy and full of nice restaurants around"
171,"My mom and I dined here late on a Friday night. We really enjoyed the sundried tomato salad and the bread to start. The artichoke ravioli was good, but was lacking something....I think salt or seasonings. Waiter was VERY nice and accommodating. We would go back! Prices are reasonable too."
172,Dinner at this restaurant was wonderful. We were early before our showtime and wanted to take our time. They were more than fine with that as it wasn't too crowded. We ordered a bottle of syrah for $29 which is a bargain and it was delicious. We also ordered fettucine which have an olive pesto underneath and the chitarra. Both were amazing. Highly recommend this place.
173,"I have frequent this establishment for the last ten (10) years. I was having dinner, birthday's, Anniversary's celebrations at this resturante when they were located in a storefront operation on Hudson Street in NYC. They food is prepared and presentation is excellent. Service is performed as if you were a VIP and not just a patron of this resturante. The owner of Da Andrea is the Head Chef. I have to say in all these years I have never had a meal that I could have complained about. The pricing I feel is more than reasonable. Even thou they are not a white glove type of resturante, I would rate them there as one of that type of caliblier."
174,"For straight-forward classic authentic Italian cooking -- dinner of an excellent green salad, spaghetti bolognese, and a glass of house wine -- this place can't be beat. The staff are very welcoming and efficient. I could not have ben happier with my experience."
175,We came here for dinner with friends on our first night in NY. The food was amazing. Best Italian I have ever had. The mussels were juicy and the broth so flavoursome. The carpaccio melted in our mouths and the pasta was El dente. It had a nice homely atmosphere. Really great meal with generous servings.
176,We went with a large group of people on a Saturday night. It was busy busy but the service was excellent. The Food was amazing and the wine was good. Great buzzy atmosphere thoroughly recommend for a fun night out.
177,"I studied extensively for an Italian restaurant for our recent visit to NYC. This site and several others gave glowing reviews. I'm here to say these reviews are well deserved. The dining area is small and the seats are very close together. We were there this past Saturday night and the place was packed and stayed that way till about 10:00. Varied menu with nightly specials. Homemade pastas and bread were delicious. We had the mussels as an appetizer, large and tasty. Oh yeah, our main courses were A+. They only serve beer and wine alcohol wise."
178,We have been coming to Da Andrea for years. Northern Italian food is consistently good with a very friendly wait staff. There are specials all the time and priced similarly to the regular menu (many restaurants in NYC don't tell you the price of the specials and you go into shock when you get the bill - not Da Andrea) Wine's list has interesting choices that are well priced. They also have wines by the glass and carafe.
179,"Delicious northern Italian food! Check out the menu online. Had HOMEMADE VEAL & SPINACH RAVIOLI WITH CREAM, MUSHROOMS,PROSCIUTTO... so good. Nice atmosphere, small & cozy place. Good waitstaff."
180,"It is one extremely busy restaurant and with good reason. The warm intimate setting, efficient and friendly service, and beautifully made food makes you just want to eat and eat. Their specials are what we ordered based on friend's recommendations and it didn't disappoint - they make some of the best risotto around. Naturally, their pastas' are exceptional. They have an small but excellent Italian wine list and we tried a very good Sicilian Nero d'Avolo that paired extremely well with the risotto, pastas we had. Exceptional value considering the quality of good you get."
181,"Intimate place, friendly service and decent food. I intend to return to this restaurant. Prices are fair, which I consider important as well. The house wine was better than average."
182,Found this on Trip advisor and it looked good. Arrived without a reservation and we're lucky to get a table.Loved the food and very efficient service. Went back a second night with our sons and their spouses. Very busy place but service really good.
183,"Our family of 5 enjoyed a meal at Da Andrea on Friday night. I loved the pappardelle with sausage and truffle oil, and others enjoyed the Bolognese, the grilled calamari, artichoke ravioli, and penne with eggplant and mozzarella. The pasta is authentically al dente, and the ambience was very comfortable."
184,"My husband and our teenage son ate here last week for dinner on a week night. I had come across some reviews of the restaurant while researching for our recent trip to New York City and we actually were able to find it. Walked in with no reservations, great table by the window and the most delicious food!! Had the mussels, caprese salad, organic chicken and some kind of scallop dish. Nice wine selection, friendly wait staff and dare I say, reasonable prices for a nice dinner out in the City.  We are foodies from the New Orleans area and we are happy to totally recommend Da Andrea."
185,"That is what the host answered when we asked why for a party of 2, we could not get a table when only one guest had arrived.  I understand waiting for the whole party if it's 3 or more guests. But for 2 guests you will still have to give up that one table.  I could have said I was a party of one and be sited and still get the same exact table they would have given a party of 2. And yeah, I probably would have ordered a drink while waiting. Perhaps 2 drinks.  Anyway, all that is good, but seriously, if a guest asks you any question, don't answer ""because those are my rules"" you sound like the soup Nazi, and your food is not that great for you to afford that attitude."
186,"I adore Italian food, and the best Italian food I have ever eaten has been in NYC, so while visiting here I asked hubby to take me an Italian restaurant, and based on reviews, we selected Da Andrea.  Located in Greenwich Village, it was not close to where we were staying in the Chelsea area, but was a relatively short taxi cab ride away.  This is a small, quaint place, and while we didn't have reservations on a Monday evening, we were seated immediately. Service was quick and efficient. They had a nice wine list, and the food we had (Spaghetti Bolognese) was delicious. The pasta obviously handmade.  Loved this little place and hope to return sometime soon."
187,"My family of 5 was looking for a ""local"" restaurant in the village vicinity before we went to the Blue Man Group. Da Andrea far exceeded my expectations. The staff was superbly nice and our waiter was very knowledgable about the menu. He provided us with excellent suggestions and the kitchen prepared 2 of the dishes Gluten Free. We ordered the roasted vegetable appetizer and special of the day beet salad. For dinner we ordered the lamb shank, grilled organic chicken, salmon and the spicy eggplant penne pasta. Each bite was more delicious then the next. I have traveled all over the US, Europe and Italy. Da Andrea ranks in the top 3 Italian restaurants I've ever eaten at. Even better is the pricing, especially for NYC, it is extremely reasonable. I HIGHLY recommend Da Andrea. It's worth the trip."
188,We have eaten here on innumerable occasions and will continue to do so. The food and service r excellent. We had the roasted vegetable appetizer which was delicious. I had the lamb shank which besides being hot and fresh was soft as butter. U did not need a knife to get it off the bone. We shared a sorbet for dessert which was really wonderful. When in NYC this restaurant is a must. U will have to wait if u r only two people. They do not take reservations for two. The wait is worth it! Enjoy!
189,"This is a no-nonsense great Italian place in the village. Such good homemade pasta and swift, but not intrusive, service. A classy place. I'll definitely go back."
190,"A friend of ours recommended this place for a authentic Italian restaurant in New York to ""carb up"" prior to the New York Marathon.  It is a quaint place and well decorated. It is intimate enough for a romantic dinner but also a great place to get together with friends. The staff is very friendly. Our waitress was helpful and made great suggestions.  We started out with some homemade bread and olive oil. We could not stop eating it. My wife had a salad and I had soup to start. We devoured it. Delicious!  We both had pasta dishes. My wife had ravioli and I had spaghetti with meat sauce. The pasta is homemade each day and you could tell. The sauces were rich, delicious and made with the freshest of ingredients.  For dessert I had a homemade chocolate cake. Again, terrific.  The prices were extremely reasonable. If you want Italian in NYC this is a great place!!"
191,"Da Andrea is a great little neighborhood spot. The staff are friendly, eager to see you and to share their enthusiasm for what's on the menu. The fare is American Italian - home made pastas, the usual meat, chicken and fish dishes. Quality is high, prices are reasonable, and the wine list is pretty good. The next comment is not a negative, just a fact - there is no great imagination in the dishes, nothing that says ""wow, this is different"". And, they don't have a liquor license so you'll have to get your cocktails across the street at the Jade Hotel."
192,"Da Andrea is definitely a favorite of ours and I hesitate to review it as I don't want it to become too popular. But in all fairness to the restaurant and its excellent chefs and staff I feel compelled to write about it. You simply cannot go wrong in ordering at Da Andrea- from their appetizers like grilled calamari or octopus, or fresh salads -their entrees like boneless short ribs, or catch of the day or pasta, right through to dessert (best ever Tiramisu), your palate will be more than satisfied. Be sure to make reservations before you go."
193,Ducked in here before the Halloween parade and was pleasantly surprised by great authentic Italian fare in a warm and cozy atmosphere. Highly recommend if you are in the neighborhood.
194,"With so many choices in NYC, do not miss Da Andrea. Our friend who lives nearby eats here weekly and was kind enough to bring us here for dinner on our last night. It's a nice little restaurant, I probably wouldn't recognize it if I passed by again, but the food was amazing, and affordable.  Spaghetti Bolognese is my go to Italian dish, it's hard to find a good Bolognese, but Da Andrea does it really good. Others in our party had the leg of lamb which was huge and tender, and the potato gnocchi which was good too. As an appetizer we shared some Homemade Pappardelle with sweet sausage and truffle oil which was incredible. Just when we though we were happy with our meal, we each had a dessert.  The desserts are even more delicious than they look. The mixed berries with warm zabaion in a puff basket was one of the best desserts I've had in a long time, the sorbetti and gelato were also very good.  I will be sure to come here again, and recommend it to everyone."
195,"Best Calamari that I have ever eaten! The grilled calamari was wonderful. One person in our party thought the sauce was bland. My lamb shank could have had a bit more flavor. Don't get the house wine, buy a bottle."
196,"Opposite the Jade Hotel and close by part of the New School, this Italian eatery is brisk and busy offering very good quality food. The wine as always is a bit expensive, but overall its a good place to go. Really good atmosphere. If your stopping across at the Jade cross the road and enjoy."
