,opinions
71,This was our first night in NYC and it was a great one. Our servers were so nice and I'm sorry I can't remember their names but they were so friendly and professional and knew their food and wine. We had a great booth with Salt blocks on the wall lit up which was a wonderful decor addition. After our great food experience we had a great dessert experience and they gave us a salt block to sign and put on the wall.
72,"Recently had dinner at Tavern 62 with a group of friends. The place looks like a private club, with a very cozy and intimate dining area upstairs. Greeted by a friendly waiter that set up the tone for relaxed but efficient service all through dinner. We tried several of David Burke's dishes including a fantastic salmon pastrami, the addictive candied bacon clothesline, and a stunning Prime Porterhouse aged for 40 days with Himalayan salt. For dessert we had the cheesecake lollipops with a bubblegum sauce, and a blueberry flamed baked Alaska that were the perfect way to end a delightful evening. The food at this place is top-notch, and the service is as well. Bravo Chef!"
73,"Admittedly, I️ should’ve read other reviews better. It’s not a place for kids. They let us order from this “bar” menu, which the waiter wouldn’t show us, but told us had burgers on it. The burgers came RAW, on untoasted English muffins. I️ am a rare meat orderer and I tell you, these burgers were NOT cooked. The waiter was very pompous and clearly put out that we were there with a 10 year old on a Friday night. $81 for three uncooked burgers, $17 for a glass of wine......not worth it."
74,"Our group had Sunday brunch here and were very satisfied. The dishes were different from the usual, and the restaurant offers a 3-course prix fixe for only US$ 35.  The interior is club-like, a bit dark, with many striking details.  Our server was warm and enthusiastic."
75,Just off the beaten path but still easy to find. Great food and service. Try the octopus and sausage appetizer for something different. Fish dishes very good also.
76,"Standout meal at this well-designed, clubby, intimate restaurant. Just loved the bacon clothesline which was whimsical and delicious. Four thick strips of pepper-studded, lightly sweet bacon hung from mini-clothespins on a mini clothesline. I saw a photo on Instagram and knew I must have it. Well it did not disappoint. I am a bacon-lover so we enjoyed our appetizer with a bacon infused margarita which was subtle and well made. Bacon heaven. Going into the remainder of the meal I was already happy but we sampled a bunch of other appetizer which were awesome as well. The pretzel-crusted crab cakes also were fun and full of salty deliciousness. I had octopus and chorizo skewers (perfect octopus, good spice on the chorizo), we also tried a delicious cauliflower three ways special (couscous, steak and puree). My dining partners had the Asian Pork and it was spectacular. All hail the pig! at this worthy spot."
77,"⭐️⭐️⭐️⭐️⭐️ Amazing. I would imagine the point of restaurant week is to lure diners to your restaurant and make them regulars. Yet many give you measly meals or limited menus. Tavern 62’s restaurant week menu is THE REGULAR MENU. A couple of items have a small supplement. We began with oysters and the avocado, mango and shrimp (four large shrimp).I had the duck, duck, duck dish–breast, meatloaf and a dumpling. THE tenderest duck I've ever had. Husband the hake, also excellent, everything including service was tops. Minor complain–rock music that does not go with ambiance. We had a 6:00pm reservation so it was not full yet. Highly recommended.  Sent from my iPad"
78,"My friends and I were going to another place for brunch which turned out to be closed,we saw this place and decided to give it a try,the atmosphere is very fancy and comfortable ambience,the service was on point, we had no reservation and was not a problem at 12:30 pm on a Sunday, $32 pre fixe for brunch,appetizer,main and dessert was fabulous,beats salad, lobster scramble,lemon tart,we had a bottle of pinot from Oregon state and all divine. I would eat here in a heart beat. Thank you very much for a fabulous brunch."
79,"Vised here during NYC restaurant week with a large group. The restaurant was very busy but the service was attentive and consistent.  Was able to try a range of different dishes including the 'duck duck duck', the peking pork shank - both of which were excellent.  I would definitely recommend this place."
80,"Another great visit and we got lucky enough to get John again as our waiter. You can not go wrong here, best value in the city! A price fixe menu - three courses for $35 and add in unlimited mimosas, screwdrivers or bloody mary's for $15. The food was very good (except my burger was over cooked), but we had more than enough food and I did not leave hungry! If you don't want three courses....order a la carte.....Do not miss this place!"
81,"This is truly one of the finest dining experiences I've had anywhere in the world. Service was great, wine list was exceptional. The bacon on a clothesline was delectable , the pork shank was a 10 and the variety of desserts brought me back the next night. This a great neighborhood upscale restaurant that's affordable and uniquely different. We will definitely be back."
82,"We ate here during Restaurant week. The food and the service are outstanding. Everything was prepared really well, including crisp flavorful chicken and fish."
83,"I strolled across to Tavern62 as it was a neighbourhood restaurant. I selected the pretzel encrusted crab, the bronzino and a strawberry mess dessert. The bread was very sweet which I don't appreciate but the crab was delicious. The bronzino was good, well cooked without having lost structure or flavour. The strawberry cake mess (what was it really called?) was too much for me, but the sauterne I ordered with it was delicious. Overall it was a good eating experience though an expensive one."
84,"We had dinner here and enjoyed the upstairs atmosphere---understated, grays and black with red banquettes---and the unusual food presentations. We had the shrimp salad and lobster and shrimp calzone for appetizers. Entrees: Tavern burger and Peking Pork Shank. The calzone was delicious but too heavy for an appetizer. Salad was delightful. Burger was delicious and the pork was tasty but, again, too much to eat. Altogether, it was a fun dining experience. Service very good. Pricey."
85,"It was pure serendipity that we happened on Tavern 62 while looking for an upper east side, early lunch locale today. Located in a townhouse, the vibe is perfect from the inception with a warm greeting from the bartender as we walked through en route to the 2nd floor where the atmosphere is warm and clubby. Our waiter couldn't have been warmer or more soiicitous; he actually hugged my mother when we left.  The Food is adventurous and creative starting with the spicy tomato jam and a tiny onion tart, amuse Bouche. Not normally one to photograph my food, I did when my shrimp gazpacho arrived in a large white bowl with what looked like a small ship inside, over which the waiter poured the soup. My mother had a burger, not your average burger, mind you. This was steak that was aged 30-45 days, then ground to form a burger, topped with cheese. The whole dish was deconstructed with the roll topped with lettuce, tomato and onion placed next to the burger, side to side with a fabulous celery root cole slaw and some of the best fries that I have ever tasted.  As we left, the waiter introduced us to David Burke who was sitting at the bar with the chef from one of his other ventures, BLT Steak, one of which is in Washington, DC. To say that he is a character is an understatement! He had me photograph the Flintstone sized egg containing a lobster.  All in all, it was a delight, a destination to which I will most certainly take friends in the future!"
86,"I was really surprised since I visited one of David's Burke's other restaurants and I quite liked it (The Town House). We were seated practically on top each other and the service was quite poor-waiter had absolutely no personality. He didn't come around to ask us about the food or engage in any conversation-really surprising since it's a New York swanky type of place and they should have waiters who are more engaged with their customers! The roasted chicken was good and so was the cauliflower. We had the angry lobster which was quite average and overpriced. It even looked angry! The shrimp Mango and avocado was something I would get at a family restaurant. Again, over priced . Pass on the hard bread that they serve you-really bad. I was really unimpressed and wouldn't return. Save your money and try another up and coming place!"
87,"Many bacon dishes, like bacon on a clothesline. Creative presentations, but overpriced and very rich"
88,"On this beautiful Spring day my wife and I decided to treat ourselves by going out for lunch* (*1 and 1/2 blocks) It is gratifying that we live so close to this lovely, 2-story townhouse restaurant. We have experienced at least 7 different venues in this spot; last being David Burke's Fishtail which closed after a business dispute with Burke's former partners. In this incarnation everything works. The upstairs dining room has a Country club library feel; dark paneling, whimsical artwork and a duck press. But the food is dead-on comfort food that uses a modern palette of foods and flavors to enrich and amplify your dining experience. Many tastes familiar to fans of Burke appear in different guises; almost an homage for past glories; carried forward into a new and highly satisfactory dining experience. (Angry Lobster ravioli, poke, pretzel-crusted crab cake to name but a few.) At weekday lunch you can partake of a $29 3-course price fixe that is a definite bargain and if you get lucky (as we did today) they might be offering a 1/2 price on all drinks ""promotion."" Delicious food in a delightful oasis might be the best way to describe Tavern 62."
89,"This is David Burke's new upper east side establishment. It is set in a charming townhouse. Dark, tavern setting. First floor is casual with a long bar. First floor is a great place to eat, especially if dining alone. Second floor has tavern tables and banquette bench seating.  Went for dinner. Great appetizer selections. You must try the hanging candied bacon. It is hanging candied caramelized pork belly handing literally on a clothesline. Delicious. The warm octopus salad was excellent. The lobster dumpling was a puree dumpling. The red snapper paella was excellent. Large portion, not the usual dinky NYC portions.  Secret service was there protecting a senatorial VIP, so we were well protected too.  Service was excellent. Very attentive staff, but not intrusive.  Great location on the UES.  We met David Burke. He is extremely friendly. This is his primary restaurant, so he is present watching over his creation. He loves to talk about his creations. Wonderful guy."
90,"Super branzino and my guest had a wonderful fish special. The ambiance on the second floor is buzzy and although a little heavy on the testosterone, had a great evening. Varied menu and interesting combinations"
91,"I got invited to Tavern62 to celebrate a friends birthday. We were around 25 people and served drinks and appetizer type dishes. Pizza,Little hamburgers, fishcakes, as well as all the other things that were served were somewhat unique and really quite good. It was a fun place for a party. Everyone serving was quite attentive and very pleasant. I had a really nice Pinot Noir (from Oregon), some birthday cake, and a delicious cup of coffee to finish off the afternoon. I luckily found a parking space right across the street."
92,"Where do I start... the FOOD!! My wife had the sole on the daily special menu and she said it was the BEST she has ever eaten in her life. I had the Branzino and felt the same way. Simply amazing... Although David was not there the night we were, he's usually there apparently. His GM, Clement, was there in his stead and she made us feel like we were visiting her house. A true professional who understands how to make your experience special. Wow wow wow!! Go there and make your NYC visit as awesome as ours has been."
93,"Seated at a table on street level, underneath the waiters clomping back and forth ceaselessly the entire time. Waited over 90 minutes for entree to come at lunchtime. Food was rather mediocre. Nothing distinctive in the preparation or presentation. Fish cooked properly, but utterly bland. Dessert was heavy and flavorless. This was Restaurant Week, so perhaps everything was made too quickly or for ease, but I will not return, because they had a chance to demonstrate their art and it was feeble."
94,"Definitely the worst David Burke restaurant that I've experienced since his days at the Park Avenue Cafe. Terribly slow inefficient and impolite service, discomforting food, and an extremely noisy room sum up my experience."
95,Tavern62 by David Burke has become our new favorite restaurant. Brunch was delicious; the chicken and waffles and maple pepper bacon were beyond fabulous. The ambiance is welcoming and the staff are friendly. For dessert we heartily recommend the Boston Creme donuts and the cheesecake lollipop tree You will love them
96,"While I don't expect normal service for V-Day, this was incredible disappointing. Service was very poor - 20 mins to just order drinks once sat. We had to ask for our server several times just to place a drink order.  Food was spotty - good app but poor entrees. Short rib presentation was extremely fatty. Gnocchi for short rib tough and bacon left very undercooked (fatty). Duck ordered mid-rare served mid-well. duck dumpling was a joke - small, tough and lacking flavor. The duck meatloaf was delicious though.  I expected so much more from a David Burke restaurant."
97,"Restaurant Week lunch at Tavern 62, a David Burke Restaurant. A varied menu and every dish was excellent. Oysters for appetizer, I had a perfectly roasted Branzino and hubby had the bacon ravioli which I wish I had had because it was sublime. A pecan tart with ice cream for him and S’mores cake for me completed a superb lunch. However, what made it even better was the service. Attentive, personable, and knowledgeable. I believe his name was Patrick. Hubby wanted bread for his ravioli sauce (what can I tell you) and he came back with warm baguette. If I had a business, I would steal him from Mr. Burke. Restaurant week is supposed to be a sampler to get diners to experience a restaurant. Based on our lunch today, we will return."
98,"The meal starts off with these excellent corn muffins, that are miniature and do not look like your typical muffin. Such an exciting start to the meal.  I had a special - which was filet, cooked perfectly with very delicious french fries. For dessert I had an excellent pie/tart with cinnamon ice cream. That was truly excellent. The service was very attentive.  We were there for lunch at 1:30 and it was crowded and tended towards the noisy. By 2:00 it was much quieter.  The downstairs bar is very inviting. I would definitely go sit at the bar and eat, if I had the occasion to do so."
99,"The service was not welcoming and the food underwhelming. Lower dining area is dark and have odd seating. The appetizer (seafood chowder) was good, but the main dish (ravioli) tasted as frozen pasta... Desert (pecan pie) was very good. Overall, it was not exciting at all!"
100,"I stopped in for a late lunch with my family and we had a great experience. Service was warm, attentive and knowledgeable.The Tea Time menu is served between lunch and dinner service and the selections were very tasty. The crispy pork rinds with Cilantro, Ricotta/Sausage flatbread and A perfect med-rare burger were our favorites. The Cheesecake lollipop tree dessert was also fantastic and a very cool end to the meal!"
101,The restaurant has a great feel from the moment you enter. The decor is upscale and fun with elements you seem to discover a little at a time. The menu is imaginative and offers plenty of reasons for more than one visit.
102,"We recently had a wonderful meal at this fantastic new restaurant at Lexington And 62nd. The interior has a comfortable den like feeling. The staff was attentive and knowledgable and always friendly. The food was beyond delicious! The mushroom focaccia, the lamb carbonara & the tuna were some of the highlighted dishes we enjoyed!  Looking forward to this restaurant becoming a neighborhood favorite!"
103,"Classics on steroids...creative beyond imagination...every morsel insanely delicious...fabulous staff...and, of course, our favorite most fun chef David!"
104,Things you need to know. On arrival there is a Humpty Dumpty and a very dead orchid in the window. Not a great start. Also there is no restaurant grade - not even a pending.......... The downstairs bar and seating area was very cold and the dark striped carpet up to the dining rooms needed a good vacuum - it was filthy. For me all the above is relevant and needs addressing - not what you expect of a restaurant of this calibre. My beet and gem salad appetiser was ok - not great. There are many better offerings in other restaurants. The salmon main was good. The chocolate peanut raspberry dessert delicious. They had run out of BOTH camomile and mint tea - seriously! Go buy a couple of boxes at the local supermarket. Sorry - needs work. Decor by the way is like a re run of the Polo Lounge but with windows.
105,Been there 3 times since it opened. Loved it each time. This is a restaurant for everybody. I go in there and there is a thorough mix of suites and casual dress. The menu selections can be incredibly affordable by NYC standards and if you want to run up a bill you can do that too. There is an attractive and often used bar on the lower level with tables to eat at and there are 2 fancy dinning rooms on the second level. The food is great and presented in style. I like the well hung bacon and angry scrambled. The help has been well poached from many of the good restaurants in the city and do a great job. My favorite is the lead bar tender Eddy formally from 21 Club.
106,"Great to see David doing his creative thing again. However, this time David remains super creative while bringing the menu down to a level of everyday dining. There's something for everyone on this menu and I'm quite sure many of these dishes are done with a grin on the face in the kitchen. Nice to have you back Chef Burke."
107,"Simply exquisite. My wife and I had dinner their Friday night and service and food surpassed our expectations. I had the veal tenderloin+ cheek with truffle special and my wife the Dover sole. We started with oysters, paella, clothesline bacon - everything blew us away. Chef Burke himself was walking around speaking with customers and taking selfies, we said hello and shook hands. He even sent us over some dessert - very gracious and generous man! Highly recommended! A+!"
108,"Great from arrival, honored reservations on time, and sat the four of us at s nice table.  We shared two appetizers and had 3 entrees and appetizer for dinner, all were great. ( pork and chicken were outstanding. All 4 of us shared the apple tart and it was delicious  We will definitely come back"
109,"David Burke is back..........in full glory. If you love classic David Burke, you'll love Tavern62 which is where Fishtail used to be.......and it's comfortable and it's a beautiful neighborhood restaurant with extraordinary and playful foods......especially desserts.  I had two appetizers..........angry lobster scramble (yum) and then salmon pastrami (yum again).  For dessert, the 5 us us ordered 3 things which was way more than enough. Best of the bunch was the banana cream pie."
110,I was solo and decided to try the newest David Burke restaurant....always a fan. I sat in the bar and had a wonderful time. Christina was an amazing server and made a couple of recommendations. They were perfect! Exceeded my expectations. Great job David Burke....who came by the table and said hi.
111,My husband had the Peking Pork Shank and Lobster and shrimp Mac and cheese with the French onion soup as an appetizer. I had the Tuna steak with the wild mushrooms and sausage side with the Caesar salad as an appetizer. The food was just delicious we highly recommend this place!!
112,"Decor is upscale but still has a relaxed feel, bar area downstairs with a dining room upstairs. Food is second to none; the bacon is amazing, octopus carpaccio fantastic and the king crab legs scampi is worth the trip itself. Excellent wine list, cocktail list and great service at the bar. Certainly a spot that we will visit again and again. Worth the trip from anywhere."
113,"Wow, this new restaurant is superb... the staff are so pleasant spoiling you from the moment you arrive right up until you leave! There is a nice bar area downstairs leading to the dining room upstairs which is extremely spacious yet cosy The task of choosing from the delicious menu was fun with the resulting food being absolutely delicious! The service was excellent in fact well above average as was the food. There was a comprehensive wine list to complete dining at this upmarket restaurant"
