,opinions
191,"We had a dinner here few days ago. I can highly recommend the curry, that was absolutely outstanding. Nice, and friendly staff is also a forte point of the Indian room. We will definitely be back!"
192,"Had a great curry in Indian rooms, would recommend. Fantastic service from farah in particular. Will come again"
193,"Great food and service, farah provided great service and generally a great meal. Would definitely recommend."
194,"Wow! I cannot fault it. If you are ever near the Balham area of London, I would definitely recommend that you check this place out."
195,"Lovely food, best Indian we’ve have in London. Came for a birthday party with a group of friends. Can’t wait to go again.."
196,"Amazing service for a 25th birthday! Best Indian in south London, friendly staff and delicious food!"
197,Never disappoints. Delicious food (highly recommend the Chicken Lavabdar) and really lovely service. Lucky to have this as a local!
198,The food is authentic (of course) and really very good. Not too much. Just enough though and very affordable. But the tables are small and there are too many to my liking. You are packed like sardines in this place like in an average French bistro. People are way too close to each other which makes it difficult -if not impossible- to have a normal conversation. Very noisy and a bit uncomfortable.
199,"We dined here, the service was good. All the food could of been a lot hotter and portions we small. However the thing that really ruined our night was the fact we were packed in that place like sardines! practically sat on the table next to us knees, not enjoyable."
200,"Wow! Another amazing experience at the Indian Room in Balham. This is truly a gem of a place. Myself and my partner have dined in many places and the Indian room is definitely one of our faves. Food, service and atmosphere, top marks all round. I cannot fault it. If you are ever near the Balham area of London, I would definitely recommend that you check this place out. Thank you to Rinku and the team for another brilliant meal!"
201,A lot of times available Indian Restaurant. You can change your menu even your eating time. Had a Great lunch.
202,"Fantastic service, and even better food. Would highly recommend for either weekday or weekend night. Close to public transport too"
203,"A fantastic experience, as soon as we walked in we felt as if we were welcomed into a family home. The service is one of a kind and the food is excellent. Whether it be a fruity Friday night or a tactical Tuesday meal India Room provides. Thankfully I only live 2 minutes away!"
204,I love this place so much. I live in the area and it’s my go to!! Honestly the best Indian I have ever had - I am veggie and they have so many options and are so accommodating. Plus the service is amazing!!
205,Delicious food - had the paneer makhani. Lovely service and will definitely be back. Reasonably priced.
206,"Excellent service and food! I particularly liked all the vegetarian dishes, which were all lovely. Top quality restaurant that keeps me coming back and brining friends over so they learn about Indian Room."
207,Excellent food and service. We will definitely be coming back again. Top quality restaurant in Balham.
208,"The food was delicious, we particularly enjoyed the peshwari nan. This is our third time here and the food is always amazing. Our waiter Ali was so friendly and the service overall was excellent and efficient. We'll definitely be back."
209,Great food. Lovely staff. Served by R Ali. Would defiantly recommend. Had a chicken jalfrezi was lovely. Very fast service.
210,"Had a fabulous dinner here tonight, friendly staff, quick service and the most amazing food you could imagine. Nothing disappoints here!! R Ali gave impeccable service tonight. Thanks guys, we will be back! Ck"
211,"R-Ali was amazing! Great food, ambience and setting. I don’t know how they do it but the bottled king fishers taste better than they do elsewhere. Rumour has it that they have a direct cross-continental pipeline from the brewery but who believes rumours? Me, I believe the rumours"
212,"We were taken there by family that had been before but it was our first visit. I do love an Indian meal, and have to say this place didn’t disappoint at all. The staff there are very friendly and set a relaxed tone which is great. The food was outstanding - I had the chicken chettinad which was spicy and tasty as were the breads. The four of us chose different dishes and they were all good. They had a reasonable range of South Indian as well as North Indian dishes. The prices seemed reasonable and there was no attempt to hurry us out. I would love to go back."
213,This place is without question the best indian i've had in London if your passing pop in bye and try any of the starters.
214,"Honestly cannot recommend this place enough, the service was amazing and the staff were very attentive. The food was really tasty and portion sizes were very generous. I would have no qualms recommending this place to anyone."
215,"The staff were incredibly welcoming and it was a lovely environment. The food was amazing. We had the vegetarian starter which was beautifully presented and tasted incredible. All homemade and tasted so fresh. The curries, rice and naans were all so delicious, one of the best curries I have had. The staff went out of their way to ensure we had a good meal, keeping our drinks topped up and ensuring we were happy throughout. At the end of the meal they gave us a complimentary drink while we were paying the bill. I don’t often leave reviews but this place was exceptional and they definitely deserve the positive feedback. We will definitely be back."
216,"We've been searching for an Indian restaurant in London on Tripadvisor, and found the ""Indian Room"". So lucky, we booked a reservation! Looking at the map, we noticed, that it is a bit down in the south, but really close to the underground station Balham, so no problem to get there.  We were too early, but could be seated anyways. (Staff's really accommodating. May be a bit chatty, but that was alright.) For starters we chose Papadam bread, Kachumber Onion Salad, and the Non-Vegetarian Platter, all of which we really enjoyed. In particular, the Dips, that came with the Papadam have been very nice.  For the main, I had the Chicken Tikka Makhani, which was lovely. (Don't remember, what the others had.) And, as promised: It wasn't hot.  To drink, we had a 660 ml Kingfisher Beer, that I heartily recommend.  All in all, we enjoyed the evening very much. (Including the Whiskey, that was offered on the house. So good, if you have the Underground for getting home! ;-)"
217,"The staff were incredibly friendly and professional. The dark mint sauce that came with the poppadoms, the vegetarian plater, and the paneer saag channa main were delicious. The paneer makhani curry was incredibly sweet and I had to send it back. They made a complimentary one which was spicy but still sweet. I think the menu or staff should say this is meant to taste sweet. They also gave me a complimentary naan which was nice of them. The naans are over priced at £3.50 each. I'd go again though."
218,"Having read the reviews, we had high hopes for this place, unfortunately however our takeaway was pretty disappointing. I've had a number of chicken kormas in my life and this one just wasn't great - the sauce was rather bitty and it had an overpowering flavour of cardamom. The rest of the food was also just pretty average. A real shame!"
219,"Best Indian restaurant in London! Great food, superb service and a wonderful atmosphere. We have visited both over the weekend and during the week and the atmosphere is always great. Prices are very good and portion sizes more than big enough. Would recommend to anyone who loves good Indian food."
220,A nice but pretty standard Indian restaurant similar to that found in most places . Food is ok but nothing different to the norm. Service is ok. Prices are ok. Nothing really to right home about . Pretty empty.
221,"In think this may be the Best Indian Restaurant on planet earth! I traveled to India in 2018 and during my visit I decided to eat at what is supposed to be the best Indian food on the Planet. I could not deny that claim until now! The Indian Room is far better, I honestly do strongly feel this is the best Indian on planet earth! If there are also Indian Restaurants on other planets in other solar systems, then I believe the Indian Room is the best in the Galaxy!"
222,Amazing meal with the girls! Delicious food and amazing service! 10/10 would recommend!!! The food was full of flavour and the decor is beautiful.
223,"Had the nicest visit to the Indian room, not always in that you get delicious food and amazing services the same time! We will definitely be back!"
224,"Amazing service and great food! Couldn't recommend enough, will be back soon! Must visit if you are in Balham! Get the spring chicken lavabdar"
225,If you want your taste buds to be TANTALISED this is the place!! Love it here so much. The service is brilliant and the food wonderful. We will be back!!
226,"Amazing dining experience in the heart of Balham. Indian Room has survived the influx of swanky bars and cafes through its authentic, warm and friendly service. The incredible food is served kindly by friendly faces who go above and beyond to make sure you leave feeling satisfied. Shout out to R Ali who made my last visit one to remember!"
