,opinions
169,The best food! Great stuff! Highly recommended!! Bartender Renè was amazing. Very knowledgeable about the food and drinks!!
170,"Came to hang out with friends, and found it a great stay. The steak fites and the escargoe were delicious"
171,It's a beautiful restaurant and the service was OK. I ordered the onion soup and I thought I had covid because it had no taste. There was no depth of flavor even with the gruyere I didn't get anything out of it. The escargot were served properly but they too were lacking in flavor (to me). My daughter's french toast was undercooked. The steak frites was the best entree brought to the table. It was cooked properly and the butter served with it maybe should've been used the season the escargot and the soup because those were super bland. The Sorbet we had for dessert and the champagne by the glass was excellent as well.
172,"Steak Frites was on the Restaurant Week menu at Boucherie but only on the weekdays. Nevertheless when I was there on Sunday, early February, I ate this expensive entrée and savored each and every mouthwatering bite. The large piece of meat topped with Béarnaise sauce was sublime. Shoestring fries were crisp on the outside but over fried on the inside. The servers were friendly and professional. I had no room for dessert."
173,"It was a very disappointing evening, Average at best and definitely did not live up to the reviews on TripAdvisor. We started with escargot and French onion soup, both of which were only average and the soup at Bobby Vans steakhouse in NYC was far superior. Entrée were duck confit leg and salmon papillote Looked quite appealing but were lacking in flavor. Even the vodka martinis were quite average. The only highlight was the fresh bread and the attentive bus boys. This restaurant is very noisy and charges fine dining prices, but with only average food and service. the hostess was surly at best. We skipped dessert assuming it would not be any better."
174,"An all together dissapointing evening. From the outset we were sat on a table barely large enough for two people (there was 3 of us), drafty & noisy, from the insesent banging of the front door, even above the general buzz of the diners. Bang, bang bang bang, for the entire meal!!  We ordered champagne, they did not have the bottle we ordered, offered an alternative, at a higher price (that old trick!). The waiter 'sloshed' it in our glasses, with overspill onto the table."
175,"If you're looking for french food, definitely go to that one. Amazing place with great traditional french food. They also serve great brunch during week ends."
176,"This restaurant adventures to French recipes that are not your average ones. Try the Coq au Vin. Their salads are original amd varied and their meats prepared perfectly. Pricy, bit a treat. Don't miss it as it is behind scaffolding nowadays."
177,A real french style bistro. Gorgeous space. Nice (a little snobby) staff. Food is delicious. Great way to spend an evening.
178,We had a good dinner there but the place didn’t look so clean for the c19 standards. The place looks very nice with a beautiful Christmas tree inside. The food was good. Good wine list. Good meat. The receptionist lady was spending more time on her phone than looking after the service or the clients. A director should be hire to fix the service and the global team…
179,"Had high hopes given the reviews, the restaurant and staff were great but unfortunately the food wasn’t up to the same standard, the rib eye steak was mostly fat, well over 50%, so didn’t make for a pleasant experience. As I say I had high hopes but felt the quality of the food was very average and overpriced."
180,"Stepping into Boucherie felt like I was transported to a traditional brasserie in France. Adding to that were soaring ceilings, a row of suspended jambon, as well as smartly dressed and attentive waiters. The escargot was lovely, while the steak frites was done to perfection. The strip loin was juicy, just right in its doneness and had a nice charred flavour that somehow eludes so many steaks out there. But the first to assault your senses would be the fragrance of the fries, which comes in a generous heap."
181,The steak was cooked to perfection. The escargot was very generous. The service was outstanding. The drinks were great. The location is beautiful.
182,"We ordered the chateaubriand for two adults and two children - perfect amount of steak for the four of us! The kids enjoyed the berry non-alcoholic drink. The service was fantastic, with incredible patience resetting the table service after a spilled drink."
183,Dusan is amazing. Great mixologist!!!! Order drinks from him! Nice atmosphere. Nice people. Easy going but professional appeal.
184,"Loved the ambience from the moment I walked in. The hostess was extremely nice and sat us in the perfect table. Our server was attentive, informed, and well spoken! He recommended the steak tartar and the filet with celery root gratin, it was phenomenal!! 10/10 would definitely come back."
185,"We are visiting NYC from Houston for a long weekend. We love a good French bistro so when we saw this wonderful place was #1 on Trip Advisor, it had to be our first dinner stop.  It did not disappoint. If you have ever seen Somethings Got to Give with Nicholson and Keaton, you know the famous last part of the movie when they are eating at Le Grande Colbert in Paris.  Keaton says that bistro has the best roast chicken EVER. No no. The best is Boucherie in NYC! The skin is so crispy it cracks when you cut into the meat. And juicy, tender! Ooo la la!  The steak frites with compound butter? Incredibly delicious!  Delightful wine selections by the glass and amazing bread service.  The desserts are to die for! Dense chocolate mousse with lovely presentation and crepes suzette that is out of this world. Absolutely deserving of its number one ranking!"
186,This place is beautiful!! Highly recommend it for a cocktail! Service is on point! So happy we came here! Definitely coming back!! Food looks good too but didn’t get a chance to order! Will do so next time!!
187,Had a wonderful meal at Boucherie Union Sq. Our server Michele was very attentive and gave us great recommendations for drinks and entrees. Would highly recommend!
188,"Michele was very friendly, and attentive. The food was also amazing. The L’etranger cocktail was delicious!"
189,"PROS Quality of food, quantity of food, the overall menu was very well organized. Sunday brunch is phenomenal, service is very nice and inside atmosphere is nice. Position is very good, easy to find.  CONS A bit pricey and crowded, but nothing too bad overall  Definitely a good place in New York City"
190,"Read. This. Review. Amazing food. The burger is to die for. The Lychee martinis are unmatched. And our server Michele is an absolute gem. I would come back here 1,000 times over— amazing atmosphere, vibes, and walked outside to mistakenly find myself on Park Ave when I should’ve been in front of the Eiffel Tower based on my experience here."
191,"Such a lovely ambiance for a group of old friends to enjoy each other’s company with a burger, fries, and espresso martinis."
192,"Great service from Michele! Good good, friendly staff. Burger is great. Apps are good to share with friends."
193,My friends and I had a fabulous evening here. Steak tartare and ribeye was delicious. Michele was a lovely server and we will definitely come back.
194,What a wonderful dining experience! Incredible food and vibes. Michele our server was amazing and gave great recommendations. I can’t wait to come back!
195,"Wonderful vegan burger, cheese platter and superb service! Beautiful restaurant. Will definitely return."
196,"I invited several college friends here for dinner on our last day in NYC. We had to book an early dinner and the large, beautiful restaurant was largely empty. Service was excellent. I had the coq au vin, which was really good. The cocktails were pretty decent as well."
197,"Went for dinner with a friend, food was great and was impressed with their strict covid protocols. We had the escargot, Coq au vin, and the cod, all of which I recommend. My friend recommends the steak frites as well!"
198,Excellent service/Food. Renne was great. Atmosphere was also great and drinks were great as well 10/10
199,Wonderful! Food drinks and dessert were delicious. The venue is beautiful. The staff was great! My friend had a wonderful celebration!
200,The food here is absolutely delicious! The staff - especially our server Rene - was attentive and gave great recommendations on both steaks and wine. I would highly suggest anyone visiting the city stop by Boucherie in union square for dinner! Also John who was on staff here was fantastic. A must-go location for any occasion in the city!
201,"Wow. I am so speechless. This is my first time in NY and the first place I visited and I am in LOVE. Truly a great experience. Food, customer service and environment was superb. Renee and John were AMAZING! So attentive and sweet. Will definitely be back and will recommend to everyone."
202,"The food is great, also the service, and it’s great to have a nice dinner with friends. I absolutely recommend this place."
203,I visit Boucherie few times and every time i had amazing experience. Food is great as well as service and management. Cocktails are the best I ever had. Bartender Rene has great knowledge and make them with passion. I will definitely come back again. Thank you Boucheire at Union Square
204,Best Restaurant in NEW YORK CITY!! Boucherie at Union square have amazing cocktails and food! Service experience is the best you can have. See you soon.
205,"Inspired on a real french bistro, this NY restaurant is a very nice option when visiting the Union Square area. Their menu is completely French inspired and they execute it quite well."
206,Exceptional French cuisine with an increíble menu options. Strongly recommend the onion soup and pâté de campagne for starters. Dinner platters were larger than expected - come with an appetite. Service was exquisite
207,"My boyfriend and I went to Boucherie for dinner with a friend of ours. We all really enjoyed our meals. I had the filet mignon with pomme frites and hericot verts. The steak was amazing, as were the sides. For dessert I had the creme brulee, which was also delicious. Our servers were very nice and our food came at a good pace. We were able to sit halfway inside and outside, which was nice. I would definitely recommend giving Boucherie a try."
208,"This was supposed to be the highlight of our trip to NYC. That ""#3"" finally convinced us, as Tripadvisor -prior to the pandemic- had been our ""guiding light.""  In short, what was the only outstanding dish? The escargots. What was the most disappointing (and expensive) one? The canard. It tasted as if the chef had been tired and ready to go home. The rest was barely above average.  Our pinot noir should not have been on the menu, at least not for that price.  The photos on Tripadvisor are really enticing and were part of our decision to reserve a table... well a 4"" diameter shaky wooden panel. The table was in the middle of a walkway between two larger ones. Our waiter had to walk sideways to sneak through. I was in constant fear of getting splashed on with passing food trays. NY is feeling the brunt of another pandemic wave, but we were sitting so close to the other tables that we could hear those conversations (despite the noise). This takes to another annoying item: the noise.  We left without ordering any dessert.  Honestly, $300 for a dinner for two (as said, without dessert) deserves much better food and a much better ambiance."
209,I met a friend for lunch. There is a nice outdoor seating space and the decor indoors is lovely. I had the Boucherie burger which was really average and not worth the price. My friend had the mussels and really liked them. Fries were great and the service was fine.
210,"Food was great, very nice outdoor seating (inside too), nice bar. We had the wagyu steak it was delicious."
211,"A wonderful meal. Chateaubriand - a masterpiece with the sauce, perfectly cooked meat, bone marrow, and vegetables. Chocolate mousse, a delightful cheese, French prosciutto, and hericot verts."
212,Fantastic food. Incredible steak tartar. Delicious meat! Perfect place for food meat lovers. Service friendly and kind. Recommended
213,"Boucherie was exactly what my boyfriend and I were looking for when in New York City for a fancier dinner spot. Ordered the steak frites, which was absolutely amazing and the service was very friendly and helpful as well. Restaueant has a romantic vibe in a historic NYC building. Would definitely recommend."
214,"I have walked past this restaurant a thousand times but only came in for a bite after speaking to the delightful Aya! She was warm, pleasant, upbeat. Everything she recommended from cocktails ( la vie en rose) to the burger were delicious. Next time I’m definitely saving room for the Profiteroles!"
215,My friends and I had a wonderful meal. We had three different orders and all were brought on time. The place was very clean. We would go there again.
216,"AMAZING RESTAURANT, the drinks were phenomenal and the service was amazing. Bartender Michelle will treat you right!!!"
217,Excellent restaurant … the food is delicious … fast service and a very good atmosphere … I recommended 100%
218,"Great service , amazing food , beautiful place. We will comeback soon for an other amazing brunch !!"
219,"We loved the food, the service and the ambiance! Every thing was clean and all wearing masks. Food was wonderful. All four had something different and we each loved it."
220,"Such a cute & delicious French restaurant right by union square! The service was great, ask for Michele! He recommended the goat cheese salad & it was the perfect appetizer. The outdoor dining set up was cute & staff was very covid safe. Would totally go back!!!"
221,"It was my first time at Boucherie and it was absolutely amazing! We celebrated my besties birthday and we felt like some fancy gals! We loved our gorgeous serve Michele, he was so sweet and attentive. Definitely recommend!"
222,Meal was amazing - over generous portions with an innovative selection of cocktails to select from. Outdoor dining was well spaced out and indoor dining had partitions as well. Service was very fast - special shout out to our amazing server Michele! Will be coming back.
223,Amazing food amazing service! Was nice to be out after a year of not enjoying dining out.. come and enjoy the food atmosphere and service
224,My fiancé and I recently moved to Gramercy. This restaurant will definitely be a regular for us! The food was exquisite. We especially need to pay complement to Michele. He made our experience exceptional. We look forward to returning often.
