,opinions
143,"This place can not even get salad correct. All the food was terrible. The place is loud, waiting staffs also have loud voices to the point of nearly defeaning you. Expensive!"
144,Seafood pasta with shrimps and cheese was incredible. The antipasti of eggplant was tasty. Desserts were delicious. Ambience is nice and staff are very attentive and welcoming! Definitely a must visit if you are in town.
145,The food is delicious. I love Italian food and this was beyond my expectations. The calamari and octopus both very fresh and generous and the pasta to die for. Generous food and lovely setting. The outdoor space is very nice. I understand why it is so high in TripAdvisor ratings
146,"Delicious food and wonderful atmosphere! We sat outside and it was very nice. Everything we ate was delicious - burrata, arancini, octopus salad, seafood pasta, branzino (cooked perfectly!) and a side of vegetables (tasted just like Italy). Benedetta made an amazing Aperol Spritz and then when I ordered another, showed me how to make it (Grazie, Benedetta!). The cannoli are also excellent. The waiters are Italian and are very nice. As someone who lived in Italy extensively, I am picky about Italian food. Look forward to coming back for many more meals."
147,Thank you for the amazing dinner ! Everything taste GREAT and Italian . I have eaten the best of my life ! And the arancini was soooo YAMMY ! I’ll be back as soon as possible for your fresh fish market! Thank you guys!
148,"Visited New York for business and a co-worker was pleading that we eat Italian...and I found this establishment via some exceptional reviews. This is a quaint restaurant, rather small, but large in character. Having toured Italy, I would characterize Piccola Cucina as extremely authentic. Our server was from Sicily, the server waiting the table next to us from Rome. The wine list was 100% Italian, the most extensive, comprehensive list of offerings that I have ever seen outside of Rome, Tuscany or the Amalfi Coast. Dinner was amazing. We both feasted on the Burrata con pomodorini e basilico and Ravioli stuffed with ricotta in a mixed mushroom sauce featuring sausage meatballs. The restaurant offers a solid selection of seafood options! I will note that the restaurant was packed and people never stopped trying to get in. Looks like reservations are a must for this charming, delicious eatery...that will for an hour or so make you feel as though you are on the Italian coast. Highly, highly recommend!"
149,One of our favorite places in New York. Always delicious. Always busy. Always friendly. this night was great as usual. The Gamberi Caprese - very interesting. Bucatini Cachio Pepe - sublime. Spaghetti Neri Lobster - a feast for the palate and the eyes. The Verdure Grigliate and Patae Limone rounded out the fare. looking forward to out next adventure at Piccola Cucina.
150,"We reserved at the last minute via 'open table' and when we arrived we were seated fairly quickly. The service was good for this very small and crowded restaurant, and very noisy. As for the food, it seems that Sicilian cooking can be tailored for American tastes : in other words taking the tastes out of most of the tasty ingredients starting with the complimentary sun-dried tomato and caper purée. The sea food pasta plates were over salted and bathed in sauce as if to compensate the lack of taste from the starters and making tasting the pasta impossible. In general the place lacks subtlety."
151,"Everything is good. The food, the ambiance, the service and the location. The burrata and the octopus are specially good."
152,"Food amazing, staff superb and atmosphere the best. Restaurant small but creates a unique experience."
153,You’ll feel like you’re in Italy! Treat yourself to dinner here the food is delicious! Reasonable prices too!
154,"We visited this little Italian gem on Christmas Eve. Great food and service. We had ravioli, truffles pasta and pasta with lobster. All great dishes accompanied with very nice Italian wine made our evening perfect. Also, the atmosphere and interior is great. If you like an Italian experience in NYC this is the place to go!"
155,Tiny but wonderful Italian restaurant with homemade pasta and great energy. The staff was so kind and enjoyable
156,"Piccola Cucina Estiatorio is perhaps New York’s most dedicated to the culinary spirit of Sicilian cuisine, now that Eolo in Chelsea has been closed down. I loved the Paccheri alla Carbonara, and the coffee with cannoli was a great cap on the night."
157,We tumbled across the restaurant on a Saturday afternoon during our NY holiday and absolutely fell in love with the place. We were lucky to get a table without booking as the restaurant got quite busy shortly after. The food was very fresh and absolutely delicious and all the waiters extremely attentive. At least half of the guests were from Italy which is always a good sign to find authentic Italian cuisine. We came back on our last evening because we enjoyed it so much - highly recommend!
158,"The Hostess was so nice to find us a table, even though we didn't have a reservation (and from what we saw, the place was very busy). The attention was great, and the food was DE-LI-CIOUS. We're both from Perú, which is THE destination to eat delicious food at fair prices, and we both agreed that Piccola Cucina could EASILY compete with any of the top restaurants back home, the prices were more than fair, and the food was amazing; will recommend to any friends/family coming to NYC."
159,So many young Italian speakers in this restaurant. All friends and all having so much fun. Food and vibe were incredible and authentic.
160,"Scrumptious pasta dishes with a focus on seafood and super friendly service make this place a great choice for dinner in the Village. Our sever was attentive and friendly. The environment was small and intimate and, though tables are close, the lively atmosphere made for a friendly room with a great vibe. We had a really good time and would easily recommend it both for the food and the experience. They have a full compliment of beer and wine, but no liquor license for cocktails, which I mention only because a good nigroni would fit the great food. Go and enjoy, this place hit the spot!!!"
161,Nice small cozy place. Tucked away in soho. Busy vibe loud ambience and great food. The staff is overly friendly & welcoming a bonus in my book.
162,Had pasta cacio pepe and a slice of pasticcio Just fantastic. And the final coffee woth sicilian cannoli was a dream come true
163,"It was a busy Sunday night, but I was able to get a table in the corner. This restaurant is one of 3 within a few blocks of each other. All Piccola Cucina, each with a different ending. I ordered cavetelli with meat sauce and wild fennel. Interestingly, it was served in the pan in which it was cooked. Large portion; adding grated cheese made it even tastier. I could barely finish it. At $18, it was reasonably priced A Peroni beer was the appropriate drink. With the front opened, it's like outside seating."
164,"You know it’s a good start when everyone in the restaurant is from Sicily, from waiters to cooks! The food is fresh and clearly lovingly prepared, and you just feel good eating it and after you’ve eaten it. It’s a place you want to hang out out and come back to. Top-notch! So hi to Carmello!"
165,"We visited on a very rainy night in NYC, but totally worth it!! Started with the Grilled Sardines and Octopus which were perfectly done. Main courses were Pasta Norma (a Sicilian traditional dish) and Pasta Fruti di Mar. The pasta was perfectly cooked and sauce beautiful. We have been to Sicily twice and this restaurant's food reminded us of those trips. The place is a little noisy, but creates the warm atmosphere for this great Italian Food. We will be back!!"
166,"After reading the reviews I had high expectations. The wine recommendations were excellent but the waiter was a bit pushy recommending too much food! We had a seafood/veggie combo appetizer and the Sicilian rice balls. Be prepared for fish and shrimp complete with heads and eyes. My sister did not like her grilled seafood plate, it looked a little too fresh from the sea. The pastas were good but a bit too al dente. Super loud once it fills up, can't really have a conversation. Next time I'll try somewhere else. Cute little place and Spring Street is a fun area for strolling."
167,Amazing food and great wines. A lovely Sicilian corner. A special thanks to Emanuele that helped us with our choice and a perfect wine pairing.
168,"My partner recently had a big birthday and we celebrated it by visiting New York, with friends flying in from Paris, France; California and Dallas, Texas to celebrate it with us - so it was really important I got the restaurant for the birthday dinner right. I chose the Piccola Cucina Estiatorio because of the excellent reviews on TripAdvisor. The restaurant fully lived up to them. The food was delicious, the service was amazing and the atmosphere was fantastic. I can't recommend this place highly enough if you want a place with great food, great service and a great atmosphere. It was perfect for my partner who likes good food and service but can't stand the pretension of overly-posh restaurants. We were a party of nine and were looked after brilliantly, from the helpful person who took my call to book the table (thank you Maria) to the wonderful staff in the restaurant who made us feel so welcome. Thank you all for making it a fantastic evening which we will remember fondly for a long time."
169,"I thought I’d had the best pasta in Italy but Piccolo Cucina managed to beat all expectations!  We had 3 pastas: the tagliatelle with octopus ragu, the meat ragu, and Bucatini cacio e pepe.  The tagliatelle with octopus ragu was a complete showstopper! The other two dishes were also delicious.  The service was perfect, and the ambiance was good - relaxed and casual but it still felt special.  I can’t wait for my next trip to New York just so I can come back here!"
170,"Following friend suggestion we had dinner in this amazing place. After several days of junk food all around US we completely recharged our batteries with delicious Italian plates. The place is small but very nice and the waiters very kind. Pasta was delicious, very well cooked and the meet and sword fish were top quality. Strongly suggested to whom looking for very good Italian food and trendy place."
171,"Good selections in the menu Nice atmosphere Super kitchen and delicious Warm and quick service Tables are very close Guests age 25-45, relatively young atmosphere"
172,"The best Pasta alla Norma I have ever had in my life! I'm from Sicily, living in NY now, I'm very picky with food... and I'm in love with Piccola Cucina Estiatorio. Emanuele and all the team are great, very professional and always with a warm smile that makes you feel at home. Sicilian wine list with some gems (drink local, always) the food is amazing, fresh, tasty, perfectly cooked and also the Tiramisù and Cannoli alla ricotta as a dessert are perfect to complete your ""Italian escape"" in NYC. Can't wait to go back! ps: Team, the phrase on the wall ""cucinare è un atto d'amore"" is not from Carlo Cracco but its from ""Enzo Bianchi"" from the beautiful book ""il pane di ieri"". Ciao!"
173,"We ate here on a Thursday night at opening (5:30). Nice and quiet for the first half hour until the restaurant got more crowded. Host did a great job spacing customers apart as much as possible until it got busier. Service was fantastic and very attentive without hovering. Each course was served promptly but did not feel rushed. Burrata cheese with cherry tomato and arugula appetizer was the freshest cheese I've had a restaurant - seasoned perfectly with lovely presentation. I had the squid ink spaghetti with scampi langoustine and squash blossoms - the pasta was fresh and cooked perfectly with a velvety smooth and rich sauce. Definitely one of the best pasta dishes I've had! Dessert was very good - cannoli had perfectly crisp and flavorful shells with a delectable filling. The custard in the tiramisu and creme brulee was smooth, rich, and flavorful. I would highly recommend this restaurant - try to come early because it is cramped and when it fills up, you have no elbow room. Cost is a bit pricey, but not bad for quality of food and service and location!!"
174,"This is rated in the top 50 NYC restaurants. It’s good but is it in the top 50? The place is tiny so tables are very close together. This leaves little room for the staff to get by, which can be unnerving as hot pans are coming right at you. The noise level might exceed safe levels so don’t plan on a romantic conversation. The food is good but you won’t be blown away. The lobster and pasta was okay but the half lobster tail was dry and just sitting on top of the pasta. The service is fine and fun topped by asking our waitress for the dessert menu to which she responded, “The dessert menu is me!”"
175,"Visited this restaurant for our last night in NYC (it was a Monday) having read the reviews and expecting the very best Italian food.  Can’t help feeling a bit disappointed with our experience to be perfectly honest because it really didn’t live up to the reviews and I think maybe we were really unlucky.  We had made a reservation and when we turned up at the restaurant there was a couple just in front of us who had arrived without a reservation. Without asking us first, the guy on the door showed them straight to a table and when he then came back to welcome us, we then had to wait for about 10 minutes while he found a table (clearly he hadn’t checked the reservations before seating the other couple and/or had given our table away).  No apology, pretty inattentive service - having experienced amazing customer service in NYC, this guy definitely wasn’t someone I’d have put in charge of arrivals!  When we were seated, there was barely any room at the tiny tables. The restaurant was very busy so consequently it was incredibly noisy and while I know this contributes to atmosphere, it was impossible to have a quiet conversation (not least because the other tables were so so close!).  Food was good, but honestly I wasn’t blown away - I’ve definitely had better Italian food elsewhere in NYC and in Glasgow and London.  We had the duetto bruschetta to start with burrata, porcini and truffle and guacamole and lobster. It was nice, although the truffle was overpowering and I personally am not particularly convinced by the pairing of guacamole and lobster.  Then we had the Bucantini cacio e pepe with truffle and a special ravioli dish with seafood sauce and mussels.  Cacio e Pepe is my all time favourite Italian dish. I’m afraid I wasn’t blown away by this one. The pasta was a little more than al dente and the truffle sauce overpowered the simple cacio e pepe sauce too much.  The ravioli was filled with spinach and ricotta accompanying a very rich seafood sauce, it was nice but again a little heavy.  We had a very nice bottle of Primitivo, that was probably the highlight.  Generally the service wasn’t great - probably because it was so busy, but still. Twice in the hour we were there birthdays were announced with music so loud it could burst your ear drums - a tradition I don’t mind so much because it’s nice to make a fuss of someone on their bday but the music went on for so long, long after people had lost interest!  I don’t like writing negative reviews because it is so difficult running and maintaining restaurants profitably and so all the positives should be celebrated. But this place is so highly rated I just wanted to provide some balance for travellers particularly because this wasn’t the outstanding quiet dinner I was expecting."
176,"This small, cozy, authentic Italian restaurant specialized in seafood is our favorite place to eat in NYC. It exceeded our expectations. They have a wonderful Italian wine selection and a wide food menu with seasonal ingredients. We had a Plateau Royal and a bottle of Dom Perignon 2009 Vintage Brut. The food was beautifully presented and well-cooked. Friendly and prompt service."
177,"We were so excited for our reservation and to see our big group of old friends. We were not disappointed. We sat at a long table and ordered endless food and drink. It was a small place that seemed very authentic. The bathroom was a small cozy room. The food was delicious. Everything. The waiter was super great. As the night went on and on, he pulled some of us who were dancers up to dance when a good song started! It was a hugely fun night."
178,"Very nice Italian (Sicilian) restaurant. Atmosphere is very nice and relaxing with music that goes up time to time. Service is very good and friendly. Excellent food, just portions a bit too big. Reasonable prices."
179,We dined at Piccola Cucina Estiatorio this evening. It was like walking into someone’s home. It was warm & welcoming. The staff were very attentive. The food was amazing. I Would highly recommend this restaurant. Five stars!
180,"Best service in town. Shoutout to my men, Carmelo, Jacomo, Costa and Emanuelle! Piccola Fridays would not be the same without you!! Thank you for always accomodating me and my guests."
181,"I was asked to out to dine at this restaurant with 6 Italian's (4 of them from New York) so I thought that it was always going to be a fabulous meal and a good evening and it totally lived up to those expectations. This restaurant, like the name suggests, is a small kitchen, (with the 4 chef's busy within, which you can see clearly from the dining area). Whilst small they cram in a lot of guests, which ordinarily if in any other restaurant you would probably think (""This is too cramped"") BUT at this restaurant it totally works and just adds to the amazing Italian party atmosphere that this place has, it really was fabulous and fun. The food was some of the best Italian I have ever eaten... The meatballs with mushroom and truffle to start was just divine and the ricotta ravioli with mushroom and pieces of sausage was also a dish that I didn't want to end. Prices are not too bad either with a feast of a dinner with a bottle of wine costing US$420 for 7 people. I finished sharing a traditional Sicilian dessert called a 'Cassata' with my friend (who is of Sicilian origins) and it was absolutely delicious... The perfect end to a perfect Italian evening in downtown Manhattan. I highly recommend this gem of a restaurant."
182,"Love, love, loved this restaurant! Small, cosy, authentic and full of atmosphere! Had a real buzz about it! The food was delicious, very generous portions, service was great, but the ambience really makes this place! I would definitely recommend it!"
183,"If you crave good Italian pasta, this is the place to go. Most of the dishes are focused on seafood. The Lobster and truffle pastas are my favorite. The cannolis are delicious. The seats are very tight but you are getting really amazing food for the price. Very friendly waiters and festive atmosphere."
184,"Great atmosphere, 100% authentic and passion through all staff. I would highly recommend this place to everyone! Grazie di cuore. ~Tony (dal Canada)"
185,It’s small and crowded but that’s what makes it even more special. The wait staff works like a seamless team taking care of all patrons nonstop. It is like sitting at a family table in Italy and everyone is happy you are there! Food was delicious
186,Best Italian food in nyc I love this place and the food is really really good we will come back soon
187,"This was a return visit and the anticipation was well-deserved. Every dish was a gastronomic experience to cherish. The Duetto Sandwich is hard to share but worth every morsel. Ravioli Funghi Salsiccia to die for. Cacio Pepe is a traditional Appulian dish done perfectly. Pachheri Seafood excellent. Patate Limoni and Verdure Grigliate great accompaniments. It is very noisy, but mostly from people talking and having a good time. Spontaneous dancing broke during our meal - just like dining in a local resto in southern Italy."
188,"One of the best Italian seafood restaurant in the area , the food is a really fantastic here , the taste of pasta is unbeatable and the fish is very fresh , so looking for a nice place to spend some good time and have an excellent sea food , this is your place"
189,If you love seafoodand and pasta this is the perfect place. They have 3 locations in manhattan and they are absolutely amazing.
190,nothing better for a birthday celebration then having a great meal...just delicious..........snapper cerviche.....grilled octopus......arancini (rice balls with meat inside). boccatini pasta with bolognese sauce and cannolis......where do i begin..??? cerviche light and fresh.....grilled octopus ..one of the best i have ever tasted and an ample serving ...arancini.. you could tell by looking at them how light they were and so flavorful....boccatini pasta cooked to perfection al dente style with a true bolognese sauce..and the best cannolis EVER....  a shout out to Andrea and his two associates who created culinary magic in their kitchen...bravo Andrea!!!!..... the place was packed and one can understand why...the food is so good.....service was also good..but the noise level might not be to everyone's liking.....so go with a group..or .if you like high energy or if as in my case you are celebrating a birthday which was recognized in the restaurant in grand style ...would definitely return.
191,Once again we tried the Cucina the night before and were excited to try this place because of the seafood dishes. The waiter was friendly and once again from Sicily. Refreshing to go to an ITalian restaurant with actual Italians working there. The wine recommendation was spot on for the meals we were having that night. The bread to start was amazing. The special that was lobster and bucatini I believe was great. The cavatelli dish I had with fennel was great.
192,"More space more music and more choices great decor, the team is always smiling and happy, waiters sometimes lose overview of the customers but the food is always fresh fresh fresh GF pasta is available and the Ape chilling display makes you smile. Pick any dish and you will enjoy it, authentic Sicilian flavor, priced well and good wine selection, Congratulations you found your SoHo restaurant experience"
193,"My NY cousins introduced my wife and I to this gem located in the Soho district. Just a small place open to the street, with a tiny kitchen. They specialize in Sicilian cuisine. All the cooks, servers etc.. were from Sicily. We shared a few appetizers; the best grilled calamari I’ve ever had, arancini, buffalo mozzarella. We all ordered pasta , each dish freshly made to perfection. We also shared a few desserts, cannolis, cassata, pane cotta.. The atmosphere was awesome. Traditional Italian music playing, the waiters dancing with some of the guests. Everyone there just had an amazing time. We will definitely return on our next trip."
194,"This restaurant it will never finish to surprise me: simple, authentic, excellent!!! The seafood is super fresh, the atmosphere is great, staff friendly, genuine southern italian ( Sicily) food. Each time I come back here it s simply unique experience!!! Great job Phi & Friends Mari"
195,Omg! I have been searching high and low for Italian food in New York on par with the Italian food I had when I visited Naples last year. Let’s just say that the search is over! I have found the place :) I had looked up restaurants through trip advisor and was impressed by this restaurants amazing reviews so I decided to check it out with my girls. The food is just out of this world amazing! Everything from the pasta to seafood is super fresh and super tasty. For the table we ordered the stuffed squid and rice balls which were super amazing and left me and my girls wanting more! For my main dish I had the cavatelli pasta. Words can’t even describe! One of my girls also had the cavatelli which she absolutely loved as well. Other entrees ordered were the branzino and the spaghetti with lobster. Everything was perfection and me and my girls were satisfied. The atmosphere was also perfect. Clientele was fun and youthful. Decor was super cute too! Service was also amazing! Our waiter Emanuele was so sweet and knowledgeable! He made us feel right at home and even took my girlfriend out to dance! We all had an amazing time and had so much fun! I will most certainly coming back!
196,"This was such a find! Easy, fun, relaxed and good Sicilian food. The wine list is suitable to the price range and very good. The staff are friendly, the atmosphere a hoot and the food is really good. You will enjoy this. Make sure you book, it get every busy and it gets noisy. It's a fun and vibrant spot to eat."
197,"In my opinion, this authentic Sicilian-Italian place, along with its two sister establishments in Soho, offer the best Italian cuisine in NYC. The ingredients are fresh, expertly prepared, and absolutely delicious. The service is extremely friendly and efficient. Furthermore, the prices are very competitive given the supreme quality of the food served."
198,"We first went to their restaurant on Spring Street, which is very small & extremely noisy, so noisy we left and went around the corner to their, mainly, fish restaurant. I had the spagetti Nero with Langoustines and zucchini flowers. The sauce was lacking in flavour and was very peppery. They must have run out of zucchini flowers (already at 1:30pm) because there were none. My wife had the wild boar meatballs with porcini mushrooms and truffles. Both meals were okay, but not top notch Italian/Sicilian. They have very few Sicilian wines, and a lot of Tuscan / Piedmontese, which is probably understandable in the US. Sicily does have a lot of great wine producers so perhaps they aren't available here. They did have one Planeta rose, which is good, but for a popular choice Plumbago would be good. Work needs to be done in the kitchen & on the wine list, then perhaps they will live up to the name they created."
199,Never in US I found the same quality. Real real real Italian food. Cooked from real Italians. Family owned. Special friendship. I cannot find the correct words to say how I appreciate this restaurant and the guys that work there. SUPER!!!!!!!
200,"This is a small restaurant in a little group of similar and nearby small restaurants. When one was too crowded for our party of 7, they sent us around the corner where they could accommodate us. The service was friendly and they got us fed and out fairly quickly for a table-service place so we could make it to a show. We had salads, pastas and tartare dishes, and everyone enjoyed the meal. It's easy to find top notch Italian food in the city, and this was one among equals. Not necessarily a standout, but very good, Recommend."
201,Just amazing. We had such a.good time. Dinner was very delicious. We will come back. The octopus stater was great! The pasta Norma and the pasta bucatini was great too! The ceasar salad amazing and the lamb chops so delicious. The cassata for dessert was amazing!!!! Love this place! Service very good too!!!! Will come back soon
202,"The service at this small restaurant was excellent. Reservations are highly recommended, as the restaurant is small and, even on a mid-week evening, the place was full by 6:45pm. The atmosphere of the place is generally plain, on the dark side, but nice in its own way. My dinner consisted of three grilled prawns, which were fine but generally in the category of nothing special, and they came with lemon potatoes, which were quite odd to taste. My partner's meal consisted of mushroom ravioli, which he said was tasty, hearty, and earthy.  Potential diners here should note one thing: The chef seems to have a special affinity for all things squid, and nearly one-half of the menu items and/or specials included squid or squid ink in one form or another. ""Your average place"" with ""your average menu"" this is NOT. If you like basic food, finding good menu options will be challenging here; if you like eclectic dining, Piccola Cucina Estiatorio may work out well for you."
203,"This small restaurant, which has charming décor, plays the music at a deafening noise level. You cannot hold a conversation in this restaurant. It is by far the loudest restaurant that we have encountered in NYC."
204,"The small venue on Thompson street was nice and cozy. I went on a date. It was loud, but they’re Italian so what do you expect. The menu was southern Italian. I’d order the grilled octopus and langostine squid ink pasta again. This is one of the few places that serves actual Italian food."
205,"Much like its sister restaurant around the corner, this place is also an authentic Sicilian restaurant. A bit bigger than its sister but still crowded with a happy atmosphere. A loud music played in the background and everybody are happy. The food is fresh and tasteful and prices are very reasonable. Service was excellent. As pescatarians, we had many food choices. A vegetarian can also find starters and mains he or she can have. Great place, highly recommended."
206,Great food and service. Front of restaurant open to street creating nice ambiance. Truly authentic food from Sicily seafood great. Small place so apparently owner had 3 similar small places in soho. We went to one on Thompson.
207,Business dinner with colleagues in Soho. Small space with great Sicilian food. Very nice Italian wine selections to pair. We loved the Arancini and grilled octopus apps. Pasta selections were fantastic!
208,Delicious Souther Italian Little spot in Soho... Food is delicious with the same flavor that you would get in Italy.. Pasta is al dente and the place bring you back to Italy with their music and amazing Italian Staff... Is not a turistic place is where locals go to have a great meal with friends and family. Is it quite popular so always full I suggest to make a reservation above all at night. Enjoy! Buon Appetito!
209,"The restaurant is very welcoming, staff very courteous and pleasant, to this restaurant always exudes an air of gaiety and celebration. The fish always fresh, wonderful dishes in appearance and in flavors. I really recommend everyone to try this restaurant at least once! A dish that I highly recommend is the “duet of bruschetta with lobster, buttata and porcini mushrooms”. It’s very pleasant to find the restaurant with the real taste of Italy right here in NYC"
210,"Finding an authentic italian restaurant in NYC is not so easy (and no, Little Italy restaurants are not recommended), but Piccola Cucina is a real one. All the Chefs are directly from Sicily, the waiters are very nice and are helping you in having the best possible experience and atmosphere. They have different locations, this one is specialized in seafood, and it keeps up the expectations. The food is incredibly good and tasty; we have tried different seafood pastas, and all of them were great. Remember to leave some space for the dessert, sicilian cannolis is something you don't want to miss!"
211,"Amazing Italian food, fresh fish and great wine list. We recommend stuffed squid and lobster tagliolini. Great also the desserts. Staff is really friendly and prepared, a mention to Emanuele who made us spend a wonderful evening with his courtesy and sympathy!"
212,"On our last trip to NYC, we went to the Spring St location, so we tried this location. Delicious, too. We started with the grilled octopus--huge portion. We had 2 massive pasta dishes--raviolo and buccitini. Both fabulous, but we were unable to complete. Highly recommend."
213,The food was very good but not perfecto! Started out with the swordfish roll appetizer which unfortunately disappointed. The raisins and pignoli nuts were missing from the filling and it tasted dry. The grilled shrimp were fresh and delicious. Bread was outstanding but had to ask for it repeatedly before it was brought to us. Pasta dish was amazing and lamb chops very good. Servers need to try harder. This place can be exceptional. Like the casual vibe but music is too loud at times.
214,"This is part of an expanding chain (or at least a collection) of restaurants and despite that it's not half bad. Fresh seafood is the hallmark of this branch and it's fresh and well done (grilled sardines are a good test). There are actual Sicilians in the kitchen as well as front of house, and their senses of humor are in evidence singing along with Italian pop numbers at times (don't panic, it's not singing waiter stuff, just rowdy youngsters). One of the closer approximations to a genuine Italian eatery you'll find in this part of the world."
215,Nice atmosphere and great service. I am Italian and I finally found the best pasta in New York City! Salmon and porcini was amazing! See you soon Piccola Cucina!
216,We went here because it was across the street from our hotel.The Sixty Hotel. This place just blew us away it was so good the next day we went to their sister place around the courner... The food was the best Italian we have had in NYC..I think this is young crew and they are making an effort...love it..
217,"Great service and cheap price for the food quality. I had the bruschette with guac & lobster and burrata, porcini, truffle as appetizer, then the Bucatini cacio & pepe. Big portion and super delicious!"
218,"I recently had dinner at the new piccola cucina with some friends and everything was absolutely outstanding! As we shared a rich chef selection for appetizer, we tried the grilled octopus, swordfish rolls, grilled red prawns, a nice mix of raw fish and a fritto misto. It was just perfect!  The mix of grilled fish stakes and spaghetti with shrimp and scampi we shared for main was tasty and cooked properly.  Service was great and friendly, we all had a good time!"
