,opinions
175,"MARCO has servicemind like noone else! best dude ever 🙏🏼 kind and fast, made us feel very comfortable, gove this guy a raise!"
176,"Zlata is an amazing waitress , very smiling ,drinks were serviced very fast and we have a good time and Mostafa is very positive too, thanks for our time spending in Frog , we will come back!"
177,Quality Fast Food and good service at a decent price. Even on a busy day we got our food very FAST :) My best recommendations
178,"As a couple of Americans with some but limited French, it was nice to grab a beer at an American style pub, where we actually had British ale served by a great bartender who was French and British!"
179,"First tme in Paris and Kenneth, our server, made it awesome, I decided to eat here a second night. Great beer and food. Thanks Kenneth!!!"
180,"We were taking a trip to three countries and Paris was was on the route. We actually stopped in twice, once on a Saturday night. There was a DJ and the atmosphere was great (it gave adult club like vibes) Kenneth was our waiter both nights. We came in around midnight so they had already had last call for food. However we stayed awhile and had drinks they were great. I recommend the Porn Star Martini.. The second day we came back and once again Kenneth was our waiter, we had the pulled pork tacos and quesadillas. We enjoyed them both… he was a great Waitor, fast and friendly"
181,Great beer and great food at very reasonable prices. Bea was sweet and very helpful. She offered great suggestions that helped us enhanced our experience.
182,The staff were nice and helpful. The vegetarian burger was excellent and great fries. We were there on thursday night and it was absolutely packed with people and very loud but if that's the vibe you're looking for then it's a great place for burger and beer!
183,"Had the best chicken sandwich and the Blue Colada is to DIE for. The bartender, Ipek, made me a bomb cocktail after asking my flavor preferences. Max and Sonya were so sweet helping me when I wasn’t even in their section! Great bites, excellent service, cannot ask for more, except maybe nicer prices lol"
184,"We had a great time at Frog XVI, the food was good and they have a good selection of beers. The server Ipek was awesome!"
185,I’ve been at this bar many times but Charlotte made this experience so much better! Had such a fun time!!
186,We were looking for bar restaurant away from the main tourist zone near the Jardins de Trocerdero and came across this gem. We had been in a sister bar called the Frog and Underground in Grands Boulevards so this new find fitted our needs. We were due to celebrate my partners birthday later at a restaurant near our hotel so we ordered the cheese nachos so our evening appetite wasn’t spoilt. Good choice along with the craft beer too. Staff were very helpful and knowledgable. The beer is brewed on the premises down the stairs in the second bar area.
187,Came here for dinner on Friday night and I had the most incredible experience thanks to my lovely waiter Sonya!! She had the cutest smile which made our dinner and drinks 100 times better! What a wonderful place thank you!
188,"the best service and hottest waitress ever!!! LOVED Sonya, she was so cute and nice, would love to come again, the food and drinks were AmAzing!!! 100/10"
189,"Fabulous burger and their own delicious micro-brewed beer made an excellent recovery from the night before helped by a kind and funny staff. Not usual in this arrondissement. We have to thank Bea, especially for her attentive service."
190,"Looking for a nice brunch on a Sunday and encountered this lovely restaurant. Our waitress, Bea, was welcoming, helpful and provided exceptional service! Loved the food, service was great despite technical issues!"
191,"Such a lovely atmosphere, would 100% recommend. Our waitress, Molly, was lovely and gave us great recommendations for places to visit in Paris. Would come back next time me I’m in Paris with my friends."
192,"Such nice atmosphere, and the staff was just amazing, especially the waitress Molly! :-) Definitely worth a visit after visiting the Eiffel Tower."
193,I enjoyed the food and the vibes especially the barman jason who is so kind and suggested the amazing beer monaco
194,We went out for dinner with friends. Excellent efficient and friendly service with zlata and Jason !
195,"Good food brought the good mood. We ordered mozzarella sticks, sweet potato fries and chicken tenders. Everything was so good! Thanks waitress Gift!"
196,"Thanks to our waitress, Aubrey this was a great place to hang out with pretty good burgers. Went once and then almost went again during our stay in Paris."
197,"One of the best places to hang out in the 16th,good price and great beer!! And tasty food. The service was perfect!!the waiter Aubrey was reallly lovely, I strongly recommend thjs place"
198,Thank you for Marika. Best service in Paris. Come and have a good time. The bear was really gooooooood!!!
199,"Comfort food, drinks and atmosphere, what more do you need ? You find it here with their owned brewed beers, perfect. Delicious comfort classics on the menu and friendly service. Go for it!"
200,"We had an amazing lunch and dinner, it was so much fun we went again , beer is very good, food is ok, the waiters are so good, efficient and friendly. Dianna from Romania was especially so helpful I have to mention they have other nice people working for them too. Kenan the manager was also super nice.  Leo j was also super special. Thanks to him too"
201,"Very nica bar, very good beers! Victoire was very nice 🍻😁👍 I will be looking forward to go back here when I am back in Paris"
202,Great time thx to a really nice waiter named Martin who took the time to explain the difference between the beers.
203,"First off, let me note that I fully understand the levels of service in some Paris establishments are not what you would normally expect. However, from the moment we walked in and just got pointed to a table we should have realized this wasn’t going to be good. They have a happy hour special that looked like something to start the evening out with, but we got there about 10 min before that ended. By the time our waitress (same one that pointed us to the table) got to us, even with the place not busy, it was 2 minutes past. The snarky attitude with which she handled herself made us pause and just decide not to even order drinks and just get burgers for the kids as it had been a long day of sightseeing. The burgers were ok - nothing special. The service for the rest of the night was more of the same. Terrible attitude of waitress in delaying clearing food and getting bill… and yes, we know that this is not usually a quick process. At the end more snarky attitude in comments made and how she handled herself. It also dawned on us that this establishment has a lot of signs about how good their TripAdvisor ratings are. We’ve come to notice that the more places tout those the worse they are, and this was no exception. We’re sorry to have tried this place and with so many other options you can definitely find something better."
204,Aubrey provided great service when we came in for happy hour and appetizers. Great atmosphere and drinks!
205,"Love the beers! Our waitress was polish, it was cool to meet someone from my own country while being in Paris. Awesome service, I recommend this place to anyone looking for a good drink. Thanks Marika!"
206,"The title says it all…Marika was able to provide us with the best service and the best smile.  She was even able to Mix Gin with a Blond beer..OK, i think you should add it on the menu; in fact, how is it not there yet?  Cheers!!!"
207,"We were looking to hang out for a couple hours before our next event during our vacation to Paris, but ended up staying longer because the drinks were good, happy hour was a good deal, and Victoire, our server was excellent! Definitely very fun and lively atmosphere and a young crowd, which we enjoyed. I think coming here with a group of friends would be perfect but even good for solo people if you’re comfortable with making friends. Anyway, if you’re in Paris and you like to go to fun bars,"
208,"Best place to have a beer around. We were helped by the wonderfull, the famous, thé unique Zlata. Ici c’est Paris"
209,"My friends and I were looking for a good nice bar to spend the evening and we definitely found it. Great staff, especially a waitress called Aubrey. Would definitely recommend !"
210,"Having researched kid friendly restaurants in Paris, Frog XVI came up so we decided to visit. Having a toddler and trying to find somewhere to eat in Paris (at normal UK dinner time) can be hard, and we were delighted with our choice here. The staff were super friendly towards my little boy, they had highchairs and crayons etc. The food was delicious, both myself and husband had burgers which were so nice. Equally the drinks were good and reasonably priced for Paris and the location (short walk from Trocadero). The children's meal was 7 euros and this included a drink, main course and dessert. My little boy had the fish and chips and ate the lot. Would 100% recommend eating here with kids (and without)! If we ever return to Paris we will be sure to visit again!"
211,"It’s a very nice place to eat and drink. Only a few minutes away from Eiffel Tower. The prices are absolutely fair, service is great (thanks Carmen) and really fast. Food and drinks are delicious. The house-brewed beer is definitely a recommendation. Try it and love it."
212,"Reserved the room downstairs for a work event and everyone had such a good time drinking and with snacks! Nadyr the manager took great care of us, checking in on us all the time. We will be back here for our future events thanks to him and the wonderful staff!!"
213,"There's this waitress who had the best vibe and service. Her name was Diana. When you go there, ask for her and she'll take care of you just fine. She looks like a frog a little bit that's why she works there but she always has big smile and great service. Don't forget to leave a tip if you enjoyed the atmosphere of the bar."
214,Delicious food (cheeseburgers) and great selection of interesting beers. The restaurant was busy and had an awesome vibe. But even with it being busy we had excellent service from Ipek and will definitely be back even though we're only in Paris for a few days!
215,Great place to have drinks with friends. Good selection of beers in different formats including pichets :). If you need good advices for choice ask Diana for perfect service
216,"Go there, enjoy delicious beer and food *and ask to be serviced by Diana! She rocks!! Best service I’ve ever had in Paris."
217,Cielo recommeded some fantastic beer while jason worked really hard to provide us with the ginger beer. Fantastic staff and really lovely people
218,"This Restaurant Is Wonderful! The food And Staff are great and very very friendly! The beer cocktails are a must here. Would definitely come back. Ask for Carmen, she was Excellent! My wife and I split their Pick 4 Appetizers and it was plenty of food!"
219,Nice service Fast and gently I recommended her The food is very good and you are really satisfied at the end
220,"Really enjoy at this place, also the best waiter Jason was serving and everything was perfect. Best beer place at Paris."
221,Good beers and burgers shout out to aubrey and ipek for the excellent service !! nice hair btw 😉 .....
222,"The best beer in Paris. My favorite is ginger beer! Very near Eiffel Tower! Good service, Waitress Marika is great! See you soon!"
223,"Delicious homemade beer, close to eiffle tower and arc de triomphe and very helpful waitress Marika."
224,"Went there with a friend, the barista Carmen is very nice, would recomand for nice ambiance, the beer is good and the wine is cheap"
