,opinions
154,"The Wild Mushroom and Truffle Flatbreads is ridiculous. The name is deceiving—it’s really goat cheese mushroom pizza, but with truffle oil. All for 20 bucks. Amazing!  George, the bartender, pours a healthy whiskey with a smile.  The decor is top notch, the food is top notch, the service is top notch. If The Consulate were located downtown and these weren’t Covid time, it would be in the running as a destination restaurant.  The UWS is lucky to have this gem and I hope it stays here for a while.  13/10"
155,"the decor is a total 10. The service was excellent. Nikola the manager treated us with such care we felt like we were talking to a long time friend. Now the food was next level and the drinks Wow !! So delicious and definitely instagram worthy. Overall it was a great experience. Food, cocktails and service was amazing. Definitely coming back."
156,Our handsome bartender George from Serbia made me the most delicious Old Fashioned in the chicest setting with amazing French music at their incredible bar!
157,"The Consulate is quite close to my location and a great place for me to enjoy a glas of wine at the end of my day. Staff is extremely friendly and sitting at the bar calms me down at the end of a busy day. Georg, the bartender, made me feel like coming back home straight away…. Can only recommend… Maggie"
158,"If you’re looking for that elusive New York bar, where you have great drinks in a chill environment, this is your place. Thanks George!"
159,This is a great spot on UWS for drinks. Really cute interior with warm ambiance. George makes great cocktails!
160,"The mussels, French onion soup, and steak tartare are great. Drinks are delicious too, we had the Touch of Ginger and The Rising Sun are a must."
161,"The Consulate is a perfect place to grab a drink, grab dinner and the staff is incredibly warm and friendly! The food is awesome and the drinks are perfectly balanced! Catch George behind the bar, he makes a mean Dirty Martini!"
162,"Popped in for an espresso martini on a Saturday afternoon & our bartender, George, made an amazing cocktail. Very cozy spot on a cold winter day, will definitely be back!"
163,Went for drinks with friends on a Saturday afternoon out. George was the best bartender and made THE best espresso martini I’ve ever had! Definitely recommend.
164,"Perfect place that delivers on food, atmosphere, ambiance and the most incredible bar service! George is an expert mixologist who makes the Most delicious drinks - plus has an impressive wine knowledge. Mushroom flatbread pizza, mussels in white white and garlic with crusty bread, Consulate burger, and short rib cavatelli are just a few of the many tasty menu options. My husband, a Caesar salad aficionado, claims theirs is one of his top three- worldwide! We typically dine at the bar but the restaurant area is just as inviting. Their attention to cleanliness is reassuring as well. Truly one of our top places in the 10024 neighborhood - on Columbus Ave just a block from Central Park."
165,Excellent restaurant with laid back vibe. Great drinks and food - would thoroughly recommend! George is great behind the bar!
166,"Great place with great food, drinks, service - especially George. Highly recommend the flatbreads or tartare. Must try on UWS!"
167,"The best hospitality with friendly stuff, good food and nice cocktails. Good place to hung out after work!"
168,"I will be honest, it is hard finding a quality restaurant open on Christmas. Even in a big city like NY. Yet my search was not in vain, I walked by a lovely place called the consulate. Located on the Upper west side, away from the madness of midtown, this modern french/American style blends well in a neighborhood known for its variety of cuisine. Being alone on Christmas can be made better, with a good place to eat and drink, and the Consulate hit every mark. From the fabulous wine and cocktail selection, to the beautiful decor of the horse shoe bar, this place made me feel at home. Not to mention the food. I had marinated shrimp toast, perfect starter, followed by a Barratta salad made with not only tomatos, but strawberries. I finished with a mushroom gnocchi, and a side of a whole fried lotus onion, which went perfectly with the gnocchi. The staff was warm and attentive, with George behind the bar. Fabulous service from him. Come on by this place, they made me feel like family on a day I was away from mine."
169,The consulate was a great experience. I went for brunch on a Saturday and had the fluffiest pancakes and wait staff was super friendly. George at the bar was particularly inviting and easy to talk to. 10/10 would recommend!
170,Stumbled into this cute local spot for brunch and sat at the bar with the amazing George! The service was impeccable and the food delish! Highly recommending this place!
171,This is a beautiful restaurant with fabulous food. Every dish was delicious. We were a large group so we shared many things which allowed us to sample a lot of food. I had the duck but also tasted the pasta with ribs and a variety of yummy appetizers. Cocktails were original and quite good and the service was exceptional.
172,I was recently at the Consulate for dinner with my sister. We were both immediately impressed with the cozy / welcoming atmosphere when we walked inside. I ordered the Wild Mushroom Gnocchi and my sister ordered one of the daily specials and we both LOVED our dishes. The restaurant staff was also super friendly and accommodating and I can't wait to go back.
173,"I came in here randomly and was very pleased with the food and service. There was a small lunch rush around noon and the place was just busy enough without being crowded. The servers were very accommodating and mine made a recommendation for a drink I ended up loving. I got the mussels which were delicious, I would go back for them for sure. Overall great ambiance, good music, I would recommend to any friend!"
174,"Beautiful restaurant on upper west side, close to Central Park. Excellent cocktails and the food is delicious having a menu with a lot of choices with a french twist."
175,"An excellent experience. The setting is wonderful balance of cozy and elegant. Even with a full house on a Saturday night, the service was fantastic. Never had to ask or wait. Our group had pasta, branzino, mushroom bread, and adored every bite. Thank you George!!"
176,"My fiancé and I go to The Consulate at least 3x a week- from their amazing breakfast (specifically The Consulate Omelette) to their incredible dinner menu (we love the short rib cavatelli, grilled artichoke, mussels, chicken) - you can’t go wrong with any meal here! We are so happy we live in this neighborhood and have a restaurant like this to eat at! Great food, service and ambiance!"
177,"....and that's all you need to eat here. Everything else we had was just average but the short rib pasta was incredible. Service was also odd, we had 3 servers during our meal."
178,"We had a great dinner, our server Bojan was friendly and knowledgeable, we sat inside ond it was such wonderful ambience, the food was delicious, the arctic cod as had an amazing side salad and it was a large portion. Definitely will come back, a great new find in the City."
179,"This is a great restaurant to go to, but we just ordered, had it confirmed, and then cancelled. No explanation and no phone to call. Outrageous."
180,"From the moment you enter the door to the moment you leave, The Consulate takes you on a trip around the world with a wonderfully romantic atmosphere. If you don’t know exactly what you’re getting yourself into, you don’t have to worry! Our server Mike answered all of our questions describing the spices and flavors of dishes, the texture of each meat, and the taste of different cocktails we were considering. He didn’t steer us wrong all night! We loved getting to try some foods and cocktails we wouldn’t have gotten to anywhere else. We can’t wait to come back for the next country in 3 months!"
181,service was incredible. food was delicious. good price. definitively recommend! outdoor space is perfectly done
182,"we had dinner on thanksgiving and loved it. The outside seating is great, we had an open ""window"" on one side, and the front totally open as well as a heater on top. Perfect arrangement. Service was wonderful as was the food. Would highly recommend."
183,"Good food. Good location. Unfortunately they miss the mark for Covid precautions and as a result we won’t be back and neither will our friends. Wait staff wearing spit guards not masks. Our waitress complied with our request that she put on a proper mask but the rest of the waiters did not. There’s no visible hand sanitation, and it would have been preferably to have plastic between tables. Too bad as we want to support our neighborhood establishment"
184,It was our first foray back into the NY restaurant scene. The Consulate gets high marks for working hard to make the outdoor setting seem inviting. There are plants all around. And the tables are spaced far apart. The lunch menu had a multitude of options and everything all around is looked appetizing and well prepared. There are not nearly enough good UWS restaurant choices so grateful to have the Consulate.
185,"Great French restaurant on the UWS. Great food, great service and a great atmosphere. Comprehensive menu and wine list. We sat at the bar where we could chat with the (knowledgable) barman, who makes a mean Negroni. Enjoyed a spicy steak tartare followed by the skate which was divine. Can't recommend it too highly!!"
186,"This location on the northeast corner of Columbus and 85th has hosted a restaurant for well over one third of a century. The most recent resident is The Consulate, a French restaurant with old world charm and an excellent wine list. The past tenant, Machiavelli, with their Renaissance panoramas has been set aside and completely transformed save for the black and white tiled floor. The bar has been expanded, the old original brick work exposed, and a tin ceiling added. I have eaten there for brunch and dinner and enjoyed almost everything on the menu particularly the skate, the branzino, and the steak frites. To start I have enjoyed the French onion soup and the Caesar salad. I have also come early for drinks and the bar is welcoming and pleasant."
187,This is definitely a go-to restaurant on the Upper West Side. The food is imaginative and high quality and the service is excellent. We thought the atmosphere was comfortable and we could actually have a conversation over dinner.
188,Hospitality defines the Royalty treatment of the Professional Staff in The Consulate I Proud To Said THE BEST FRENCH RESTAURANT IN THE UPPER WESTSIDE. Our unforgettable dining experience begins with the warm welcome of Kiril Owner/Partner who with a sincere smile confirmed our reservation and directed Us to our table That night my husband and I celebrated our 31st wedding anniversary Our server Angie made Us feel special when she arrived to the table with 2 glasses of champagne send by Miki Owner/Partner to toast for our 31st wedding anniversary To Start our special celebration I ordered a delicious Oui mademoiselle and my husband Rising sun both speciality cocktails made by the best bartender of the Upper West Side Milan Owner/Partner Angie explained Us the daily specials and this is what We ordered: 2 appetizers to share escargot and chicory salad Both appetizers were a taste for adventure The escargot defines expectations with melt in mouth texture and delicious garlic butter sauce The chicory salad was fresh crunchy tasty well balanced tossed with Chef Alan secret salad dressing delicious Igor Owner/Partner And Master Sommelier opened a bottle of 1989 Chateau de Beaucastel Chateauneuf du pape What a incredible feast the Professional Staff of The Consulate was giving Us For main course my husband ordered the 45 days dried aged rib-eye steak and I ordered mafaldine pasta with wild boar ragú his 45 days dried aged rib-eye steak was exceptionally tender flavorful with a lot of marbling reflecting meat quality my mafaldine pasta with wild boar ragú was unique juicy and succulent the San Marzano Tomato was and extraordinary match balance taste and rich flavor After We finished our meal We were surprised with a homemade coconut flan and homemade tiramisu both desserts with the number 31 and the staff sang Us Happy Anniversary To enjoy our desserts We ordered 2 expresos and 2 sambuca Thanks A Lot To All The Professional Staff Of The Consulate The Best French Restaurant In The Upper Westside And This Most Enjoyable Dining Experience It Is Going To Became A Tradition In My Family
189,"I have been to The Consulate a few times now for multiple occasions. The service, food, music and beauty of the place can’t be compared to other local restaurants. Amazing staff, great location and absolutely perfect brunch and dinner spot. Every plate of food and cocktail is handled with extra detail and care. Some of my favorites are the carrots three ways, steak tartare, apple tart, creme brule, avocado toast and fries, although EVERYTHING is delicious! Highly recommend!!"
190,Steak tartare to die for! Also ordered Carrots Three Ways and it was delicious. Great atmosphere + drinks + service = The Consulate.
191,"I been there with 5 of my friends two night's ago and we had a great time. I love the food and cocktails and music was amazing. We had so much fun at the bar first, and then we moved at the table for dinner. I really recommend this place."
192,"I've come to Consulate mostly for lunch and brunch. Have not yet tried it for dinner. Went with a friend for Happy Hour last evening. Was nice and relaxed, with a nice selection of Happy Hour drinks and snacks. The interior renovation from what was Machiavelli is very warm and inviting. Milan, the bartender, and Mickie the host were both attentive and welcoming. Worth a visit!"
193,"I went to the consulate with a very close friend and it was outstanding, from the hostess to the food/dessert. A gentleman helped us with our table (he gave us a few options ~ making sure we would enjoy or evening~) but we end up at the bar counter. I was hypnotized with everything; and I have to mention the seats at the bar. Omg! This is the first restaurant in NYC that I got that high chair with a back support and it was so amazing because my friend is pregnant and I wanted her to be comfortable. These seat are extremely comfy, cute and it gives an UP at this place.  Like I said before I choose the bar because I really liked it but because they have an amazing happy hour from 4pm until 7pm! Guys!! There’s beef sliders, smoked salmon flatbread, Wild mushroom and truffle flatbread, escargots, fois gras and more snacks. Cocktails for $9, beers $7 and wine $9. I took advantage of this and we got two flatbreads (one of each), my friend got a mocktail and I got 3 cocktails. I wanted to try different cocktails because all of them looked so yummy (OMG!! they have flavored ice balls for cocktails) I started with an old fashioned, then I tried one with the ginger called a touch of ginger (also made with bourbon), I wanted to try something else but this ginger guy just got me. You know?! The best cocktail I’ve had! (I had 2 of theses)  Hey, consulate!!! I need this recipe.  I could stay here talking about every little details because my experience was really outstanding. But if I were you I would go there and see everything yourself; I guarantee that you won’t regret it! Please try the ginger drink for me!  Thanks for this amazing afternoon/evening, consulate.  I can’t wait for my next visit!!!"
194,"My BFF, Jill, and I were not sure where to eat. Looked in the window not many people. Decided let’s go in. Atmosphere and ambience felt like a European cafe, decor very welcoming, beautiful bar and well stocked....the best was the staff!! Nick, our waiter and Vladimir were extremely accommodating. There was a good variety of eggs prepared many ways, fresh greens,and other brunch like food. Coffee & cappuccino were very good. A Bloody Mary and Bellini was enjoyed by us."
195,"Upper West side Columbus Avenue and 85th street it's real gem a good local neighborhood place, food is a superb , great decor wonderful service and friendly people. A pleasant place you'd love to hang out and enjoy your evening highly recommended."
196,"I don't usually bother writing negative reviews unless they are outstanding, and I do wish the restaurant well in improving. My experience was only brunch, but we had a variety of dishes with everyone dissatisfied. The food was bland, the serving sizes small for the price (and no, I'm not into supersized servings, but for the price they were small....) and they couldn't serve tap water? Plates were not the correct size for the food, no ANYTHING offered as starters while you wait for food. Cocktails nothing special, but pretty presentation. On the plus size it seems this spot added a new bathroom with its new ownership. With so many places to brunch in this neighborhood, if you're into tasty food, this isn't the place- go to a diner. A shame because it's a wonderful light-filled spacious place. Perhaps their other menus deserve a chance, but I'll be skipping on account of the general ""we don't really care"" vibe I got from here."
197,"Came here for the first time with a friend. Cocktails were amazing (French 85 , 3 shades of green) We had escargots, foie gras, rib eye, branzino. Everything was really good and well priced. Service was really dedicated. We had a really good time and will definitely come back."
198,"This replaced an excellent place that was there for years, good quality food, decor nowhere near as impressive, but solid addition nonetheless"
199,"You enter The Consulate, and You’re immediately greeted with friendly welcoming smiles. You’re the lead to go a grand spacious dining room with a beautiful Christmas Tree, where smiles continues as your server approaches. We ordered sparkling water and four special cocktails The Consulate Old Fashionated, Fantasy Foliage, Oui Mademoiselle and The French 85. Our selection appetizers for the table was Hand Cut Steak Tartare, Escargots, Buffalo Sweet Breads and White Salad. From the Wine List We select to drink Château La Nerthe, Châteauneuf Du Pape 2015 French Red Wine, and for White Wine The Sommelier opened another French Selection Vieilles Vignes, Domaine Bachelet Ramonet 2017. Our Profesional Server Draco He was performing a great job, serving food, wine and awesome table maintenance. Holy Foodie Haven, The Main Course arrived, every dish impressed, My Mother ordered Lobster And Lemongrass Risotto, My Wife ordered Seared Arctic Char, My Father ordered Grilled Rib Eye Medium Rare, His meat was cooked perfectly and I ordered Steak Frites Medium Rare, and also was cooked the way I ordered; for Side Dishes We got Creamed Spinach, Barbecue Corn, Seared Brussels Sprouts With Bacon And Red Wine Vinegar and Grilled Broccolini, Preserved Lemon. After We finished our meal We ordered four Decaf Skim Cappuccinos, and told our Server Draco To Thanks The Chef And His Team for the Delicious Meal We Enjoyed and how Happy My Family Feels In The Restaurant. After 10 minutes The Chef Alan Show Up In the table and We Thanks Him In Person. The Chef send Four Desserts on the house Creme Brûlée, Apple Tart, Molten Chocolate Lava Cake and tres leches. Yummy Yummy Delicious, and for the perfect match We ordered Two Expresso Martinis, One Boulevardier And One Mudslide. It was a lovely experience from the beginning to end. Definitely our favorite French Restaurant In the Upper Westside. Happy Holidays To All The Profesional Staff Of The Consulate French Restaurant."
200,"My gf and I wanted to check out this new restaurant in UWS, so we got to the bar. Jelena and Milan are absolutely awesome hosts, and pro mixologists. The cocktail list is incredible as is their happy hour menu. Flatbreads are a must have! The truffle flatbread delicious and the happy hour price is lovely. My gf had the touch of ginger and I had the fantasy foliage- the drinks are really well made. I’m a tequila, mescal drinker, and I really liked my gf’s drink (even though I hate burbon). The restaurant is overall very beautiful, and they had great lounge music playing. If you want to come and have a nice relaxed time here, you must check it out."
201,"I looked forward to trying this new entrant on Columbus Ave. Sadly it was an expensive disappointment. The restaurant was beautifully decorated for the holidays, and the owner circulated, though only to certain tables. The maître d was curt when I had difficulty understanding what she said because of the overall noise level and her accent. The service was slow and inattentive. Tables are so close together it was very difficult to get in and out and wait staff had difficulty serving some diners.  My friends were happy with their entrées but I ordered the Caesar salad. It was a small head of romaine lettuce cut in 4 pieces with thick, store-bought quality dressing poured on top. For $17 it was both poor quality and poor value. None of the staff noticed I left 3/4 of the salad on my plate."
202,"We were three for brunch. The room was attractive, though crowded and noisy at 1:45PM. Nevertheless, we were seated swiftly and our drink orders were taken immediately. Service was surprisingly attentive, and even the chef asked if everything was satisfactory. The food was delicious. The grilled tuna sandwich on crusty peasant bread, served with guacamole and fries was superb. What a great combination. My companions were equally happy with their choices: Nutella French toast with strawberries; and the ""hangover"" hamburger arrived very rare (as ordered) with a fried egg and lots of accoutrements on top. As the place emptied out, we could finally hear ourselves talk! We will be back, for sure."
203,"The name and concept of this place is a poor facsimile of the original restaurant The Consulate in Atlanta (in the state of Georgia established in 2013 with over 500 Google reviews and over 600 Open Table reviews). Trying to to benefit off riding the success of a well known existing restaurant is incredibly misleading and makes me question their quality and service. Considering the climate of restaurants in NYC, I don't expect this establishment to be open for very long."
204,"Wonderful space, friendly staff, exceptional food (no exceptions from entree to main course) Very decent prices.I warmly recommend !!!"
205,"A jewel in Upper West Side New York. French-new American food, great cocktails, intimate and stylish decor. Paris meet Manhattan! Thank you for the amazing experience, The Consulate crew!"
206,"The place is wonderful! Great wine,delicious food,service is professional ,attentive and very friendly! We ordered the Truffle Pasta and the Burata.The both dishes were delicious! Highly recommended !!!"
207,Tried this place the other day and we were very satisfied with their menu options and their service! Everyone was very polite and tried to accommodate our needs. As a food lover I chose the sauteed shrimps in chili garlic and the Pasta with sardines. All was fantastic! Will try to visit it again!
208,You should try this place and as well you should try their Fluke crudo app! This was something really good to have after a work day! Also try their Nathalie cocktail! I had like 2 and cannot wait to have another one on my next visit! Great service!
209,"Kind & efficient service for an otherwise classic fare. We tried their brunch menu and dishes were generally good, with portions on the tiny side though.  Overall a good option but a tad expensive for what you get at brunch time. Dinner might be more elaborate though !"
210,"Refreshing to have a new brasserie on the UWS. Great bar, always happy to wait for a table sipping a Martini as was the case tonight. Some teething issues, awful ""Wonderbread"" but I'm sure this was a week one miscalculation. The place was packed. Martini was excellent, the Crudo delicious, the flatbread satisfying. We will be back!"
211,"This place recently opened up so few of us stopped by to check it out. They have a good selection of drinks (beer, wine and cocktails) with mainstream options but also few different options worth checking out. Food is delicious, everything from appetizers, main dishes, and especially desserts. Might just be the best restaurant in the neighborhood. We will be back!!"
212,"The Consulate is a consummate example of hospitality - a delicious, inviting blend of amazing food, excellent wine choices, an inviting and relaxing atmosphere, and a team of seamless professionals who keep hospitality at the fore.  When considering drinks, we were drawn in immediately by beverage director Igor's wine list! Throughout the evening, he generously and personably added to the stellar service provided by our server Steve (and the rest of the team).  We tried the octopus as an appetizer, which was fantastic. So tender, great flavors - so good!  I had the short rib cavatelli with ricotta, which was just as sinfully sumptuous as you'd expect from the title. The portion size was generous, and yet the dish retained some illusion of lightness... so I felt I could just keep eating and eating. Perfectly cooked cavatelli commingled with tender flavorful short rib, the sauciness at the bottom, the ricotta on the top... and floating on there was a dreamy compliment of dill, which I wouldn't have expected and yet so enjoyed!  My mother had the skate, which was tasty and tender. The slight crispness around the edges, the capers, a bright lemony sauce, and greens were immaculate. I imagine the UWS will truly appreciate the nod to classic cuisine here; it was an artfully simple classic dish.  Desserts were similarly tasty, from an inventive tres leche to a fudgy, silky smooth chocolate creation that grasped the fine line of being the perfect amount of sweet. And if you're at all a dessert aficionado, do yourself the favor of pairing with a dessert wine.... the 20yr tawny port was smooth smooth smooth.  This restaurant checks off all the boxes, from the beautiful relaxing glowy/spacious/classy yet comfortable ambiance, to the fantastically knowledgeable, genuinely pleasant, and truly hospitable team. It's a dream and I can't recommend it enough! Go! And send your friends!"
213,"Beautiful and stylish new restaurant, remainded me of a speak easy era, food and drinks are this quality are not to be found here in UWS, and customer service is going above and beyond, definitely will be back."
214,"As a corporate-business traveler in last 20 years, I have been enjoying food in the finest restaurants all over the World and the US, and one thing that I learn to appreciate the most, apart from amazing food and ambiance, is genuine customer care, that I experienced at the Consulate. Discovering at the same location perfect balance of a fine food and stuff that makes you feel “at home” is exceedingly unique and truly priceless. They will make your cocktails perfect, too!"
215,"It's been a while since I have been pleasantly surprised by the quality of the food, and The Consulate managed to surprise me. We had the Ribeye and Wild Mushrooms + Truffle Pasta - both were amazing. We also had their chocolate cake dessert and a Creme Brulee.  Highly recommend."
216,"Every bite and sip is to come back for! Had an amazing experience! So happy to have you as our neighbors! Best of luck to you! Friendly and caring people! Thank you, Igor, Milan, Mickey! Thank you Sanya and Chris! Thank you, Chef! We will be back often! Just keep this great performance and execution on the same level and people will love you!"
217,"Upon arrival we were received by a very friendly hostess that led the way to our table. Once sat down, a waiter came up to us and handed us the menus. We went for the onion soup and the beef tartar as our entrees; amazing is an understatement. After having finished our entrees, we proceeded with the main course: mushroom pasta and rib eye steak. It was extraordinary: the meat was cooked perfectly, as demanded, it was accompanied by perfectly cooked potatoes and a butter-based dip. They also have an outstanding collection of wine: I went for a French wine that our waiter had recommended. I can only say: well done. It went perfectly well with the meal I had ordered. The food was an easy 10/10, so as the service and the hospitality. Altogether, an amazing experience. Would definitely recommend."
218,"Went to this restaurant, thinking it was like the one in Atlanta, GA, only to realize this was a rip off from the original restaurant. Nothing like the authentic one at all. Don't bother and waste your money. This is a cooy cat place."
219,New restaurant in town runed by guys from hospitality industry. It's recently opened restaurant but already providing excellent service. Food was very delicious as well as wine and cocktails. Staff is polite and knowledgeable.
220,"New place in my neighborhood! Love the service, owners are working as bartender and waiting witch makes it even better! I will definitely come back here. Can’t wait until they open nights as well!"
