,opinions
212,"We learned about the restaurant from TripAdvisor review and decided it was worth the truck to try it. Turned out it was true. Food, drinks and service were great."
213,Delicious and very friendly. All of us had amazing experience. Interesting dishes and very good service
214,Excellent food and service Highly recommend it Fresh food Lots of choice We come here all the time Easy to park outside too
215,The food are delicious and the spiciest food ever tasted and people here are friendly and kind! Highly recommended!
216,"I really enjoyed the food! The service was very lovely, and the atmosphere amongst the customers and staff was admirable!"
217,"Great dinner and greater atmosphere, staff is super sweet, Friendly and mannered this is a great family place for dinner and Indian food is delicious and spicy, will be back again and again must try is the coconut naan it’s like Having an dessert"
218,"Had heard about Bonoo from a Facebook restaurant club, decided to take a friend for her Birthday and wow, it turned out to be the best decision. Decor is a really nice alternative to your 'usual' Indian restaurant but the real wow factor is the food and service, both impeccable and will see me going back soon to try other tasty items on the menu. They advise you to choose two dishes per person, but it's tough because all items look amazing; I chose 3 and whilst I couldn't quite eat it all (portions are generous), I'm glad to have tasted what I ordered and my dinner partner agreed that overall, it was amazing! Well done to the chef and staff, this restaurant is a must-visit for anyone who likes Indian food/spices. It was packed on a Saturday night, so note that booking in advance is advisable."
219,"Incredibile food, very fresh and genuine, tasty and light. My very best Indian dinner ever, and what a lovely staff, warm and friendly!"
220,"Fantastic food, the best Indian restaurant I ever visited. Service was fast, professional and extremely gentle. I couldn't find anything less than stellar."
221,Charlton enjoyed his meal. The athmosphere was really nice. 5/5 would recommend. 👍👍👍 Thank you very much.
222,It was a pleasure … again! I was here with friends the 2nd time - and it was perfekt like the first time. Now we are stuffed! Thanks for having us.
223,"Nice and delicous dinner with my friends and brother. Thanks for the baileys. We enjoyed the evening at yours. Yeren, Charleton, Pauli, Ivo and Francis."
224,"Really delicious food - we ordered 3 vegetarian curries, a fish curry and vegetable samosas and everything was perfect. Each dish had individual flavours and textures, and had all clearly been cooked freshly. I also had a passion fruit mocktail which was so refreshing. Last but not least, the service was excellent. Definitely recommend a visit here - you won't regret it!"
