,opinions
191,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
192,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
193,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
194,"Don't eat in your hotel, go find this place instead. Although from the outside the place looks nothing once you get inside you will be blown away. The staff are fantastic, very friendly and accommodating. The food is fresh, tasty and huge portions. We ordered...More"
195,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
196,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
197,"An excellent breakfast/brunch place with a great selection! Prices are very competitive, and you will find local tradies coming in during their breaks. The restaurant is family run, and the service is warm and welcoming. We were here 4 mornings in a row, and we...More"
198,"Had read brilliant reviews on TripAdvisor & we were not disappointed. Fab staff, brilliant food @ reasonable prices. Will definitely visit again."
199,I popped in out of the rain and discovered this Tardis like gem! Very nice food and excellent quality service that makes you feel like one of the locals. Would definitely come again and thanks to the lovely staff.
200,"Excellent breakfast and excellent service, great prices - especially for London. Would definitely come back here again"
201,"Cute little gem. Really enjoyed the food here, not too badly priced. Will be back again. Good service. Thank you"
202,"Had a family breakfast this morning that was great value. Made to feel welcome, with attentive service and great variety and value for money. Will definitely visit again. Thanks from Jay, kajol, Ashi"
203,If you’re looking for the best English breakfast in london you need to visit here!!! Not only was the food amazing but the family run business was by far the best customer service I’ve had so far. Can’t wait to come back and visit again...More
204,I cannot stress just how great the food and the people who run this place is. The owner was personable and very attentive as well as great at listening to our needs. This is a great family local business that has tremendous heart and good...More
205,Not many left like this - but you only need one as good as this. Been coming here since the days before pret etc. this is original and I love it.
206,"Real English breakfast! Very friendly and good food. For a honest price. We really loved it, kids loved there tosti’s, I loved the Devine English breakfast"
207,"Can confirm these reviews are 100% correct, the place is amazing. Fantastic value for money, brilliant customer service and never too busy to look after their customers. I’ve been having the sweet chilli chicken panini. It’s lush!"
208,Superb coffee and very polite staff. Lovely atmosphere. Will be back for food next time we are in the area.
209,"Don't eat in your hotel, go find this place instead. Although from the outside the place looks nothing once you get inside you will be blown away. The staff are fantastic, very friendly and accommodating. The food is fresh, tasty and huge portions. We ordered...More"
210,"The owner was amazing, gave us recommendations for what to order and treated us like we were royalty. Food was also delicious!"
211,Dropped in for breakfast. Fantastic family run cafe. Excellent service. Really good value. Will return when in the area again.
212,"An excellent breakfast/brunch place with a great selection! Prices are very competitive, and you will find local tradies coming in during their breaks. The restaurant is family run, and the service is warm and welcoming. We were here 4 mornings in a row, and we...More"
