,opinions
158,"We visited for a slice of pizza for late lunch. On arrival we were surprised to see that this isn’t really a restaurant, more a takeaway with a few tables and chairs. We ordered 2 slices and the woman serving was clearly not happy in her work and merely pointed a finger, suggesting we needed to speak to her colleague. When we got the pizza it was good but not overwhelming. During our visit a homeless guy asked us to buy him a coffee and rather than the staff move him on we were left to deal with him, which we did by buying him a drink. This seemed to be disapproved of by the aforementioned woman, she should have spoken up if we were doing the wrong thing."
159,The pizza is wonderful! The Nonna Maria was my personal favorite! It is definitely worth a visit for some awesome NYC pizza!
160,"The absolute best pizza we have ever had!! Crispy crust, fresh sauce, tasty cheese. The cheese pizza and the Noni were perfection in a slice"
161,"Let me admit my bias right up front: I prefer Chicago style pizza to New York style. So Bleecker Street is never going to be my favorite pizza in the world. But for what it is, it's very good. The Nona Marie is, as everyone else said, delicious.  We also tried a calzone and a sandwich and we preferred the pizza to either of those. If you are a cheese lover, the calzone has tons. Bonus points for staying open late even as many other New York restaurants have started closing earlier due to Covid/staffing issues."
162,Dropped in here for lunch on a Friday afternoon and we were greeted at the door by Greg who found us a table for our family of 5. We got a Nonna Maria pie and it was absolutely terrific. Ten out of ten for the pizza and the genuine friendliness. This place was extremely busy and it's easy to see why. Next time we're in NYC we'll be back.
163,Wonderful pizzeria. Greg (the owner) makes you feel at home. Recommended their #1 margarita pizza and it was on point. So delicious!
164,Well.. handful of taste in a slice of pizza. Combination of great ingredients. Really enjoyed it . Highly recommend to stop by.
165,"Rating is well deserved. Had a takeout of a couple of pizzas, salad and some knots. The pizzas are huge, the bases are great and the toppings extremely generous and tasty. One pizza could easily feed four. Just great. Thanks 😊"
166,The Nonna Maria is amazing! Greg is the best! . Always have to stop in for a slice. The buffalo chicken is also fantastic
167,"You have got to try the Nona Maria pizza. Fabulous. Don’t miss this place for real NY pizza. Greg was the best host. Recommendations, history. We felt like family. Loved this place we'll def be back!"
168,In of my favorite pizza stops in nyc. Their nonna maria pizza is so delicious and the crust and dough is perfect. It is a quick bite restaurant and thry have outdoor and indoor seating. Their prices are reasonable and afforda
169,Came for a slice and ended up going back for two more. (Skipped breakfast and lunch lol) Greg recommended the Nona Maria his family recipe and it did not disappoint.
170,"Our son’s friend had taken him to Bleecker Street Pizza and he was raving about the Nona Marie pizza so much that we decided we had to try it for ourselves. The pizza was really good, definitely one of the best I’ve had. We had a whole pie between our family of four. But more than that is the warm welcome from the owner Greg who we had a great time talking to. We’ll definitely be back the next time we are in the city."
171,Such a wonderful pizza place in the heart of NY. Delicious. The recipe is Greg's grandmother's recipe. Love that it is family owned/family run. We were lucky enough to come on a Friday when Greg was working and it was clear he was happy and in his element. Go with the Nona Maria!
172,"I got a chance to try a slice of I think what's called the Nona Marie through a food tour I was on. Overall a friend and I of thought the pizza was really good, however it was a little different for me because I'm used to have pizza sauce with every bite of my pizza, so i think if the tomato ""sauce"" that they had on the pizza was on the entire pizza I would have liked it even more."
173,Bleeker street has to be the best pizza in NYC. We always go here when we’re in New York. Greg is just a fab guy to chat too. Love hearing his stories . We will be back in May and can’t wait to eat more pizza
174,"Bleecker Street Pizza was a great place to grab a slice!! We had been walking for hours and it was a blessing. Greg greeted us, made us feel welcome, and enhanced our experience there."
175,"I visited NYC for the holidays with my family from Costa Rica and we had the pleasure of eating on Bleecker Street Pizza and all that we tried was amazing. By far, the best pizza we have ever eaten. The Nona Maria was simple a delight for the senses: a perfect mixture of ingredients and a fresh basil that adds a special flavor to it. All pizzas were juicy and crusty. Definitely we will come back next time we visit NY."
176,"Pizza pilgrimage to NYC.  We came to NYC to research and sample as much NY pizza as possible as we are opening a NY style pizza restaurant back in England. We were lucky enough to speak to the owners who were so kind. They even gave us some pointers on pizza making which was amazing!  We rate the pizza here 10/10, definitely the best quality pizza slices we sampled in NYC. (And tried over 10 spots)  The staff and owners were all lovely, especially Greg (top bloke)  Thank you guys from @bromsgrovepizzaco"
177,"We visited 6 pizza by the slice places when my husband and I were in NYC for 5 days and while they were all quite good, Bleecker Street was my favorite. The pizza was soft and crispy at the same time without being overly greasy. They have a good variety of toppings and were the best at keeping production moving so they always had a good selection (some places would be out of all but 1-2 types and you'd have to wait 20+ min if you wanted something different) . I see some complaints about the service, but everyone we interacted with was perfectly pleasant and the line moved efficiently."
178,We had seen Bleecker Street Pizza on YouTube and knew we wanted to try it. It did not disappoint! Definitely the best pizza we had in New York. Special mention to Greg for his service although we did think about taking a star off when he told us he was a fan of Boris Johnson!
179,"Phenomenal, amazig, the most perfect pizza I have ever or will ever eat in my entire life.If you are walking past this place even if you are not hungry make sure you go in and try a slice. Also make sure you get the garlic knots,I live in the UK and im tempted to fly back to NYC just to visit here again."
180,"Saw this place reviewed by local people on YouTube and on our recent visit we knew we were going to try it.  Absolutely outstanding, quite frankly it's THE best slice of pizza I've ever had, the Nonna Maria was unbelievable.  Whenever we get back to NYC we will be heading here again without a doubt."
181,Pizza 10/10 especially when fresh from the oven. Customer service was non-existent to the point that I wasn't sure if our order was even being captured. Place is slightly larger than 3 years ago with a change to the layout.
182,We stopped in with a friend to introduce her to the best Pizza NY and possibly the US has to offer. Old country recipe for the sauce.  The story of how the place came into business is intriguing and a perfect reflection on what is best about New York and the people who live here.  Pizza crust is thin and the sauce awesome. Mama Nonna pizza - basic but WOW.  If you are there when Greg is working (former owner - it is still in the family) you will get a bit of history and warmth. He does like to talk to visitors.  The place can be very busy so pick your times and be prepared to wait to find seating.  Then go wandering the streets of Greenwich for dessert.
183,"Really good pizza, would highly recommend for the best pizza. Very friendly and helpful staff espeically Greg."
184,Amazing pizza slices in Greenwich. A special thanks to Greg for the warming welcome. Regards from Switzerland :-)
185,"First of all, I want to note the staff, a pleasant and sociable waiter girl, unfortunately I did not look at the name. The establishment is small and cozy. The pizza is delicious. The assortment is good, there is a lot to choose from. The prices are quite reasonable. We will definitely come back."
186,"This pizza was easily the best we’ve ever had! Perfect crust, delicious sauce and toppings. We had the pepperoni and Nonna Maria - can’t say enough great things. In addition, Greg took care of us and made our dining experience extra special!"
187,"Amazing pizza !! You have to stop here. Greg, the owner, is a gem. You can’t go wrong with your selection."
188,"Our first new york slice, absolutely amazing. Nonna Maria and bbq chicken Greg was a fantastic host very friendly and a perfect gentleman"
189,"Love the pizza, the hype was real. Greg was a great host too. Very welcoming. I'll definitely return. The texture of the crust was my favorite part"
190,Bleeker Street pizza may well be some of the best pizza in New York. It is certainly some of the best I have ever had. The place is pleasantly crowded and full of life. The ordering process is utter chaos and wonderfully New York. Enjoy the young vibrant crowd and the excellent pizza!
191,"Pizza was cold, the guy checking us out said “thank you for the tip” 3 times before I even paid, have had much better pizza in Charlotte, NC, much less NYC."
192,Amazing pizza and food.. Greg was a great host and made us feel welcome.. Definitely have to try the Nonna Maria!!! Great atmosphere!!
193,One of the best pizzas we've ever had. So crusty and delicious. We went Bleecker on a food tour and it was great. We will definitely come back.
194,"Nice, cozy, tasty + attentive service. Thanks for a pleasant evening! I will recommend to everyone :)"
195,"Have one bite of this pizza and you will quickly realize why it is rated as one of the best pizza places in NYC. The restaurant itself doesn’t have much in the way of ambiance, but the pizza is fantastic. The buffalo chicken pizza was outstanding. I highly recommend this place for a quick slice at a reasonable price. Try it and you will be back for more!"
196,"We LOVE Bleeker Street Pizza! It is by far the best pizza in NYC and quite frankly the best Pizza we have had in the US and we have had a lot of pizza! Greg, the owner, is such a nice and charming man. Go in for some pie and friendly atmosphere ❤️"
197,"My favorite pizza in the city. Nonna Maria was delicious, as well as the pepperoni jalapeño and garlic knots!! Cozy space with awesome staff, especially Greg! He was kind and courteous and made sure we were taken care of. I will definitely recommend to all I know visiting New York!"
198,Greg was amazing in how he greeted us and made us feel welcome. The nonna maria is a must try The pizza was great but his company was better.  Greg in case you're reading this - we went and had a cup of chai later in the day!
199,"Such delicious pizza has not been eaten for a long time! Cool interior, good service. There is a large company table on the third floor. The prices are very reasonable for a very central location. We will definitely come or order pizza home. Like"
200,I walked 45 minutes from my hotol to this pizzeria. The is the best pizza I have ever had. The crust was the perfect balance between crunchy and chewy. The sauce was flavorful but didn't overwhelm the toppings. I had a slice of cheese and a slice of pepperoni. Both were good but the pepperoni was hands down my favorite. You could tell that the pepperoni was fresh amd deli made. It was sliced thickly and was spicier then store bought. I have declared this pizza a god and am willing to kill in its honor.
201,"If you are looking for good pizza, this is not the place. If you are looking for excellent, yummy New York pizza… you arrived. Delicious and Greg was lovely… warm, nice conversation. He made us feel at home."
202,Take the time to have pizza here. Gluten free pizza was really good…nice thin crust. Lots of pizza slice options are ready and the gluten free just took a few minutes. Add the fresh grated cheese too! Greg (Dad) was kind enough to deliver our food to us as we sat out front people watching….and offered to take our photo and told us about his brother who founded the restaurant.
203,"Came here for a quick bite and had about 4 slices which included pepperoni, white, cheese. Slices are ok size, maybe less generous. Taste is good. Crust is maybe too thick.  This is a place to get some simple pizza in the heart of Greenwich Village and amongst the nightlife in the area."
204,"Always stop in Bleeker Street Pizza when in town. Ingredients are fresh, employees very friendly. Greg is a great host and very informative. Took a Grandma pie home to PA and husband was thrilled Can’t wait to go back and enjoy something new."
205,"Best pizza we’ve had this side of Rome. Got the Nona Maria, their signature recipe. Special shout-out to Greg a fantastic host who treated us like family the minutes we walked in. This will be our go to place when in NYC."
206,Had the Nonna Maria three years ago and have been thinking about it ever since. Had it twice on this trip and it was excellent both times. So glad the restaurant is still going strong after COVID shutdown.
207,This was our very first stop in NYC and it did not disappoint! The white pizza and the veggie were both very good. Nice employees as well which is always a plus to me.
208,"The pizza was delicious, the perfect church and amazing flavor. Greg was very kind and welcoming, he recomended we tried the house special Nonna Maria and it did not disappoint. Overall a great slice, for a great price with great staff."
209,Wonderful true Italian pizza. Greg - one of the owners was adorable and nicely gave us the history of the place. The Nonna Maria pizza was fabulous and it's from Greg's grandmas recipe.
210,The pizza is absolutely amazing. Everything just seems so right. Beautiful small place with nice staff. Can't believe it's so cheap! Definitely will visit again.
211,This place is so freakin good. Beautiful neighborhood with outside seating available for people watching as well. They sell pizza by the slice or the whole pie. So good!!!!
212,Best pizza in NYC or the country for that matter. Sauce is the best I’ve ever had. Wish I could take it back to cali with me. We loved Greg!
213,"For such a busy place, the staff were very friendly and attentive. Slices were delicious and hot. Had a great variety of some unique flavors as well as traditional ones. We were able to order quickly, pay quickly, and get seated quickly. This is one of those spots we were happy to walk out of the way for!"
214,"My daughter and I stumbled upon this gem during her 16th birthday trip to NYC. Mr. Greg, the owner, was so kind and welcoming! We highly recommend the Nonna Maria..it was our favorite! Garlic knots are also to die for!"
215,"We visited Bleecker St based on reviews we read before our trip. I was looking for an authentic NYC pizza spot and was not disappointed. We were greeted right away by Greg, the owner. He was so kind and welcoming, which really set the mood for the whole experience. He asked us where we were from and what brought us to the city. He recommended the Nonna Maria, which is the pizza that they are famous for and it was delicious! The crust was crispy and the sauce and toppings were the perfect combination! We also had a slice of the buffalo chicken pizza. It was very good as well! Greg chatted with us while we were there and told us a few stories about 9/11 and the aftermath of the attack. All in all, it was a great meal and we are so glad we stopped in! If you’re in the city, swing by and see Greg and get some awesome pizza! You won’t regret it!"
216,came in on a food tour of Greenwich Village. was the best location on the tour and fantastic welcome by the owner. we will be back
217,Bleeker Street has been our family favorite since we lived around the corner twenty years ago! Greg the owner makes sure you get the best pizza in the city - in the best neighborhood. We love Bleeker Street Pizza!!!
218,"Great pizza, friendly hosts and quick service!! Amazing place, good air conditioning inside! בואו בהמוניכם!"
219,ended up here after discovering that John’s of Bleecker St does not serve slices. Server suggested we try this unrelated spot. Went in hoping to have a fairly traditional slice such as sausage and mushroom. The choices did not include that as they put out more unique combos like buffalo chicken. Also serve a square slice from what they call a grandma pizza. I chose the grilled chicken mozzarella slice. Slice was huge and covered with plenty of chicken. Crust here again overcrisped IMO. Sauce had a nice Italian spice profile. Really nothing special to me. Not sure how it is considered one of NY’s finest.
220,"We came based on the reviews and were not disappointed, the ingredients are perfect, taste and texture of pizza is like no other and the place is very cozy. Special thanks to Greg for his warm welcome."
221,thin pizza with pepperoni and fresh mushrooms was incredible.. I ordering it to mone and then put in on the hot pan. it becomes crispy!
222,My wife and I were very hungry . We saw this pizza place and ran into it. The pizzeria was closed! But Craig saved us and gave us some really good pizza! It was the best two slices of pizza I've ever had. I'm not kidding. Thanks guys!
223,"We visited Bleecker Street Pizza and it was truly the best pizza we ever had! We had a slice of the Nonna Maria. Highly recommend! Also, we had the pleasure of meeting one of the owners, Greg, who was extremely warm and gracious! It was a highlight of our trip! This should be on everyone's list for New York!"
224,"Other than the pizza were fantastic, greg was great. We had pepperoni and Margherita pizza and wow so good for less than 8$"
225,I have always been a fan of Joe's. But today I tried Bleeker St Pizza and I love it! Lovely attentive service!
226,Pizza was fabulous. Had white and Nonna. Greg was super welcoming. Loved the chewy and crunchy crust. Going back for sure!
227,"I live in Naples, Italy, where pizza was invented. I wrongly assumed the whole New York Pizza thing was all hype. I was walking aimlessly through the city and happened upon this place and was impressed by the previous reviews. Zero hype. The pizza here is freaking awesome."
228,"We went to Bleecker Street Pizza after visiting Little Island and walking along the Hudson River. It's on a bustling corner, near old Village streets. From the moment you step in, it's unpretentious and to-the-point. Most of the clients seem to be regulars. The staff is efficient and the pizzas are displayed so you get a good grasp of what you're getting. Keeping to its matter-of-fact style, Greg, who is looking over the place, tells us (when we point out the pictures that adorn the walls) that more celebrities come here than a rehab. Then he asks us where we are from and we chat a bit about all the different people that come to the restaurant - he looks forward to seeing more people from all over the world again after the pandemic finally ends. We take our trays of pizza outside and sit overlooking the myriad characters walking around the Village. The pizza is wonderful, the ingredients are fresh, their combination is finely balanced and the crust has a nice crunch to it. Greg walks over to us and offers parmesan cheese, which tops off the pizza with a great little umami taste. When we are done, we rest for a bit, slurping on our self-serve beverages, before heading out to continue walking around. Through Bleecker Street Pizza, the city has shown a bit of its true, unassuming but generous face."
229,"We decided to try this place while on vacation in NYC. Gary, the former owner and brother to the late founder greeted us at the door and was very friendly and helpful. He told us some history, asked questions about our family and hometown and showed us the different dishes they had. The pizza was outstanding. We had a very good lunch there. I will be back."
230,My friend recommended me to Bleecker Street Pizza and I am so grateful they did! The slice you get is huge and absolutely delicious. Definitely lives up to all the hype and then some.
231,"People say the pizza here tastes amazing, and I have to agree. One of the best pizza's I've had. And definitely worth the visit for NYC pizza if you're ever in the City.  The slices are enormous, and cheap too. They're also freshly made. Tons of seating available with air conditioning if it's boiling hot outside."
232,"Bleeker Street has some of the best pizza I have ever had. It is no frills, inexpensive and delicious! The setting is low key with great people watching on 7th Ave. The owner was there when we went for lunch and he was very friendly and helpful. Looking forward to our next trip to NYC so we can head back to Bleeker for a slice!"
233,"In my 73 years, I cannot recall a pizza more delicious than this one... the Grandma with vegetables."
234,"This was our 3rd NYC trip and we somehow missed this place on our first visit….but never again! We tried Bleecker St two years ago, and made a promise to go back on this visit. We landed on a Monday at 3:00 at LGA, and we were eating this pizza at 5:00-yes our first stop in NYC after checking into hotel.  The Nonna Maria is our favorite no doubt! We just wish we could’ve taken a whole pizza back to a Texas! Do yourself a favor and get to Bleecker Street Pizza sooner rather than later!"
235,"Amazing pizza! We're visiting from St. Louis and this is the best New York pizza we've had. Also, Greg is the best!!"
236,"This is by far the BEST pizza I have ever tasted. I recommend ordering the Nonna Maria. It's so delicious. The sauce is so good! Thanks, Bleecker Street Pizza for bringing happiness to my tummy!"
237,Only had one pizza stop on our quick NYC weekend so I did my research and landed on picking Bleecker Street and I’m so so glad we did. NYC pizza at its best! Fast service in a great part of town. We were not disappointed. Definitely get a slice or two of the Nonna Maria - every bit as delicious as the hype.
238,"We've tried pizza in many parts of the city, Brooklyn, and other parts of the country and still think the Nonna Maria from Bleecker St Pizza is the best! This is the perfect blend of sauce and cheese, and the crust is amazing! We were lucky to meet Greg (the owner) this visit and he took the time to stop and talk with us and share stories about his brother who was the original owner. If you haven't been here before, it should definitely be on your list!"
239,We had Bleeker Street pizza on our NYC food tour and it was amazing! After we went back uptown we wish we had ordered a whole pie yo go back to the hotel! I need this pizza in Florida!
240,"Yep - I said it. We've eaten a lot of pizza in Manhattan after living there for 15 years. This is some of the best we've had. We tried the sausage, Nonna, plain and pepperoni and holy crap every slice was incredible. I'm talking mouth-watering, finger-licking unbelievably good. And the people who work there are so lovely."
241,This is some of the best pizza I tried and the staff was very nice as well. It was also quite cheap and the portions were huge. Highly recommend!
242,"Great sliced pizza with tin crust. Service was very fast, as fast as in the normal times (I've visited them before). I see that they have outdoor seating, too!"
243,"I really loved Bleecker Street Pizza. Excellent pizza at times of pandemic, where good ""junk"" food is scarce. I'll definitely visit again soon!"
244,"Stopped there for lunch (1/10/21) as we were exploring Greenwich Village . Since they sell by the slice, we wanted to sample a few of the pies they offer. We went with buffalo chicken, Nonna Maria (margherita) and grilled chicken - all delicious, fresh and had crispy crusts. Great customer service. The 2 gentleman working behind the counter were kind, patient and helpful. Outdoor dining and take-out available."
245,Prices were normal. Staff was kind. Foods were delicious. I ordered three slices of Italian pizza and taste was alike what I ate in Rome. Thanksssss
246,"The joint was jumping, 11:30 PM on a Saturday night. There was requisite Covid outside dining with a couple of tables open on the inside. The glass case/counter assembly style walk up, reminded me of an SNL sketch—the available pies were showcased for sale while staff members shouted at the patrons in line to step it up, give their order. Still, they were efficient, quick and polite The pizza was exceptional. Thin crispy crusted, ample fresh ingredients, large slices, reasonably priced — big yum. Pizza 9, ambience of dining room 0. Worth the calories"
247,"After having tried several pizzas in NY I think this is the best pizza in New York so far, the combinations and the ingredients, the service is very good and friendly, TripAdvisor is right it is the best!"
248,"Excellent pizza - for a quick slice. Not much ambience but if you want an excellent slice, come here. The dough was thin and crunchy and almost melted away. The toppings were great. Easy to find a seat as the turnover is high. I had the buffalo chicken pizza and it was really flavorful and good - not too spicy that it melted the roof of your mouth, just the right amount of “kick”. I also had the pepperoni and it was very solid, with the crust again being really wonderful."
249,Great pizza. A Must stop in new york city among others going back before i leave to go home great pizza
250,The service is very good. I delivered the pizza at 10.00 PM and I received at 10:15 excellent! I recommend.
251,If you are looking for a fast eating place for a cheap pricezthis is the place where you should go.Yummmyyy
252,"I just randomly went in for a pizza. Want to tell you that once you go in you will be amazed at the nice fresh pizza smell. Ordered one slice and to be honest, I had to order another one as it was soooo goooddd. The Owner is a very nice person, and very friendly. I will recommend this place to everybody. You must try it and obviously shake hands with the owner. The story of the shop is amazing. Greetings from 2 Hungarians"
253,"New Yorker pizza during stay in NYC is a must. Thanks to TripAdvisor/GoogleMaps proposals, I knew that must visit place is Bleecker Street Pizza. This is a low-cost so don't worry that it's not fancy. Actually in this case, it's a positive. Place is pretty small but big enough to not to miss it. There is a huge variety of pizzas which you can order as normal pizza or per slice. If you are not sure which one is good, the staff is very friendly and communicative. It was so delicious and the slice were so huge, that we visited this place 3 times during our stay. Credit/debit cards allowed. It's a must visit place in NYC."
254,We wandered in without reading any reviews and we are glad we did. We had the recommended Nonna Maria pizza with extra fresh basil and we were warmly greeted by Greg and the rest of the staff. Great place for a cheap quick pitstop and the pizza is really good. We will be back.
255,"Thin crunchy crust, good ratio sauce to cheese. Great atmosphere, lovely host Greg. Definitely “must try” if you in NYC."
256,"Pizza was delicious 10/10 would reccomend. Greg was really nice. A must if you're in the area. Group of us from Dublin, Irl had a brilliant time."
257,"Sought out Bleecker Street Pizza after reading other reviews, and we were not disappointed. The eager and on task team behind the counter were fun to watch as they kept track of the orders and warmed up the slices. I had the Nona Marie, my wife had a slice of the white, and both were served hot with crisp crusts. They don’t have beer on tap, but a nice selection of bottled beer to enjoy with the pizza. Side note, it’s only a couple of blocks from the Friend’s apartment."
258,"Amazing Pizza! Best Pizza in NYC! Greg was very welcoming, took pictures for us to have something lasting of our trip. We had their No.1 Pizza and a slice of 3 meat Pizza. Always fresh and big slices!!!"
259,"Not a sit down restaurant, several small tables in back, but Really Really good slices, tried a couple and was not disappointed. Grab a bunch of napkins, you'll need them."
260,"Excellent pizza: huge slices: fresh, tasty, light and greaseless! If you’re fortunate enough to have Greg stop by your table, your day will be made. We will be back and we want more Greg!"
261,"Had the Nonna Maria - amazing. The cheese, tomato and herbs just all came together magically, and the crust is crispy and to die for. Got the chance to meet Greg as well and he made us feel right at home. It’s a cozy restaurant and the pizza is the best in NY. Must try.  - Zheng Jie, Singapore"
262,Try the Nona Maria. Next time I come I am going to buy a few extra slices to take home with me. We had one slice that we warmed up in the microwave in our hotel the next morning and it was still fantastic. They stay open pretty late. I went there at 1:30am and there was a line to the door.
263,We prefer traditional stone baked pizza compare to this style which has a crunchy base. I'm glad we tried it and would recommend it to others but wouldn't say this is the best in NY.
264,"We were recommended this pizzeria which we decided to have lunch at after a walking tour of the village. It did not disappoint, the crust was amazing and the pizza itself was light and tasty."
265,"BEST PIZZA IN TOWN! I tried a few pizzas from places claiming to be the best, but none beat this place. Make sure you go!"
266,"During a recent visit to New York we had many places/things to see and do. Bleeker street pizza was one I was dying to try. Had seen a few videos on YouTube featuring this place so had to search it out! After a walk along the high line and stopping off at Chelsea market (both worth a visit) we had a short walk to Bleeker street pizza. If you haven't been to New York before, a word of warning!! You will walk loads!! Most casual pizza places in New York don't do tables and chairs, just a pokey little shelf to stand at! At Bleeker street pizza you will find some tables and chairs, which was massively needed as our feet were throbbing! Between 3 of us (youngest son is weird and doesn't eat pizza) we tried a slice of the Cheese pizza, Nonna Maria, Mushroom, Grandma, pepperoni, and then went back for another cheese.... amazing! The thin crust has a crusty outer but isn't hard! It's lovely and soft with a slight crunch. It's also got a taste to it that I've not come across before?? The sauce is special too! Herby but not over powering! The grandma has a slightly thicker base but it's not doughy and heavy, like other pizzas,it's light! It's difficult to describe, I'm not doing it justice, so just make sure if you're in New York, find this place and give it a try! Don't waste your time with those slice for a dollar pizza places, they don't compare! This is the real deal!! Enjoy!!"
