,opinions
150,We ate one night at the larger Boucherie and loved it - so we thought we'd try their sister restaurant - it was also very good - totally different - the large restaurant is lively and loud - this was small and intimate
151,Loved the ambience of this charming small French restaurant. Reasonable prices. Sauce on the filet was perfect. Cocktails delicious. Staff very nice and helpful with menu. Excellent service. Didn’t hover. Great timing. If we lived in that neighbor we’d be there every night.
152,"Hey, after a while it's really hard to get excited about a restaurant once you've eaten at a lot of them over the years. But this place makes a great exception! It is well worth the price tag for some authentic Parisian style dishes. The place has a small bar and tables along a fairly good stretch of walls with windows. We ordered an entrée split for 4 people as an appetizer ""Moules Frites"" ($27.00) and it disappeared within minutes - delicious sauce! Our mains consisted of (2) Branzino dishes ($32.00ea)which I could not get over how deliciously they were prepared - sophisticated and delicate spices and a texture that I have never experienced before! An absolute winner! Also, ordered 1 Chateaubriand ($31.00) which is a rarity as I have never seen a Chateaubriand plated for just 1 person and deliciously tender. We also had the Canard l'Orange ($32.00 duck) which was spectacular! We followed up with coffees all-around and the Mousse Au Chocolat ($12.00) everything else came from the bar and wine racks. When we made reservations a few days before we had asked for their best table and we got it. Our server Dinah was simply the best - always attentive and quick to respond. Everyone agreed, we had an absolutely memorable time at Petite Boucherie in the West Village! The expense (and they are up their in prices) is totally forgotten because of the excellence of the experience."
153,Amazing romantic place ! We were like in Paris. Service and food are incredible ! We had the best mussels in town ! Cocktails are really originals. Good prices too. We ok be back
154,Amazing food and ambiance! Loved it ! We ll be back! Amazing service. Beautiful restaurant! The lamb and scallops were stunning!
155,"This restaurant is in a lovely spot. It's quite small but feels authentically French. All the staff were excellent and friendly. We loved our mussels in white wine and had gorgeous desserts of chocolate mousse and tarte tatin. Wine and cocktails were good although typically expensive for NYC. We were kept topped up constantly with tap water. Cost around $200 dollars (not including tips) for bread, three mains, three desserts and a drink each. We really enjoyed our meal here. We booked, which I'd recommend, as it was very busy."
156,"This is my idea of a great restaurant. Fairly small, it is cosy, great service (the man who served us was excellent), great food (best streak frites I have ever had I think) and great wine. We went back a couple of times just for a mid-day glass of wine.  The area it is situated in is also interesting - close to West Village and Greenwich village. We go to New York every year and have added this to our (small) best restaurant list.  The only slight downside was breakfast. After such a great dinner, we had booked breakfast. The night before we got an odd text stating that they had changed the reservation to the day after our booking on our instructions - we had not given any such instruction and texted back to say so. When we turned up at the booked time they told us that they were doing some work to the lights and pointed us to their sister restaurants. As we had come all the way across town to get there, it would have been nice if they had actually told us they were not open for the time we had booked. It was equivalent to us not turning up for a confirmed reservation without telling them, which I know they (rightly) take a dim view off.  Will assume this was a one off and will be back to this excellent restaurant."
157,"We were walking around Greenwich and my son was very hungry so stopped there for lunch. Ordered croque monsieur, pâtes au fruits de mer, salade niçoise and finished with crème brûlée. It’s like having lunch in Paris! The bread for the croque monsieur was very crunchy and the dark pasta with the squid ink was delicious!"
158,"a lovely local spot with good food, friendly staff and moderate prices. the lunch was perfect for my sister and me. we will be back again and again."
159,"I was travelling with my familly in NYC, last day, happy but tired, looking for a place close to our apartment. We found the restaurant a bit randomly in the village. Being of french descent we are often suspicious about french restaurant abroad.  This was a very good surprise. Nice place, very good and original food mixing US and french influences. Best night of the week. Thanks very much !"
160,"Real French food, service and ambience in Greenwich. Amazing Mousse de Foue Agra’s, Moules Frutes and Creme Brûlée. Small 28 cover restaurant. Unpretentious French bistro vibe. Loved it. Definitely coming back!"
161,"Wine selection was excellent. We had a very pleasant rose, that went well with most of our choices, that range from meat to vegetarian. Friendly service, the bistro is small enough to make you feel right at home. All the dishes were well prepared and large enough to feel happy about both quality and quantity."
162,"We really had a great time here, The staff were awesome and the place was really comfortable. Will definitely be coming back"
163,"Good experience, we enjoyed food and wine selection. The place itself was cozy and comfortable. We felt relaxed and fresh."
164,"absolutely delightful experience. Amazing food and service. The wait staff have great knowledge of the food beogn prepared. If you haven't experienced this kind of dining before I would highly recommend it my favorite Auckland restaurant. The new chef is even better. The wine pairing is bang on and the sommelier suggestions are fantastic. The staff is wonderful - professional, fun, friendly, warm, helpful and attentive."
165,"Small, loud and tightly seated restaurant - things that I normally don't enjoy and tolerate - but here. This restaurant I love ! Great neighbourhood in Greenwich - enjoy the traditional fare. Great service, food and the place will bring a smile. Rates high on the romantic scale. See you there next time !"
166,I booked this restaurant based on Trip Advisor reviews and wasn't disappointed. I also booked well in advance as it's close to The Stonewall Inn on the corner of Gay St & Christopher St and I was visiting during World/NPC Pride...as such the atmosphere was great and the restaurant full. The food was beautiful - I had specials for Starter and Main including Confit Duck. Friends also advised their food was lovely and they did a killer 'Old Fashioned' Cocktail....which arrived with a nod to Pride. Service Great - friendly and paced well. I'd definately go again.
167,An inviting little corner restaurant with simple but delicious French food run by a friendly team. The seared scallops are particularly good. Large windows make Petite Boucherie the perfect place to sit with a glass of wine and watch the Village streets.
168,"Petite Boucherie's corner location with big windows and views onto the quiet side streets really give it a warm and welcoming bistro feel. But it's the food that made it a great restaurant for us. We both really enjoyed the mains we chose, which felt lovingly and carefully cooked. We then shared a very nice tarte tatin with ice cream for dessert. We were there in the evening and the atmosphere was casual, calm and candlelit. In what can be a very loud, animated city our evening at Petite Boucherie was instead relaxed and calming due to the friendly, helpful service along with the great food that was beautifully prepared. Would definitely recommend."
169,"Excellent service, creative menu, authentic charm and cuisine! Our favorite restaurant in the Village and best meal in NYC. Octopus is not to be missed. Highly recommend! Fantastic cocktails too."
170,"My mother and I had a lovely time at this charming restaurant. It was very cosy and authentic, and with a great burger and creme brulee, and friendly staff. Highly recommended!"
171,"I am a fan of Boucherie, visited both Boucherie locations, and had great experience and amazing food from both places. When they added another location named Petite Boucherie, we were more than excited to go try this location. As the name of the restaurant implied, the inside was quite small. Very cozy and welcoming atmosphere.  For appetizer, we had Camembert Roti and Soupe À L’oignon Au Fromage. Now, ask yourself, do you love cheese? Do you dream about bathing in a melty, velvety, rich pool of hot cheese? Then Camembert Roti might be your soulmate. Cheese lovers’ dream! So amazing, high quality, and just melt your heart… French onion soup was a thing of beautify, with the golden cheese on top, holding in all the liquid goodness down below.  For main, we had Wagyu Truffle Burger and Steak Frites Beurre Maître d’hôtel. The burger was much bigger than I expected, and it looked so wonderful…These amazing burgers are the reason why I could never stop my love and obsession for burgers… I totally LOVED it!!! The steak was really nice too, almost crunchy and crispy on the outside, cooked a bit more than med rare that we requested, which was a bit sad… But, it was still tasty.  For dessert, we had Crème Brûlée. It was very creamy and velvety, classic done right!  We had a wonderful dinner, Boucherie never disappoint! Our server, Sophie was super friendly and helpful, took a great care of us. She was so lovely! The manager Michael was really nice too, we enjoyed talking to him. We felt totally welcomed. It was a really relaxing dinner with delicious food, love to return again for more!"
172,The staff and dining experience were superb! The restaurant is intimate and the food is delicious. Make a reservation - it's fabulous
173,Had a wonderful late lunch before heading back home two hours away. I a pasta dish while hubby had a seafood dish. Exquisite everything.
174,Service was both excellent and friendly. The boeuf bourguignon was the best I have ever eaten. Great atmosphere and the wine was good.We will definitely be going back.
175,"We were smitten by Michael and the restaurant the moment we walked in. He was welcoming, charming and helped make the evening even more fabulous. Great atmosphere. Delicious food."
176,"Food, wine, atmosphere.. everything is great and one of the best French restaurant I’ve done in a while !"
177,"charming from the outside, cute brasserie with a French atmosphere but clearly lacks warmth in the greetings. The food is average at best. Had the snails and were borderline “insipid”. best to avoid if you are French and do not want to be disappointed."
178,"We recently had dinner here, enjoying the service and atmosphere -- both were wonderful. We ordered the moules aux frites and the pappardelle as entrees and both were delicious. Oddly, however, the pappardelle entree was quite small -- and I'm a small woman -- it just looked like a side dish rather than a main course. For that reason, I'm giving the restaurant 4 stars -- otherwise, everything was very good and I would recommend it."
179,"The food was pretty good especially the escargots and the carré d'agneau, but I had the Saint Jacques Provencal for main course. Well, the sea scallops were ordinary, but the promised provencal sauce turned out to be tomato paste fresh out of the can. Oh, the chocolate mousse was excellent, but the scallops with tomato paste were disappointing. Also, there was a middle age gentleman having dinner at the bar who seemed to be the manager, but all he was doing was enjoying his meal."
180,"This is the most perfect French restaurant I have ever been in....including those visited in France! The menu is exquisite....try the lamb chops. Bar is excellent, they serve a great Old Fashioned. Wonderful evening."
181,"Wandered in here for a late lunch after exploring the neighborhood, and was charmed by the atmosphere, the food, the staff. Sonia B., our server, was delightful. Recommend the moules frites although we all very much enjoyed what we ordered. If I were lived nearby I'd be a regular."
182,"Great service, excellent food, great value for the neighborhood. We had mussels and frites, steak and frites, steak tartare, and a burger, all terrific. Highly recommend."
183,"This restaurant has only been open for a couple of years and has built up a loyal clientele in that time. A cozy warm atmosphere is generated in this small corner building with large windows, and there is also a basement bar area which looked worthy of a revisit. The menu is fairly simple with some classic French dishes. We were there for dinner and I had the beef chateaubriand - cooked perfectly as requested. Great wine selection, and the staff are really attentive. Will definitely go back to this place."
184,"Went there for dinner with the family. ALL the dishes we had were great. The service was great. The place is small, but that was not an issue. Highly recommend!"
185,"Love, love this place. Charming, delicious and fabulous. Drink and dine at the bar for the perfect NYC evening. xx"
186,"Excellent food, exceptional service, great ambiance. Would thoroughly recommend to anyone Guy and Carol from Moncton, New Brunswick"
187,We have been here several times and it's consistently delicious. Service with a friendly smile. We will be back again and again.
188,"Absolutely gorgeous spot for dinner - staff are super friendly (yet still highly professional), the food is superb and the atmosphere is cosy - perfect for an intimate romantic dinner for two, or a small group. (I just wish the standard of all food in New York was half as good as that at Petite Boucherie!).  I highly recommend a visit to Petite Boucherie."
189,"Friendly from the entrance, fab French wine. ‘Cote du Rhône’ stunning simple steak tartare, as it should be. Sublime beef bourguignon. And lovely French waitress. And the peach view"
190,"Lovely dinner, I had the beef chateaubriand - cooked perfectly as requested. The service and attention to detail was faultless also. A wonderful night had by all."
191,Great food and great staff too. We tried few dishes from the menu and they all tasted perfect. We’ll be back for sure!
192,"An amazing place with awesome food, great ambiance, talented stuff and cool bartender. Everything we tried was great - appetizers, main course and desert. Cocktails by Yas were out of this world, thank you very much, my friend. Highly recommend this great restaurant."
193,"So amazing! I love the food and the atmosphere and the wait staff, everything about this place is amazing!!"
194,"This is our 3rd dinner at this restaurant and it continues to deliver a wonderful experience and 5 star food. The waiter was very friendly and attentive without constantly interrupting our conversation. We had the French Onion soup, salmon, and chateaubriand. All were nicely presented and very tasty. The chocolate mouse and creme brule were also fantastic. The seating is a little tight and noise level a bit loud, but not significant enough to affect the overall experience.  We will definitely return for another wonderful meal the next time we travel to NYC."
195,"New to the neighborhood, dropped in later on a Sunday night. Warm ambience and wonderful service. Food is excellent - delicious salmon and tarte tatin for dessert, my husband really enjoyed his chateaubriand!"
196,Cute little bistro - great space for friends or romantic date to enjoy food French food. Has steak tartare and escargot!
197,Cute little spot in for a birthday or date night. Such a cozy atmosphere and great food! the bartenders are really friendly :)
198,My friends and I had a great time at Petit Boucherie in the West Village. The restaurant is so beautiful with gorgeous roses around the door situated on a quaint corner. The food was delicious and the wine amazing. The atmosphere was intimate and perfect for a night out.
199,"Great wine, really cute date spot. Highly recommend. Really good French restaurant. Make reservations!"
200,"We’re not wealthy and the idea of spending a hundred and fifty dollars to eat meh food and rude snooty waiters was not appealing! However I wasn’t in the mood for the same old thing, and the hope of really good French bistro was worth the risk! Well, what can I say! The food was splendid, the staff pleasant and accommodating and the atmosphere austere yet elegant in its simplicity and unpresumptuousness! Truly a gem!"
201,Best French restaurant in NYC. Romantic and cozy atmosphere. Great service they were very attentive and food was served quickly. Everything was delicious.
202,Spent an amazing moment at petite boucherie. Loved this typical french bistro. Food and service was perfect Will definitely go back
203,Lovely atmosphere for a dinner for two ;) french quisine like in Paris <3 Friendly service with the right french touch.
204,"Food was great, tasty, traditional French, portions were a good size. Restaurant had a lovely French cafe style, and a friendly feel, service was very good."
205,"Great selection of Absinthe cocktails, mixed with a loverly perisian cafe atmosphere make the Petite Boucherie one of my favourite eats in New York. Really tasty food and lovely staff to boot."
206,"I was here on a Saturday night with a friend, had a couple of drinks and something to eat at the bar. Good cocktails, good food, great people... what’s not to like ?"
207,"Very very good. And food is French, trust me I m French . 😁 Enjoy the boeuf bourguigon and the chateau brilliant."
208,"Visited Petite Boucherie on my own on a snowy rainy day on a Tuesday. The bad weather was probably why I could sit down immediately at 8pm. Restaurant was 75% full. I guess on a day with normal weather you would really need a reservation or sit and eat at the bar. A good selection of wines by the glas (a little pricy, but hey we are in New York). The Chateaubriand I ordered was a good size portion, perfectly cooked and I need to mention the delicious gravy. Nice French café style restaurant, good service with fast and very helpfull staff. I'll definitely will come back on my next trip to NY."
209,Service was outstanding. Every need was taken care of It was restaurant week and the specials were to die for. The sauces were superior and the fish was really fresh.
210,"Excellent cute little French bistro! The service was impeccable, we got seated within 5 minutes of our reservation. The food is typically French and cooked with high quality ingredients. I had the mushroom and truffle raviolis and my husband the filet mignon and we were both very happy with our choices. The chocolate mousse was a nice nice and not too sweet or heavy. Highly recommend it for a date!"
211,"After dining at Petite Boucherie this past Monday evening, it has topped my list for favorite restaurants in NY. The neighborhood is quaint, the ambiance in the restaurant is great, the service fantastic and the food was wonderful. It was the fist time in recent memory I was able to walk out of a restaurant without the ability to criticize anything. It was an awesome dining experience! I can't wait for my next visit to NY to dine here again!"
212,"My husband and I enjoyed a wonderful breakfast here. The food was fresh, and very nicely presented. Fabulous service. I loved the quiet romantic ambiance of the restaurant and people watching out the large windows."
213,Perfect little French bistro were everyone loved their dish which ranged from salad to salmon to duck.
214,Just amazing !!! I am french girl and so happy to remind me so excellent subtle french food thanks to this restaurant ! All was at the top !!! Bon juste génial vraiment !!! Bel avenir à petite boucherie ! C'est hummmmmmm !!!!!!!!
215,Amazing French restaurant in the heart of west village. Food was amazing and typically French. Great wine selection . Staff is really attentive. Will definitely go back to this place.
216,"We were looking for a French place for breakfast and found this on TripAdvisor. It’s nestled in one of the cozy corners on Christopher Street. We tried the Waffle with berries, Duck Hash & Salmon. All of them were good. Would definitely like to try their bigger and better version- La Boucherie next time."
217,"Delicious meals, friendly crew (they even speak french!) & very gorgeous restaurant. Would recommend to go there for a date. It's perfectly cute!"
218,La petite boucherie is a really good place to eat French food in a really nice area ! The menu is made according to the season and the Tarte Tatin is just a Poem !!!
219,"Excellent food, wine and services. It’s a tight little place but very cozy. Staffs are friendly and very accommodating! We enjoyed it very much!"
220,"We felt like we were transported to France. The atmosphere is cozy and perfect and it is run by Frenchmen. Everyone has a french accent. We started with the frogs' legs- delicious! For entrees, we had the duck which was very french and fabulous. The owner and wait staff were so polite and personable. We can't wait to go back."
221,"This place has sweet atmosphere and the neighborhood is fun. It’s a good option if you’re seeking absinthe cocktails. But the French fare as just average. We had canard a la orange, chateaubriand, onion soup and a salad, creme brûlée. I was disappointed. Maybe a different chef than produced such an otherwise high rating?"
222,This small place has an amazing atmosphere of energy and yet intimacy. The food was incredibly delicious! We will return!!!
223,"Great food. We had the onion soup, the artichoke salad, the burger, the scallops, and the creme brûlée. Everything was delicious. Service was excellent, too. Only complaint was our table was right next to the bar. We had a reservation and the place was fairly empty when we got there. Walk ins were given better tables. But a minor complaint."
224,"The place is small and cute. It looks nice and has a nice vibe. The onion soup was delicious. The cheese was melty gooey, but could have been a little browned. The escargot needed more flavor/garlic. Both entrees were delicious, but both needed better/more tasty sauces; they were a disappointment. No nice crispy French bread and a good butter. The chocolate mousse was excellent, as was the service. All in all a disappointment."
225,Excellent meal! Staff were attentive and helpful without being intrusive. Atmosphere was intimate and welcoming. Food was great too! Book with confidence!
226,"We have just finished our meal and it was fantastic! Mickael (our server) was incredible. We had the French onion soup, truffle ravioli and the beef short rib. Simple out of this world!"
