,opinions
145,"When I entered today, it was really busy. Over this summer I have been going around London with my friends, so we decided to stop by this cafe that seemed popular near the area. My friends and I ordered our breakfasts and, although the cafe was full, Nora and her team worked professionally, very nicely and were very welcoming to us. The food came out delicious and warm, despite the busy kitchen that I could hear, and it was really fresh which really brightened up our morning. I would recommend what I had; Eggs Royale and the fresh orange juice. I'll most likely come again on my next trip! I knew I had to leave a review to share this experience with everyone! Thanks Nora!"
146,"Last Sunday, İ visited Nora Cafe by myself. By looking on the outside, İ could already tell that it was going to be amazing. İ ordered this amazing pancake, honestly one of the nicest İ’ve had in a long time. The inside was very cozy and warm, which set the perfect atmosphere. On top of that, the staff was incredibly sweet, and nice to talk to. Definitely recommend, and will soon visit again."
147,"It was incredible experience for us , delicious coffee , yummy dishes. you should try smoothies. The chef came with a smile and asked if we liked the food, she was very interested."
148,I came to have breakfast at Nora's cafe recently and i loved it! A very nice atmosphere and delicious coffe. Although the place could be cleaner.
149,"Noras was really good value for money! Had a full english and set 4 for £14, both including a hot drink. The food was really tasty and staff were lovely. Atmosphere was also very pleasant."
150,"We were staying nearby last weekend and on reading the reviews thought we would give this cafe a visit. We had breakfast on Saturday morning -both ordering the English breakfast and then returned again on Sunday morning when I swapped to the English Potato hash. Both mornings we received excellent friendly service from our witnessed but Nora also made a point of coming out of the kitchen and chatting to us and making sure everything was ok. T The food was freshly cooked, plentiful and so tasty with a great menu where anyone can get food to eat -there are Turkish and mediterranean choices, healthy, vegan and vegetarians options. On Saturday one table were requesting changes to their breakfast because they eat only halal meat and on Sunday a Jewish gentleman asked for his breakfast to be cooked in a particular way, nothing was too much trouble. Absolutely no faults to be found. I even used the loo upstairs on Sunday and it was immaculately clean. If we lived nearby it would become a local."
151,"Staff are nice and very kind. Great for brunch and english breakfast. You get the best of quality and quantity, all for a reasonable price."
152,"I use the Nora Cafe every day and it's amazing. They have the friendliest staff and the best food! Nothing is too much trouble and everybody is always smiling, chatty, and friendly ..I would recommend the Nora Cafe to everybody!"
153,"I always come here near to their closing times and they still serve me passionately without any complaints. top services received from everyone and the food is AMAZING!! try out their panini, club sandwich and most importantly their chocolate fudge cake, they are to die for"
154,"Fabulous find, amazing food. Visited with my teenages on a busy Sunday morning. Welcomed us upstairs, where we browsed the vast menu. So much breakfast choice especially for the vegetarians among us which is refreshing. Fabulous food, reasonable priced,great service by the friendly staff and a lovely conversation with Nora herself. Little things mean a lot and the complimentary chocolates and bananas were so appreciated. If you enjoy good homecooked food prepared with care this is your place. You won't regret it."
155,"Nora and her team make every visit wonderful and every plate delicious. No nonsense great food, especially breakfast"
156,"everything was excellent !! Thank you each of you :) if you go and taste any foods from menu, you see and you say waww :) Family cafe :) mum and daughter love u :)"
157,"Good English Breakfast, tasty coffee and the ladies are excellent in customer care services. Good luck."
158,Such a positive environment with lovely food and staff. I will definitely be back. Keep up the good work ladies !!!
159,"Amazing food, really great service and lovely people! Definitely worth visiting for a hot and good affordable meals!"
160,"Staff are nice and kind, good food and cozy atmosphere, good prices too. Good for brunch and english breakfast."
161,I love this place. The food is amazing and people are super nice. I am a vegetarian and they have a lot of options for me. They are not annoyed when I want to take off or add items to my meal and they always meet my expectations.  Their coffee is amazing. Cappuccino as well.  Super recommended!
162,"Had a great time at Nora's cafe, Nora and her team are all lovely. Good with the vegan options, great coffee, good prices. Will definitely be back!"
163,Went with a group of friends and had the best and friendliest service - the vegan breakfast was so good! Highly recommend :)
164,"we come here to eat every single time we stay in London, the food and staff are absolutely lovely!!!"
165,"As other reviewers say,the food is great but what sets it apart are the people.We were in the area to visit a rather grand Michelin starred restaurant nearby and enjoyed visiting here much more.Just to share some of life’s experiences with the staff here,was life affirming.Thankyou."
166,Delicious breakfast and a delightful spot. Highly recommend the full English. Nora really looked after us.
167,Had a lovely time. Nora is very welcoming. The full English will knock your socks off. Highly recommended
168,"What a amazing place. Food selection, taste and quality is of a very high standard. More so the level of customer service is fantastic, nothing is too much trouble and always welcoming."
169,My friend and I were staying at a nearby hotel but after reading the reviews for Nora’s Cafe I called to see if I needed to book a table for breakfast. I was told that it wasn’t necessary but on arrival was surprised that Nora remembered my name which made us instantly feel at home. There’s a really nice ambience about this place but the stars of the show are the staff and the food. Visit there and you won’t be disappointed. Thanks Nora - your poached eggs and avocado were perfect.
170,"Nice to see a family cafe in Central London, had a very welcoming/cosy vibe. Fast and friendly service."
171,"Really nice place to have breakfast or lunch. Meals are quite good, prepared with love by Nora and her team. You have the feeling you are part of the ""family"". With covid ending, it's a nice place to go in the area. Also, afrordable!"
172,"The atmosphere was so friendly, the inside layout was so cozy and comfortable. The fresh salad halloumi was one of a kind, will definitely visit again!! My friend has also visited and loved their amazing vegetarian selection! Would 10000% recommend, new favourite chill out place. Such kind and caring staff thank you so much for the lovely lunch."
173,"Been coming to this cafe for a few years now and I must admit it is the best cafe in London . Wonderful staff who always have a smile when you walk in , great food at great prices , if your in town and your hungry pop in , you won’t be disappointed"
174,"Great little cafe, Nice atmosphere with top notch service and good food Perfect place to meet up and catch up with friends"
175,What a nice place to meet and eat! The service was seamless and the food even better I would seriously recommend this Cafe Enjoy!
176,"Wow ! Nora & Elif are amazing. The best food I’ve had in a cafe. Honestly.....incredible..... A huge food choice with portions which are more than generous. Atmosphere is fantastic, relaxing and easy, just off the market."
177,"Loved it! There were two amazing ladies serving with smiles and kindness. Loved my smoothie and loved the stay. Relaxing atmosphere, perfect for my studying! Will be back surely!"
178,The food was amazing! The staff very friendly and really nice ❤️ I will absolutely going back or I will order from them ❤️ Absolutely amazing ! ❤️
179,"Noras is by far best best café in the area! Warm, homely, great food and even better friendly staff…. It’s become my business’s￼ local 😋"
180,Delicious Blue Cheese burger!! Totally recommend 😁 comes with chips and great value. Also do great coffee.
181,"This place is a little gem in the heart of Tower Hamlets. I go here about twice-weekly for lunch with colleagues as our office is just up the street. Staff are always so kind and accommodating. Food is always fresh, good portions and cost effective. You get the best of quality and quantity, all for a reasonable price.  I’ve attached photos of my meal today - the Fire Burger. So juicy, topped high with all the fixings. I chose the salad as my side. All for about £8.  You can’t go wrong at Nora."
182,"Great food, big serving and amazing service. The staff are very friendly. Highly recommended! Definitely will comeback."
183,"The quality of the food is amazing as well as the service very friendly stafff, definitely would recommend to other people, we've been here before and the consistence of their services and food is amazing."
184,The staff were so kind and the food was great.A hidden treasure :) Next time i am in London I will be sure to come back
185,"We were lucky enough to be served by the owners who are extremely charming and friendly. The coffee was superb, no bitterness in my cappacino at all, just how I like it, you could taste good quality beans. Give this place a try when you're down here shopping. Next time I visit, I can't to try their food."
186,What a find such friendly staff and delicious food you have to try the Potato Hash dishes it’s a gem in a busy street.
187,"Perfect stop for a breakfast ! Very good food, big menu ( almost tried every thing: delicious) lovely lady and warm welcome ! Recommend to everyone !!!"
188,"Lovely Nora ! Great food, great staff thank you Nora, you are the besy👍❤️, My best friendly cafe and best coffee ☕💕"
189,Always a pleasure to visit. Food is excellent and Nora's staff always look after me. Highly recommended
190,"I just had an amazing breakfast at Nora Cafe London and totally recommend here to everyone passing by Liverpool street. Oh my god, the freshness and taste of the veggies, eggs and jams are absolutely stunninng! Also staff is super polite and smiley! Will be back soon again!"
191,"Came across this gorgeous little cafe while looking for breakfast, very friendly girls who run it, very reasonably priced a full breakfast with all the trimmings and a cuppa for £5.90 bargain and the food was gorgeous, highly recommended"
192,"last week i visited this amazing cafe with 2 of my friends, and words can’t explain how good it was! the staff were so friendly, always smiling. the food was very great, and the atmosphere of the cafe overall was amazing. definitely recommend this cafe to anyone and i will definitely visit again! thank you chef nora :))"
193,The food is really lovely staff and owners are very helpful and very kind would recommend this cafe anyone
194,"I visited this cafe on Halloween with my friends, and it was amazing. it was really cozy, with very friendly staff. If had a different atmosphere, in a good way. Will definitely visit again."
195,I’ve become a regular at Nora’s this year as I quickly came to appreciate the food and the warm welcome :)
196,Nora and the staff are really nice. The food is great and generous in portions. The price for food is great as well. Have fun
197,"We love coming to Nora's Cafe for our weekend breakfast/brunches. It is warm and cosy, with really friendly staff who are always extremely thoughtful. We feel at home here and the food is always great. Hits the spot every time!! <3"
198,"The staff are very nice, and it's a lovely cozy place. Food portions are large so you won't go away hungry. Perfect for a hangover breakfast! So glad this is in my neighborhood and that its weathering the COVID19 pandemic."
199,"I frequently use this café with my work colleagues, the staff are very friendly and the menu has plenty of choice. Great food, highly recommended."
200,"Very good breakfast and desserts (that’s what I tried, but I do plan to come back and try more 😉). Good music and great service. You have to try the carrot cake!"
201,Food was amazing ! Staff is lovely. Strongly recommend. We found it while strolling round and it was a great experience.
202,A lovely little cafe with wonderful friendly ladies serving. The best Breakfast I’ve had in years and so reasonably priced. I highly recommend you pay them a visit you won’t be disappointed! 5 Stars!!
203,"Small , clean, cute and friendly, lots kind of meal, i love this small family cafe, you have to go and taste the foods 💐💗💗"
204,Went there yesterday and it was amazing! The service was impeccable and the food was to die for! Definitely recommend.
205,"Always call for a breakfast when we're working in this area of London, lovely friendly staff , good food at a good price"
206,Huge Brkfst and tasty yuummmy. Very Nice staff :) Thank u for smile :) comfy place and clean i like it! I will recomend this place to everyone.
207,I visited on Sunday with a friend.It was good place.Good Turkish people they were very friendly.Food was great.Tesekkur Ederis
208,"We stumbled upon Nora Cafe when we were looking for clothes along the street market on a Sunday (really good prices for quality clothes!) and saw their signboard which advertised “Nora’s Special: Builder’s Breakfast“. We went in and the ambience was cosy, warm and friendly. We had our brunch (Builder’s Breakfast which included proper coffee) and relaxed for a bit, Nora made us feel very welcomed. The whole experience was lovely."
209,"Warm and Friendly, A Great Caff Traditional English and amazing Mediterranean Turkish food. Lovely staff"
210,"I love this place. Great value for money, fantastic service and the food is always delicious. A must visit if you’re in Shoreditch!"
211,Came for lunch with a friend and had a lovely falafel wrap! Really affordable and the staff are nice
212,came here for lunch and it was very nice. the veggie potato hash was really tasty. the servers were helpful and friendly
213,"It’s a cozy, cute cafe with amazingly friendly staff. the price was very good, and the food was delicious. definitely recommend and will definitely visit again sometime soon. thank you!"
214,very friendly staff with fantastic food as well to go with it. Great Variety of food with amazing quality. We all visit on a weekly basis because of it.
215,"Fantastic food, fanstastic food and with friendly staff. I would suggest the omlettes with chips and salad"
216,What a little gem tucked away !!! Open at 6.30am for brekkie Really nice food and great coffee Fresh orange juice is FRESH!! New place for us now Faircroft Services
217,While out hunting for a coffee from somewhere that was not a chain we found Nora Cafe What a pleasant surprise. Excellent friendly service Lovely cake and coffee This will become my regular coffee place / restaurant when I am in East London
218,"This is the BEST breakfast place in the area! Delicious food, friendly staff, lovely ambiance - an open fire downstairs, nice music and the sounds of your sunny side up being fried in the kitchen. Love it and couldn’t recommend more! It is very reasonably priced, which is just the cherry on top!"
219,"The nicest owner, and really good food! very big menu with lots of options, good food and cute vibe :)"
220,Food is really good and The lady is an incredible host! Definitely coming back here everytime I am around!!
221,"...by the perfect quality of the food of course. My expectations of the Cafe were absolutely blown out of the window when I ate my Escalope; it was such a delightful experience. The chicken was cooked perfectly, the plating was outstanding, the employees were kind and thoughtful, and the service was very satisfactory.  Overall Nora Cafe is in its own league compared to any other cafes I've been to."
222,Excellent service Amazing food Decent prices Highly recommend It is now our daily place for coffee and breakfast
223,Only turkish cafe that does a free second cup . Definitely worth a visit lovely ladies lovely food cooked fresh and real bread not the thin stuff
224,"I visited Nora Cafe around a week ago, and i loved it!! I had the beef burger with chips, and i was not disappointed. The order came very quickly, and the staff were very nice. The burger and chips were also amazing. I can’t wait to go there again!  Thanks chef and staff!!"
