,opinions
86,"Brilliant food, service was above and beyond, show was excellent and the members of staff made the night by getting involved and making sure the best night was had by all. Most definitely recommend."
87,Amazing show with lots of performances. The singers had amazing voices and the dancers were really good. Was served by Adrian throughtout the night. He was so helpful and lovely. This was my first cabaret show and certainly won't be my last 😊
88,"Not great acts, very slow service, average food.  Worst cabaret I’ve ever seen, would recommend proud or black cat or the smaller crazy coqs.  For example an unexpected dog act; the dog just came onto the stage waited, the trainer pleaded with it, and then it ran off with out doing any tricks."
89,"All round quality experience!! I took my friend who came over from Belfast and we chose the gold package to go all out and I’m so pleased we did. We pre ordered our cocktails prior to arrival for the whole night so there was nothing to settle and they already had a list of our wanted drinks for the night and preferred meal choices, so you literally turn up and are served on. We were sat right in front of the stage and the food was absolutely divine. The show, service with a smile and atmosphere made such a welcoming and classy experience. Even the after party just topped everything off! I would recommend to all!"
90,best show we have been too for years from start to finish. all the staff superb especially victoria c. food was piping hot and top class show was really entertaining .can not recommend this show enough you wont be disappointed. we booked gold tickets they were perfect
91,"My partner and i went there for our 12 anniversary and booked it online that day- we didn’t really know what to expect but was pleasantly surprised how amazing it was. There wasn’t a dull moment. The performers were just brilliant. Dancing was amazing- costumes beautiful, we will definitely return x"
92,We were so excited to she our first show since the pandamic. Actually able to go out for an evening. Singers & coriograghy very amiture. Drinks expensive. Good DJ though
93,"Brilliant atmosphere, great food, exceptional service and a spectacular performance. Highly recommend!"
94,"Great night out, fun atmosphere and tasty food. Really friendly, happy, helpful staff. Drinks a little pricey...."
95,"We were seated on high stools which my friends had difficxulty getting on. A member of staf must have noticed as we were soon moved to a booth with banquette seating,much easier and safer for them. We still had a good view of the stage. The costumes were spectacular,even involving glittery masks!"
96,"We had an unexpectedly wonderful eveing. Great welcome, great singer, great location and fantastic DJ and dancing in the ailes. Food up to expectation and wine not cheap but what an evening and so surprising. We will be back for halloweeen."
97,Brilliant night start to finish staff were lovely and the show was brilliant defiantly recommend this club to small groups or couples
98,"After several attempts of seeing this show (due to pandemic) we finally managed to see the show at The London Cabaret and it was worth it the waiting. The whole process of booking the food and drink was really good so we didn't need to worry about that and the show went through out our dinner which was perfect. Really good show, amazing cast and DJ. A really different night in London"
99,"Everything was going well: the changes of dates were accommodated without any problems, the phone calls regarding menu were consistent. But when we came in as VIP canopies were sent with gluten, although during the call and an email confirmation stressed out ""gluten free"". Instead of canopies we received our starters which also were vegetarian section menu. For such a place and for such money I was expecting the chef to have an understanding that ""gluten free"" doesn't mean we don't eat meat! Offering vegetarian options! We didn't get a discount for this mistake overall the show was lovely and I would visit again but my hopes wouldn't be as high as I expected in the first place. And I wouldn't pay for VIP option either. Visibility of the show was excellent for everyone, I ate vegetarian options so I could have saved around 60 pounds on normal ticket."
100,Great evening / entertainment and acts very good / if it hadn’t been fir COVID restrictions it would have turned into a late night of dancing …. Recommended
101,"The show is great but that about it!  We were celebrating our anniversary and my husbands birthday. The day hadn't started well for us so we were late and missed dinner service. Wasn't too bummed about it as it was our fault but paying £250 for the package, i would have excepted great service and perhaps an option to dine in one of the other rooms so as not to disrupt the service in the main room.  Anyhow, my rating is purely based on the service we received and the overall experience and slightly influenced by management response when we approached them to share our experience; 1. I had organised a surprise anniversary and birthday wish from the performers to my husband. Apparently, they went ahead and wished him before we arrived. Management said 'we had just missed the announcement'. How do you wish someone when you know they haven't arrived? 2. We were supposed to get 2 free cocktails with our package. We were charged for all our drinks. When we brought it up, we were told we should have reminded the staff. I would expect the staff to have been briefed about the packages of all tables 3. We informed them during our booking that we do not drink alcohol. The drinks that were were served came with shots. The waiter also confirmed that it was alcoholic and we passed them on to the next table (who appreciated and enjoyed it). Management claimed it was soda water 4. We were seated at the worst table in the venue, even the standard package had better seats. We had 4 waiters constantly stationed next to us and all the traffic to serve drinks/food/ to go the bathroom was by our table. We saw most of the people's heads than the show. Felt like we were penalized for being late despite having paid and reserved the table. Late or not, we paid for it. 5. It felt like it was ladies night. The DJ kept playing ladies night music and it was just horrible. A stunt to get people to leave early perhaps?  When we brought all this up with management, they were defensive and just kept giving excuses. They offered us a 25% discount for the next show. Quiet insulting as that would be about £62 off a £250 package. of which apprx. £30 is the overcharge on the drinks that were supposed to complimentary. so... in short, we were offered £32 pounds off the next show. I am sorry if that doesn't excite me.  Was the show good, yes. Will i go back? No. Would i recommend it? I haven't mentioned it to anyone yet so..."
102,"The show was fun and exciting, it’s a great option for a weekend evening night out. The cocktails were great too."
103,We had the worst experience of our lives. The food was rubbish. I have eaten better in McDonalds. I was given the run around by untrained staff who knew nothing of the venue. When I phoned to complain the next day it took them nearly a week to phone me back and then they fobbed me off with excuses. I wasted over £300.00 buying Platinum seats that we never used due to stupid part time staff aand no compensation for their error.Do not waste your time with this venue you will have more fun watching paint dry.
104,"booked for my partner birthday on gold setting , service and show was excellent, only let down was I booked and paid for Celebration slice of cake with sparklers but they only drop the cake on table without any candles or sparklers which was very disappointing and celebrating was the whole purpose of the booking. Apart that I would highly recommend it."
105,Had a lovely evening at the cabaret with waiters like Adrien who are so attentive and kind. An absolutely amazing night with my 10 girlfriend.
106,"We didn't know what to expect after we have seen a fantastic cabaret in Paris. The show was amazing and an overall experience was way much better than Paris one - you have an amazing show, live sax, fantastic meal and service, add DJ playing some great tunes and dancing into the night - for me it was a perfect cocktail for the very perfect night out. I am already planning to return for my birthday because there is no hassle of going for drinks somewhere, then for dinner somewhere and the ghastly thought of queueing up for a night club! Quality time at London Cabaret."
107,"From the moment we arrived it was amazing, the venue, the dancers and singers, the staff, the cocktails and the food 10/10 couldn’t fault it - drinks flowed the show was brilliant and the food tasted amazing. DJ was brilliant everything almost felt normal again it was a brilliant thank you all so much - we will be back again"
108,Had a great night at Cabaret Club last week. Loved the show and the food was amazing. Staff were exceptionally friendly and attentive especially Constantin who looked after us for the duration of the night. Definitely will be going there again in the future.
109,"Amazing show, excellent entertainment!! A night full of amazing dance and the show like no other! I loved every second of it."
110,"I’m a big James Bond fan and had very low expectations going into this. I’ve never been to cabaret before and thought it might come off as “tacky” or “Karaoke”. Much to my surprise the singers were very good, especially one of the men who had amazing vocal range and made Sam Smith’s Writing’s On The Wall from Spectre very listenable! There were some impressive acrobatics and more Bond songs which kept me engaged. A couple of “filler” acts such as the “laser girl” were absolutely awful and served no purpose though. The 3 course meal was actually very edible which was surprising. Any Bond aficionado would have a good time here and it’s a good night out for a group of you even if you aren’t into the world’s most famous, fictional spy."
111,"I can't say enough good things about the London Cabaret Club. Staff were welcoming and attentive from the start. There was an air about the place that you were attending something special (some people attend in black tie) but there was no particular dress code and it did not feel pretentious. Although drinks were expensive, this is massively offset by the value of the tickets. The entertainment was exquisite. The performances impeccable, the choreography and costuming beautiful. The performers were just fantastic. There were three acts with a lively DJ keeping everyone entertained between set changes. The best thing about this event was that you get to experience the talents of the west end but in a more intimate setting but you also get the party atmosphere of being in a club. Absolutely love love loved this, best night out since before Covid! Can't wait to come back for a Halloween or Christmas show! Thanks for the memories London Cabaret Club!"
112,"Fun filled evening out Fantastic DJ wicked playlist for all music types Beautiful venue, Waiting staff are very attentive, helpful and courteous. Show and performances is wow amazing . A real party atmosphere. Mixologist lovely cocktails James Bond theme."
113,Best atmosphere and great service! Shout out to the sexy saxophone guy :) and to our excellent waiter Addrian (soz for spelling) such personable service and a great French gent :) big love! A great experience
114,"A James Bond turned festive medley that would have Sean Connery turning in his grave.  The service was atrocious - 90% of our orders were incorrect and the staff had the audacity to react as though we were the ones in the wrong! That didn’t stop them from trying to charge the inflated amount though....plus a service charge for the inconvenience! Thorough ineptness from start to finish - never again!  As for the entertainment....average at best. Despite paying for Gold tickets...we were very nearly sat in the next room - which wasn’t necessarily a bad thing had it not cost quite so much - and delivered so very little! Aside from one or two performers, the remainder was akin to a dreadful karaoke night in your local pub and a cabaret worthy of Phoenix Nights. I feel thoroughly disappointed and disenchanted by my experience - it was entirely shabby!  The roller-skating duo were by far the highlight. A true skill and hugely entertaining - other than that, the night was little more than a huge disappointment....and most definitely not the night we’d signed up for.  Having been to Lio a year or so ago at the same venue, tonight came a very distant second.....and one that I very much begrudge paying for."
115,"We had an amazing night, the food was incredible and the show 10/10. All the staff were really friendly, especially Constantine. Would recommend this experience to anyone, very much worth the money,"
116,"This may appear like an expensive adventure, however, it is worth every penny, and let’s face it, we all drop £££ on a London night out.  The food: not the greatest, but that’s quite normal for an establishment that isn’t a restaurant.  The drinks: an array of choice from average wine and beer to delicious champagne and cocktails.  Service: attentive and friendly  The performance: PHENOMENAL. Heart-warming, outstanding, breath-taking and incredibly enjoyable. The performers themselves were next level!  I advise that you dress up. You don’t need to but it really does add to the overall effect and enjoyment of the evening."
117,"Booked a royal diamond VIP table for 2 which gave us a great meal, view and overall experience. It was definitely worth the money. I am looking forward to returning next year when hopefully the restrictions will be lifted and can party the night away. Very friendly staff and great show. I have even received an extra desert for my birthday and a drink for myself and my husband. Really good show and atmosphere considering Boris was announcing a second lockdown same evening. The lengths the staff went to ensure safety but also a fab show are incredible. I feel sorry for them as they are unable to work throughout as everything was very well managed and it definitely felt safe. The stake was really good as it was the rest of the meal but I remember the stake the most as it really was great The only thing I would do different would be to pre order the drinks as you get a discount bit even without it we had an incredible night."
118,Epic!!! Excellent night and great/friendly staff. Would highly recommend and would love to go again!
119,"Everything was amazing! Show was fab, food and drinks were great and Avram looked after us so well and catered to our every need! Thanks Avram and everyone at Cabaret Club!"
120,I love the show also I saw a nice dog on the stage. Definitely I will come again and avram make us a good service.
121,"After long time we went out, the Show was great service was great, also Thanks for Avram for the service. We recommend the venue. Must visit"
122,"Had such an amazing night.. I booked this venue as a suprise for my Husbands birthday im so happy I decided to go here... The food was fabulous and the service was excellent, staff were so friendly and the show was fantastic. Special thanks to Jerick who was looking after our table, thank you all for an awesome night. Will definitely visit again."
123,"I was disappointed to see one of the entertainers use a number of live birds in the performance (All About Gatsby). The birds were kept in confined spaces and I’m sure the loud music and flashing lights would be distressing for them. Suggestion to the venue would be to make it clear during the booking process that live animals are used in the performance, we would not have attended if we had known"
124,"Everything was perfect, I booked the Diamond package for £125pp without drinks and I would within a heart beat book it again. The place and the theme are so well arranged, the food is delicious, the staff friendly and the show...there is just no word for it. I was seriously so happy all through the evening and my guests (coming from France for the occasion) were absolutely delighted. I have been sharing pictures and talking about it with everyone I could."
125,"Food and drink service terrible. We kept getting missed out and had to keep asking. Duck was dry and chewy. Asked for my cocktail as soon as we sat on table, I had to ask again during main course, only to be told its not available! Show was ok... expected a Gatsby theme to be more Gatsby but they kept playing these noisy club songs during intervals, some songs sang were remotely related to Gatsby, not even its genre. Shame the performers were good. I was looking forward to this night but got very disappointed. Might want to change show title or keep within the theme? Cloakroom - had to ask if there was one,none offered at entry/ reception. On way out to collect, coats given and they completely forgot bag, again we had to ask after about 10-15 mins waiting"
126,"booked to go with a group of 13 for my 21st. We travelled for two and a half hours to get there, one of my friends were travel sick and was sick in the toilet. She was kicked out for this meaning we all had to leave after an hour of the show beginning. We explained to them that she had recently had an operation and that it was due to the travelling but no one would listen. We were with an older group, some aged 70 and still couldn’t not get listened to. We spoke to the manager, Mike, who was so so rude! He did not understand at all and was very sarcastic and patronising. An awful experience & my 21st birthday was ruined as a result. When we first arrived we had been accused of hiding our drinks under the table by 2 staff members- we did not do this and even showed them under our table. We wasn’t offered an apology for this accusation. The food had been ordered with one vegan dish, yet all 13 of us received a vegan meal. Food was cold, alcohol was cheap and struggled to get much alcohol as we would have to wait until all finishing our drinks before receiving another one and sometimes had to wait up to 15 mins to be served. I would definitely not recommend this as a place to go. Very very inconsiderate and rude staff. We spent nearly £800 amongst us to be forced out after an hour. Do not waste your money"
127,I attended the Great Gatsby show with friends and particularly enjoyed the charleston danse moves and the high end acrobatics. Lovely jazzy atmosphere with attentive staff and talented artists. The performance was dynamic as you are immersed in a continuous flow of acts that unfolds around you. A great opportunity to sit back and be entertained in a stunning art deco ballroom. There is a possibility to party and danse at the end of the show if you want to linger for a while. Great place to party with a group of friends.
128,"Just wanted to take a moment to compliment the service we received from Avram on Saturday evening. My girlfriend and I had a lovely overall experience - both in terms of spectating an exquisite cabaret show performed by a group of professional dancers and the customer service side - which was way above standards as a result of the outstanding effort of Avram and the rest of the team ever since we arrived and throughout the evening.  All in all, very impressed with the 10/10 customer care and we will definitely come back again soon."
129,"good food, great preformace and really kind staff! If you like dance and singing preformace this is a place to visit."
130,We have just walked out of the show. It’s was tediously boring. The concept and the show has so much potential but it’s so boring and the food is just meh. It’s trying to be this posh venue with posh food but it is horrid. The lamb and desert was nice but the other course were not. We left before the final course because we were just board. The performers are talented but the set up does nothing for them. Disappointing and a waste of £250
131,All the acts were extremely entertaining. Drinks are expensive but similar to any upmarket restaurant in central London.
132,"17 of us arrived here for my friends 40th birthday party, wasn’t very impressed when we arrived no tables to sit at just stood around waiting for 40 minutes until we could go through to the show area. Loved all the dancers and they had amazing outfits, the magician was excellent and still don’t know where the parrot came from, the food was ok nearly all ours was cold when it came to us. But the show made up for this, we loved that we could get up and dance, we thought the bottles of Prosecco were a bit over priced as well."
133,This was a lovely experience. Six of us did the dinner and show experience and it was met with consistent compliments from our table. Would definitely recommend to anyone. The pre drinks in the bar are also an amazing prelude to the overall experience.
134,We were a group of friends who just wanted to see a fun dancing show. The Cabaret Club had amazing 3 dancing acts. The dancers had beautiful outfits that matched the theme and they really kept us entertained. I would definitely go back again.
135,"I was with my friends to London Cabaret, We had pre-drinks and a nice lounge and after the show starts we got a nice table and we want to thanks to Avram for a wonderful night. You must visit"
136,Avram looked after us whilst we were out for our company Christmas Party last Thursday night and I have to say that he was the best waiter that I have ever had. There was a large group of us but Avram was always there to get us what we needed in a flash. Highly recommend this venue for corporate events or work parties. Give the man a raise!
137,"I think if you were drunk and someone else was paying for your night out here, it would be great. However, at about £15 for a margarita and £19 for a glass of champagne, we limited ourselves to a drink each. The entertainment came in 3 batches, with long periods of noisy chart dance music inbetween. It was all a bit flat - a few magicians (one using live animals), dancers (some of the women's costumes were spectacular I have to admit) and a cute dog called Maisie who did a few tricks. But the entire point of the evening was really to sell as many of their overpriced drinks as possible to groups of drunken work parties. Staff were mostly very attentive and friendly - except the woman on the reception who looked like she'd like to be doing anything else rather than dealing with you. Overall, it had a very soulless feel to it. I would definitely not go again."
138,"Took my wife in her birthday with son and daughter and had a really wonderful night of entertainment. The service was superb throughout, food very good but the entertainment was special. They kept us entertained for two hours with spectaculars, truly getting the audience involved. We will return!"
139,Wonderful experience with friends. Great talented people on stage! Beautiful Christmas decorations as you enter the place and nice atmosphere. You can see the stage in any area you sit in. The staff was great!
140,"From when we first walked in, until we left. Felt like you were special, the ambiance, food, show amazing. Not cheap but worth every penny."
141,"Don’t be tempted by the wonderful descriptions on the website, this is a rip-off. Drinks are overpriced, service is poor, cabaret is a joke but like all gourmet restaurants they do serve margarine with your bread at dinner. If you want to be mugged, buy a ticket."
142,"really good evening , cabaret was fantastic and went on for a long time , food was delicious and service very good, overall great night out , only negative was the price of drinks was horrendous!"
143,"Horrifically bad high school musical calibre entertainment. We left after a couple of acts. £16 for a gin and tonic made with the cheapest of gin. Our tickets were free and I still feel like we were robbed. I can only imagine that the 5 star reviews are from staff. That, or people from a parallel universe where the good version of this show is happening."
144,"Very high end and classy establishment near Holborn station!! An expensive evening out, but well worth the price you pay as the entertainment is phenomenal! Live singers & musicians accompany each cabaret act to create a spectacular show! It was amazing to see the amount of work the artists put into the Queen of Roses to create a really special show! Even the costumes used were over the top and unforgettable! We didnt have dinner but we ordered a few luxury cocktails at about £10-15 per drink. They offer an extremely small selection of beer here, but unfortunately no cider. Completely out of our budget but we still had a great time!"
145,"Booked this as an anniversary celebration. Wish i had read the tripadvisor reviews first, however I only ever look at these when i am travelling out of my hometown. Trash from start (I cant say to finish) as could tolerate the absolute joke of apparent entertainment. The bar service was slow, overpriced and despite booking to pay for seats the place was full and people were almost sitting on our laps, the food was cold, only had the canapes, and starter as the 3rd course was luke warm at best, we asked for a replacement and this was again not up to serving standard. Gave up and asked for the bill. Was offered a bottle of wine but this would have meant having to stay and finish watching the entertainment and it was embarrassing to watch. I know that everyone has a living to earn but i would guess that the show was thrown together in half hour and I almost felt sorry for the acts. You would have had to be off your trolley to have found it entertaining. Was given the operations manager detailed info and did write an e mail with my feedback but heard nothing. He perhaps agreed with me. Tickets were £250 with a booking fee of £25. Along with a bar bill of £100 made a very expensive night and left feeling like we had been mugged. You have been warned, save your money!"
146,"I am very disappointed . Intially i waited 45 minutes for a a table, and once we went over and me and my mum sat down the chair was not stable and once sitting at the table with my mum after a while the chair collapsed and broken and fallen on my foot, which has caused me great pain but I did not want to leave or make a scene as my mum wanted to visit this restraunt as it was recommended by her friends. The service was terrible. the staff did not immediately attend the table for help or to even change the chair that was broken after a very long time... I then requested for the bill and had to wait a disappointing time almost on a hour.. Health and safety and customers are clearly not a priority here. Once I was paying for the bill they took my card AWAY from the table on arrival and once giving the card back they gave me another persons card by accident, which shows that the staff has no awareness or care for other peoples property and could have accidently given my card to someone else if I had not double checked the card that I was taking home with me. I do not recommend this restraint at all, they did not even have the curtesy to apologise or take money for the bill. I have now had to find a lawyer to assist me with this case as I do not believe that I have attended a peaceful meal to leave with an injured foot. I understand that that trip advisor has a policy on writing fake reviews, this is not fake I would recommend you spend your money elsewhere!"
147,"1) WITHOUT THE DANCERS, THE SINGERS, THE ARTISTS AND THE INCREDIBLE PERFORMANCES THAT PLACE HAS NO VALUE, loved it!!!!  2)the FOOD was LITTLE, when i read ''5 course meal'' me and my friend didn't eat all day !!!!!!! coz we thought the food was massive . But actually ... we were constantly hungry, I felt like it was a constant STARTER. we wished we ate earlier . The salmon main / LAST meal was good.  I wish i could FINISH MY CHEESECAKE instead of them taking it away after few minutes. i usually LIKE to take my time to eat when i spend over 300 £ for an evening, thanx.  3) '' Royal Diamond PAckage'' = you can socialise witht he stars in the lounge with exclusive VIP area and DJ = == *** Artists don't want to socialise, they were obvously tired and they wanted to relax after the show. + Lounge area? socialise?!? 50 - 60 -70 year old DRUNK half sleepy / FAT people and milfs dancing like hoes and going home after few minutes you call that socialise?  WHAT VIP AREA!? the tiny space of sofa in the middle of the room with a few plates of cheese and bread on the table without extra care or extra attention to us ?  I'm not sure how it works in London, maybe 300 £ is very LITTLE price in order to demand attention and care,sorry! but at least don't make it SOUND BIGGER THAN WHAR IT IS PLEASE! BECAUSE IF I KNEW IT, i would have eaten OUT first and then come to see the performance."
148,Fabulous show and food! Beautiful surroundings and a really lovely night out for myself and my teen daughter. Will come back and highly recommend.
149,"I booked this last minute with a friend as we were in the area and wanted to see a show. It was fun. We saw the 'Queen of Roses' show which had a variety of performances. The performers and musicians were fabulous and our waiter was friendly.  We only took the silver package, which I am pleased about because I could't really identify the value of the more highly priced packages. Our seating was fine - our view was clear and unobstructed. Some of the performance was directed towards the opposite side of the room (VIP section), but I suppose they need to give that side something for the price that they had paid relative to us. The food is a set menu so you get what you are given and quite expensive for what I saw people getting. We were much better off going to a nice restaurant beforehand. The alcohol was extremely overpriced.  In all a fun night and a good one-off experience."
150,"We were a group of 10 ladies and we visited the London cabaret show on 26th October so it was decorated for Halloween. It is a beautiful venue. We arrived in time for half price cocktails which were incredible. The bar staff were lovely and had a bit of banter with us. Whilst we were in the bar area there were singers and entertainment whilst we were waiting to be seated. We had great seats but to be honest the stage is in the centre of the room, so all seats are good. Because we were a big group we pre ordered drinks which were at the table waiting for us. The staff were so friendly and accommodating and also had laugh with us. The show was incredible, we loved every minute of it and I’m already planning my next trip to the London cabaret show."
151,"Not my sort of place at all. Visited to hear a cricketing talk given by two former England players. The venue reminded me of the cabaret/casino clubs I used to visit in the North East when I was at university - all velvet, chrome and dark corners. Plainly I am not target market for this type of venue and there is no accounting for personal preference, but I do have a strong preference for not paying more than £30 for 4 small bottles of mainstreanm Belgian beer (Leffe Brun 330 cl)."
152,"I was immersed into a showstopping extravaganza of top class dining combined with a cabaret fusion of song, dance, opera and circus which frankly put Strictly Come Dancing into the shade.  From the moment I entered this glitzy Bloomsbury Ballroom, the whole place buzzed with an ambiance of eclectic mix of music and dance. Dazzled by immaculately choreographed performances in Queen Of Roses and Hats, Horses and Hounds, with colourful costumes and superb attention to detail, it took me on a unforgettable trip through English history.  In the heart of West End only 4 minutes walk from Holborn tube station, you can forget Theatreland and head straight for The London Cabaret Club for a jaw-dropping cabaret experience like no other. Eat and be tantalised: A must see show!"
153,"First time, did not know what expect. Did not book the meal. The lady at reception found our name on the list and gave us card with our table number and told us to proceed downstairs. Downstairs, was cloakroom £2 per person. Greeted and welcomed by people who would later take part in the performance. they were dressed in aristocratic costume. Proceeded to bar located at end of long corridor. Lady singing. Whole decor, singer's costume like from early 20th century. Ordered non-alcoholic cocktail priced at £10.35.Bartender made it in front of us. Delicious. Later we proceeded to ballroom. Hostess took us to our table, which was located next to the central raised stage.Next to us aisle for walking then the tables and seating on the perimeter. Some customers ordered food and drink.Later the performance started. Then break for some food and drink. also dancing. Some customers danced by their tables. Then more performance. Another break and then more performance. After performance finished, customers danced on the centre stage. Out glasses were topped up with tap water without having to request. The performance included variety of dance styles and costumes, also singing, instruments being played, acrobats. It is all live and happens next to us and around us. Great buzz created by this, especially from the energy of the performance right next to us. Customers dressed in full tuxedo or shirt or T-shirt for males and evening dresses to casual wear for females. There was no pressure to buy the drinks or food. Cocktails cost £15.The performance is free. It is an overall experience of drink, food, entertainment, dancing. Fantastic!"
154,"Beautiful venue, very well designed and decorated. Fantastic food served, wonderful wines, amazing band and dj to dance the night away."
155,"What a great place! We took our 3 girls here to celebrate one of them becoming the grand old age of 21! We arrived early for the half price cocktails which is definitely worth doing. They were delicious but otherwise would have been, as cocktails are, expensive. The decor of club is really well done. A little quirky and rather glamorous, perfect. We had good seats and throughly enjoyed the show. So why not 5 stars from me you may be wondering...I ordered a cake and champagne for our table, this is one of their packages and not cheap at £150 but as I expected at a club like this. They arrived in one of the intervals but there was no candle on the cake like I was promised, no plates or a knife for the cake and no glasses for the champagne! Eventually we opened the champagne ourselves and used our water glasses to drink it...we decided we would save the cake and take it with us. At the end of the show we asked someone for a box, he took the cake away and that was the last we ever saw of it...I left before my girls but when they asked about the cake no one seemed to know about it. Having since emailed about it I have had no response at all...hence 3 stars from me not 5... Such a shame as things like that always leaves bad taste in your month, it certainly wasn’t the nice chocolate taste I was hoping for!"
156,"Easy to find - bit strange when you first enter to give your name - poor girl was working from the light on her phone and struggled to see the names of the bookings. We were directed downstairs - we arrived just in time for the show so can't really comment on the comfort of the bar area. We were seated promptly - nice little table for two near the front of the stage, we decided not to book the meal package and just planned on having a nice bottle of prosecco to watch the entertainment. After sitting there for an hour (no exaggeration) being completely ignored by the waiters ,,,, they were not making eye contact with people and seemed to only be interested in serving those people who had purchased the food package....it actually became quite humorous for us seeing how long they could ignore people for. In the end my husband went to the bar and purchased a drink for each of us ...TIP the drinks are cheaper at the bar although strangely they still add a service charge. So at the end of the day we were happy to spend £50plus on drinks but didn't spend anything near that - but saved ourselves some money and the venue lost out due to lack of service.  The entertainment however was very good. Lots of variety and well planned out. The only negative act was the poor dog - not sure what the point was as he was rather large and literally just walked through the guys legs ... was a bit weird.  Singers were very good as were the dancers. The lady with the violin was outstanding and the acrobats were amazing too. There was also a prerecorded horse race where you could win tickets for their next show.  All in all a good night out - just wish they treated all their customers the same. The non food option is not cheap so deserve a decent service."
157,"Myself and my daughter's godmother took my daughter for her 30th birthday to, ""Hats,heels and horses.""  We were entertained from the beginning to the end. Beautiful and creative outfits,wonderful voices,amazing violinist.  Acrobatics,exciting dancing,wonderful choreography creating a great atmosphere in which we felt free to dance, sing,scream and generally immerse ourselves in the whole experience.  The food was good, the waiters efficiently attentive and friendly,service excellent including recognition of my daughter's birthday and others with a cake, decorated plate and flare.  So much talent displayed in one evening! It was a feast for the senses!"
158,"My partner and I visited the London Cabaret Club and we had an amazing time. We were greeted with a smile and escorted to the bar to await entrance to the ballroom. The disabled facilities on entrance were very suitable and on entering the bar space we were able to relax in style. We were escorted to our table and seated where we had a delightful young man act as our personal host for the evening. The food we had was delicious especially the lamb. The Show !!! I found this show very polished and highly entertaining. Exquisite costumes and a great variety of acts . We thoroughly enjoyed the show. I was pleasantly surprised that the management arranged for a special birthday treat for me ,totally unexpected but an amazing thought from them. I would recommend an evening out at The London Cabaret Club to all. We hope to return one day soon to experience another unique show . Thank you to all the staff and management."
159,"This was a night out for our wedding anniversary, and it was a fantastic evening. We only had drinks, and I think we made a good decision. Can't comment on the quality of the food, but for the price I would rather go somewhere else for a nice meal and then concentrate on the show with drinks. Entertainment was of a very high standard, service from all staff was very good and yes drinks a bit expensive, but I guess it goes with the territory if your having a night out in London. Our waiter/server, Adrian provided an excellent table service for drinks and snacks and finding us a nice table for drinks after the show, which made it that extra special. Polite and courteous. Great night, and would recommend, and if you get Adrian its a bonus!"
160,"Wow, what an amazing show! went 10th Aug with my friend, we had such a great time! Amazing stylish venue, great performers, stunning costumes and terrific cast! One of the best London shows I've ever seen by far. Also thoroughly enjoyed the three-course dinner, stayed till very late after the show at the bar, the DJ was really good! you can dance and enjoy a drink or two after the show till very late (left at 2a.m.) which is definitely a plus… Overall a truly amazing experience, highly recommend if you are ever in London! Ada x"
161,"Beware the false reviews on line. This is terrible and a complete rip off  Its cruise ship cabaret at best. Terrible service , ludicrously expensive food and drink and then some of the most poorly devised choreography ever. Some of the acts were clearly embarassed to be associated with the event. Its just naff.  More Butlins than Bloomsbury.  The scariest bit about it all is the number of clearly false reviews both on here and other sites.  You have been warned."
162,"The show was absolutely amazing, the atmosphere al the staff were brilliant and friendly. However if I were to come back I would not do the dinning option as honestly the food was terrible.... Burnt bread as a starter then Smoked Salmon with basically a horrible tasting coleslaw, the meat had so much fat on it and then the dessert was a cheesecake that I couldn’t even eat. I ended up being so hungry as I couldn’t eat the food. Such a shame as the show and venue really is amazing."
163,We had the Gold package and made use of the Happy Hour before 7 p.m. The meal was good considering there were a lot of people to serve. The wine is very expensive and we were originally given bottled water rather than tap water (we should have been more assertive!). The service was good and the cabaret show was excellent - with a high standard of dancing and some great acrobatics. Not enough cubicles in the Ladies loo though!!!
164,"I took my mum for her Birthday so it was meant to be a very special occasion.  The show itself was pretty good - the dancers worked their socks off but it wasn't quite the glamorous and show-stopping affair that had been advertised.  The food was mediocre - for the £75 per ticket I spent, I was expecting a lot more for my money (the lamb main course was the best course but even that came with a small dollop of mash and 1 baby carrot)  The service was atrocious to be honest. It was chaotic, manic and there didn't seem to be enough staff for the amount of guests present. As soon as we were seated we were told there had been a mistake and were asked to move to a table behind - which hadn't even been set! No cutlery, no napkins, nothing! If you're going to move people because they are seated at the wrong table (which is the venues problem, not ours) then at least have the table ready and waiting. We had no dessert cutlery so when it came to dessert, I had to chase someone to give us cutlery. I had to ask multiple times for the simplest of things - a jug of tap water for the table. This was brought over, our server poured the water and then went to walk off with the jug - I had to tell him we'd like the jug for the table, he almost looked confused by such a request. I ordered the Bubbles Package which included a bottle of wine - I wasn't given a choice of red or white so when we got to our table, a white wine was waiting for us (my mum and I are big red wine drinkers) I had to ask 3 times to get it swapped. I specifically emailed to tell them it was my mums birthday and was told they would do sparklers and a special treat (when this happened, there were so many celebrations going on but clearly the waiters hadn't been told exactly what table they are going to as I had to grab a waiter who looked lost and point to my mum so he could give her the surprise - her sparkler had gone out by the time she got it so I wasn't very pleased by that either.  For an event that happens often and also pulls in big crowds, they really need to up their game when it comes to the service. There just weren't enough staff to ensure everything ran smoothly - it was chaotic and the fact that the simplest of things were missed is not acceptable. The staff were not very helpful and our Maitre'D was almost verging on rude.  I'm afraid I won't be recommending this venue to friends or family - for the money I paid, it really wasn't worth it and it is upsetting and disappointing that this put a dampener on my mums birthday evening."
