,opinions
85,"I am comparing this to other 1 Michelin star restaurant but this is difficult as I feel that this should have two stars, so if I’m being picky I’m really comparing this to 2 or 3 star places.  Arrived at the restaurant and excellent front of house staff led us to table, handing off smoothly on the way.  We ordered cocktails, an Amigo fashioned which was sweet and delicious and a Roasted Toni which was nice but the bar is far away so we had the amuse Bouche and bread before the drinks arrived. In a perfect world these would have been held back until the drinks arrived.  The Amuse Bouche were outstanding. Chef had made alterations for my mint and seafood allergy, but the Mexican tortilla with guacamole and the hint of heat should be a staple.  The Pre starter was superb and the asparagus and foam was a good improvisation.  We ordered the ‘As Time goes by’ menu with a single wine flight to share. The menu consisted of duck foie gras, monkfish, bresse chicken, cheese cream, pineapple dessert, chocolate dessert, coffee.  Wine for first course went well and married with the raspberry and cut the pate feel out of the mouth. Crispy fried onion in the foie Gras and the raspberry were unexpected but a great flavour combination giving you a sweet and tart hit. The noodle had no taste, just adding a nice texture as the foie gras was quite creamy.  Second wine no bouquet and flat. Unfortunately Chef had provided an asparagus Pre starter for me and I had more asparagus for second course while my partner had the monkfish, which was superb. The asparagus was nice but having just eaten asparagus it was not great to have more. However Chef realised his mistake and we had a bonus course of Waygu beef as an apology, which was a very generous offer.  A simple spoon of granita as a palate cleanser was a lovely touch.  Then Bresse chicken. We had looked forward to this but unfortunately the smell of Waygu beef was in the restaurant (while smelling amazing, this meant the chicken could not be smelt properly). However the taste of the chicken and how it had been treated and dressed with morels was exquisite. Full of flavour, a wonderful mouth feel of rich tender flesh complemented by the carefully stuffed skin. A triumph of cooking and worth coming for by itself.  We then tried the Waygu, it was delightful and handled well but still the Bresse chicken for me was the better main.  The Brie cheese cream was next and chef had managed to pack it full of flavour while keeping a light silkiness that filled the mouth with a tingle and an earthy fullness of flavour.  Two desserts followed. The first was a pineapple and coffee for my partner which she devoured in moments. I had a Granny Smith and beer desert that was tart and rich and quite simply a masterpiece from the pastry chef. They should really make this their signature dish.  We finished with the chocolate smash that contained olive oil and an olive oil ice cream. Added to the menu yesterday this was a sweet and salty finish that was a delightful pairing with the wine (almost like a olorosso sherry)  A brioche with chantilly cream rounded off a 3 hour supper that was exquisite overall.  Staff are on the ball and friendly and they seem to know the menu very well providing excellent overview of the food presented and superb service, managed adroitly by Camille (the manager). Service is almost impeccable, just below Le Gavroche, which to me is the gold standard and better than Alain Ducasse at the Dorchester and any other place I have eaten. You really need to see how much more you enjoy food when it’s served and you’re looked after to this standard. It makes the meal!  Overall I would recommend that Michelin take a strong hard look at their award of a single star for this endeavour as it seems to be less than it deserves. Staff and Chef are worthy of at least one more star if they fix the venting for the grill so the smell of steak doesn’t permeate the restaurant when it’s dropped to the grill and quite possibly 3 if they fix the challenges I felt they had on the wine flight (excluding starter, bresse and chocolate desserts, which were very good matches). I’d rate this in the top 2 of the 25 Michelin restaurants we’ve been to in the last 2 and a bit years.  Next time in Paris, it’s the first on my list to visit."
86,"Excellent food and attentive service at this Michelin starred restaurant walking distance from the Opera Metro stop. In the Hyatt hotel. Very creative and delicious food. Romantic ambience. A bit expensive, but worth it for a unique dining experience."
87,"The above says it all. The food is amazing, small portions, but with a multitude of flavors. Hitting the palate from every angle the dinner unfolded with impeccable service and a lovely ambiance. I cannot say enough about this wonderful experience"
88,"Wow, words can't describe how wonderful this was and how much fun my partner and i had. My partner surprised me with this dinner, and it was superb. My partner and i aren't complete foodies we enjoy our food but aren't Michelin star hunters and i think the staff appreciated that we were asking questions, listening to how they choice the wine etc and the i think the staff really appreciated this as we were totally involved. I cannot fault this place, thank you for making my 26th birthday incredible!"
89,"The reservation process through tripadvisor was very easy and the confirmation was received within minutes. I wish I could give 10 stars to the service as it was truly exceptional, everything was really perfect. We ordered from the menu and the dishes were beautifully presented and the portions were adequate. However, I must point out that the flavors of the food were not as exceptional as I was expecting. The foie gras was truly exceptional with a flavor and texture I have never tried before but the rest of the plates were very good. The sommelier was also amazing and she gave very good pairing suggestions. The cheese table was amazing with great recommendations from Ms Camille."
90,"An amazing experience for me and my wife, it was all delicious, highlights for me were the chicken, scallops and pineapple with coffee desert. It was made special with exceptional service."
91,"We dined at many wonderful restaurants in Paris, many of which were more budget friendly yet still excellent. Pur was the best dining experience of our trip and quite possibly our lives. We did the 6 course menu. We started with champagne and were served complimentary appetizers. The attention to detail was spectacular. The staff was young, excited, and attentive. We have dined at multiple Michelin restaurants. I could not recommend this place more. Superb."
92,"Excellent service, prompt and attentive. Nice ambience and decor. Very refined food with exciting flavour combinations. Particularly noteworthy were the scallops with a Mexican twist and the chocolate and cherry dessert. Super!"
93,"My wife wanted to celebrate her birthday here because of the romantic setting. Had to book ahead quite a bit, the process was great, as I asked for a birthday cake for my wife, I got a very fast response from the team there, we worked through what I wanted, and 48 hours before the dinner I was asked to confirm again. The dinner was amazing, we had the ‘as time goes by’ menu, I loved everything, amazing taste experience. Service was outstanding, and the cake at the end both beautiful and delicious. My wife loved every minute, thank you to the team at pur!"
94,"We visited Pur for dinner on a January Saturday evening. Every dish offered in the six course tasting menu from amuse bouche to second dessert was perfection on a plate. The wine pairings were really carefully matched and every one of them worked. The service was at our pace, friendly and attentive. We cannot recall enjoying a dinner as much as this - ever."
95,"We've booked the restaurant a half year in advance and I must say that our expectations were really high. Generally, it was a pleasent evening but I do not really think that all my expectations were completely fulfilled.  Now, some details. After a pleasent welcome and brief hello from chef, we took a glass of champagne and our 6-course menu started. As we are a big wine lovers, we took a menu with wine pairing. The first meal was a crab meat in a small ravioli. With a second bite, I hit a part of crab shell which is really very unpleasent. After couple of seconds, my wife had a same problem (so this was not a unique case). Very honestly, I would not expect such mistake in restaurant on this level. We received a Maconnais white Burgundy to this course and a wine was a disapointment. So, our start was not very good. With a second course, we received pan fried scallops and those were really awesome. Accompanied with white Bordeaux, this was really excellent and returned mood at table back where it should be. Third course was a decent stuffed chicken (still nothing really special), served with a glass of Le Clementin du Chateau Pape Clement 2012. Although from a poor vintage, this was far the best wine we had the evening. After a cheese, we received two deserts and both were great. I am not so much about sweet stuff but especialy citrus fruit desert was probably one of best desert I've ever tasted.  So, while overall, this was a nice evening, it must be said that we paid 535 € for two persons. I had a comparable menu in couple restaurants where price was around 300 €. Yes, we are in a heart of Paris so +100 € but that is still around 400 € and I just have a hard time to justify that remaining hounderd. Probably the biggest weakness was a service. Too many trivial mistakes like serving food from wrong side or quite a lack of comunication with guest.  Long story short, this was a nice evening, no questions about that. But it was just nice, not great, not perfect. And for the price we paid, I am just not sure."
96,"My family and I enjoyed a wonderful night at Pur'. We were greeted nicely by the Hotel front doorman and escorted to the restaurant, seated with a great table and had a wonderful first impression. We were with my two young kids. The staff was excellent toward the kids, treating them nicely and offering them pillows on the bench, juice, etc. They had a very very nice kids menu. I love seeing these type of restaurants with options for kids, which keeps them happy and allows the adults to have a good night too. We had the Christmas Dinner menu with wine pairing. Excellent dishes. Only item of notice was the chicken main course. it was very good, but thought maybe chicken was a bit too easy for this type of restaurant. At the end of the day. Well priced and excellent quality. Had a great time. Highly recommend!"
97,"Pur is an amazing restaurant! The food tastes delicious and the creativity of the courses is incredible. the staff is kind, attentive and friendly. The atmosphere is great. The only thing that wasn’t perfect was the coffee (unfortunately from an automatic coffee machine) but it’s just a little thing. The restaurant still deserves 10/10!"
98,"When they say hospitality and quality PUR is at its excellence! CHEF ROUQUETTE can deliver marvelous menus! ....choose the pre fix with 8 courses! and wine paired with!! the 12 course is also available! Divine is the word! ....PUR is an inmaculate place for international dinners, gourmets,,,,,or Winos! Because they feature wines from all over the mayor wine regions! And the speak with foundation and knowledge in every course! In every ingredient ,,,,,in every little detailed recipe ....your waitress will be ready explaining every tone of the flavors in each dish!! !! a trip of our lives! to seal 3 months of travels.....PUR is much more that FRENCH hospitality is a place for worldwide food and wine connoisseurs! STOP by but call first and ask for the CHEF table inside the kitchen......a very talented team of cooks under Chef Jean Francois Rouquette!! We celebrated 12 years of marriage! A treat ! that we all need once in a while ! Divine Dinner!! Make reservations only open up 7.45 to 9.30 pm !"
99,"Exclusiv and delicious food in a nice environment. Excellent waiters, extraordinary tastes. Expansive but worth! You have a nice bar to complete your evening!"
100,Lovely romantic Christmas dinner . The food and service lived up to its reputation. The extras in my picture were a lovely addition to our meal !! Thank you for a wonderful experience!
101,"service - perfect wine - perfect chef - more than perfect , he is so creative :-) you can taste earthy sour and salt at the same time in one bite .We took 8 course tasting menu and have an Alice in wonderland trip in our mouth .Also he is spoiled you with some starters and amuse bouches that are not in your menu.But I have to say that some of the items in tasting menu are very exquisite such as Abolones and veal . smoke- not inside but there is lovely garden very near the restaurant you can have break here. Atmosphere - restaurant is in the Hyatt Vendome Hotel very elegant very Parisien and chic. We went here at our 25 th wedding anniversary and had a lovely night.  Thanks to all stuff :-)) we had a wonderful night ."
102,"We had dinner here on a Saturday night and opted for the Passing Time 6 course menu. Service was lovely, wine list was extensive, food was wonderful. We were seated at a table in the rotunda, which was very elegant. Everything was perfect except we waited a long time to get our check. Probably not a long time by Parisian standards, but definitely by American standards. They seemed to be having trouble with their credit card processing machine and apologized about it. Aside from that, this was a lovely meal and I think they deserve their Michelin star."
103,What a wonderful dining experience. Food is presented to table looking amazing and tasting FAB !! A great fine dining experience in Paris.
104,"The atmosphère, The Food (of course ...) , the set-up , the Decoration, The Chef (who came to finish some cooking/cuting at our Table) ... The Team (Camille and Team Mates) ... What can we expect more ? Would not be surprised to see another star next to this place ... we will come back and that's the best compliment we can make. / very complete Experience and so many things we would like to taste on the Menu -  Thumbs-Up"
105,A bit Hayden at the bigging and it will worry you undid to call to find . Then hay expecteshon was to the best of the treet hayle recommend grait food trait Seres Thankyou
106,"Unique restaurant and beautifully combined with our holiday at Hyatt Paris Vendome. The meal and all the wine pairings were amazing!! Fantastic dinner!!! The service also deserves congratulations. In general, I have noticed an attention to detail,which I really loved in this restaurant.  We'll be back again soon!!"
107,"We ate dinner here for our 7th wedding anniversary, and our experience was amazing from start to finish. Everyone on the staff was wonderful and delivered exceptional service. Every course of the tasting menu was delicious -- the dessert courses were particularly divine. And the sommelier selected excellent wines to pair with our meal.  Pur' is more than deserving of its 1-star Michelin rating, and we look forward to returning again next time we're in Paris. Thank you for such a wonderful evening!"
108,6 course taster plus wine pairing simply stunning. Sublime flavours with the pomp and ceremony to accompany such flair. I asked for a french description of each meal with an English translation for my wife Impecable from all staff. Even the striking union protestors lapping the restaurant with flags high vis vests and placards added to the experience Felt thoroughly spoiled
109,"Wife and I along with another couple were at Pur in October. The staff was absolutely wonderful! could not have been better. Cyrille even recommended other restaurants for us in Florence, Italy, where we were headed next."
110,The restaurant were notified of my allergy issues a couple of weeks in advance to establish whether the chef was prepared to adjust set menu to allow for my problems. I had a fantastic meal eating things I would never have risked before worrying if there was a ingredient included I had problems with eating.
111,"Typically i wouldn't let the service at a restaurant ruin perfectly good dining on a lovely summer evening out with my husband. However Pur' did just that. I find the Parisian service culture second to none and thus was appalled over the condescending, blatenly rude mannerisms, on several occasions, by our garcon. It got to the point where i just stopped responding to him and let my husband talk for me. By the end of the meal he was fine but it was too late-- he overshadowed the food."
112,"We went to PUR as part of our week celebrating our honeymoon. By far, PUR was THE BEST meal and may be one of the best meals we’ve ever experienced. The staff was incredible - attentive but not intrusive. Camille was the best server ever - helpful and informed and so kind. And the food...simply stellar. The room is spectacular - we had the tasting menu which was amazing. We loved it!"
113,"Restaurant Pur' is a Michelin star rated restaurant located in the Park Hyatt Hotel near the Palais Royal. My wife and I had dinner there to celebrate a 40th anniversary. The food and wine pairings were excellent. Unless you are an expert on French wines, I strongly suggest letting them pick the wines. They are very good. The wait staff was attentive and helpful and spoke English. This is a fairly expensive dinner experience, but worth it."
114,"We had a wonderful dinner at Pur, the best of our trip to Paris! We had booked a table online several weeks before and were promptly contacted by the restaurant since a credit card deposit was required. Despite this, we were again contacted a few days before the reservation with a request to confirm again. This was to celebrate a birthday and we were also asked to confirm whether a cake would be required and what type. So very good customer service even before we arrived. The restaurant is absolutely beautiful, (located in Vendome), and we were seated immediately. This is a fine dining, not a casual restaurant and the atmosphere was perfect for the occasion. Not loud, but not one of those restaurants where you are afraid to have a good time. Unbelievable amount of staff and so we were well attended to, and everyone was really friendly and efficient. We did the tasting menu with wine pairing which was not overwhelming as some of these experiences can be. Compared to the cost of some other restaurants in Paris, the price was not bad especially in such beautiful surroundings and with such attentive staff. The food was delicious. Good sommelier who was a young French American . He took his time to explain the wines and also chatted with us a bit. This was one of my best dining experiences anywhere and I am so happy we picked it for our special celebration. It was perfect!"
115,"Excellent service excellent food worth every penny , the wavy beef was amazing , could not fault anything about this experience, will definitely be visiting again when in Paris"
116,"A wonderful meal at a beautiful restaurant. We started with glasses of premium vintage Champagne. Normally the restaurant only serves a ‘prix fixe menu’ to the whole table, but our hostess permitted us to vary that at our table of four. She also substituted a couple of dishes for my wife who doesn’t eat shellfish (even the chicken dish had a broth of razor clams), and served her wagyu beef that she thinks is the best she’s ever had. The parade of courses (my friend and I had the 8-course menu) was flawless. Each delicious. We selected the wine option and were not disappointed by the selections. Definitely the way to go and worth it. At the end, our hostess, Camille, comped us on the Champagne we drank as an aperitif!! Lovely, friendly people who accommodated our every desire."
117,"This was a our first time in a Michelin star restaurant and this place is just amazing, everybody from the restaurant just made us feel like king and queen of the world. The attention, service, the conversation were just wonderful. We had the 6 courses dinner paired with wines and every plate was a perfectly match with the wine and the courses were brought in such an order that it set perfectly for our taste. This dinner made a big deal in our vacation to Paris. Merci beaucoup!"
118,"This place is amazing, the food here is really very good and to die for, the service is very good and the staff is amazing."
119,"Pleasantly surprised to get a booking same day - especially on a Sunday when many Paris restaurants are closed. We must have got the last table as it was full. Lovely and innovative cocktails in the bar to start and then decided on the full monty tasting menu. First restaurant I've been to in a long while that has menus ""for the lady"" without prices on them!  Service was almost flawless throughout, but there were a couple of minor things like them forgetting the beer I ordered - they did remember eventually but by then it was too late. Lots of staff an all worked well together. Everything was delicious and well presented and by the end we were well an truly stuffed - despite being really hungry having been in Paris for a 16KM race, so we were definitely hungry when we got there.  Not cheap, but I'd say worth it."
120,Everything was really good in here ! We ordered the “ trip diary “ which was an 8 course menu . The foie gras shabu style was probably my favourite the foie gras was melt in your mouth and love the noodles with it . We had the fig dessert which wasn’t really our thing as we don’t really like fig and they apologise by offering us a glass of champagne but of course not their fault as we just don’t like fig ! Will definitely come back the food was spectacular and the waitresses and everyone serving us was wondering !
121,"We visited Pur for our wedding anniversary. There's nothing not to like in this place, excellent ambience, well trained staff with state of the art service and really nice food. Given the plethora of awarded restaurants in Paris, Pur is a great place combining quality, ambience and a unique experience."
122,"We decided to make a reservation because it was a two Michelin star restaurant at the Park Hyatt where we were staying and we were too tired to go out. I should mention that we took our 8 1/2 year old with us. The highlight was that the staff who was very attentive, accommodating, and personable. They met all our needs with a smile and made sure we enjoyed the experience. Now the food. They started by offering a choice of champagne: Pierre Trichet cuvee 1333. Incredible. It's not available in the US, which is very disappointing. The wine list is extensive and very good. We shared two appetizers which were very good and the main courses were phenomenal. You will not have much room for dessert but you should do your best to have some because it is good! Overall, a great experience and quite reasonably priced."
123,The food is so good the service was second to non and my feelings are warm all over. One thing take a big credit card with you. Wine prices are out of control and I told them so. This was why only 4 stars.
124,Pur was a magical night for my wife and I from the moment we arrived. The staff are friendly and attentive. My wife and I had the Trip Diary with wine. The food was incredible and the wine pairing an excellent match. The pricing is exceptional and more reasonable then other michlin rated restaurants We will definitely revist Pur the next time we are in Paris. Thank you Pur for making our visits memorable one.
125,"It’s very nice dinner, the ambience, the staff, the service are good. I took 8 courses and it’s really good, the quality and the presentation are excellent."
126,"We did the 6 course meal offered and it was outstanding!! Free appetizers and each course had magnificent flavors and were very unique with signature French sauces. We even got 2 extra desserts! Very good. Only caution, be prepared to pay $500 euros for dinner with wine."
127,"This can be very hard to get in to, but since we were staying the street, we dropped in and asked to be placed on the waiting list. Lo and behold, we did get in ;-)  We opted for the 8 course meal, which is expensive, and the wine pairing adds on, but this is a case where the food, the service and the pure art of the presentation are actually worth it!  This meal will take just over 3 hours to complete, so plan accordingly, or opt for the 6 course version.  What is very nice is that you can have input on the courses, or opt for the chef's choice.  For us, this was an amazing, once in a lifetime experience. A foodie's dream come true!"
128,"We had a delightful dinner at Pur to celebrate the last night of a fun-filled sisters trip to Paris. The 6 course tasting menu was beautifully presented, the service was attentive and gracious, and the food was delicious! Pacing of the meal was great, and the gratis appetizer, amuse Boucher and pre-dessert made the 6 course dinner a 9 course one! We were comfortably seated in a banquette which promoted a more intimate, private dining experience which allowed us to be silly, laugh, and fully enjoy ourselves. Many thanks to Cyrille Combin, Pur Supervisor, and his team for a lovely, memorable meal, and we look forward to our next visit!"
129,Just amazing. We had the tasting menu. Enjoyed every part of the 8 different parts of it. Go for the tasting menu. Worth it.
130,"We had the 8 course menu with wine accompaniment. The food was excellent. You need to book and reconfirm your booking - which makes sense to avoid empty tables when the restaurant is popular. I replied to an email confirming my reservation, but the following day received a call (after a missed call a couple of hours earlier) advising me that my reservation had been cancelled as I had not reconfirmed. Fortunately, upon indicated that I had confirmed by email my reservation was honoured - but not the sort of mix up you expect from a professorial establishment. The meal was very good, but not outstanding. The wait staff all very pleasant and attentive, but away from the table there was a sense that they were rushing around all the time, which was not entirely necessary. Chose the wine accompaniment as I appreciate having wine paired for particular food. However, for one glass I had a load of sediment in the bottom - this is not what I expect when served by a sommelier. In my wife’s desert she had a piece of baking paper - also not what expect in this type of restaurant. It was an enjoyable meal but with a few minor issues and room for improvement."
131,"This was an experience from the moment you walked to the Maitre'd station to when you are seated. Welcomed by friendly, attentive staff that make it seem like a dance. The menu is a culinary experience I will never forget. We pared the courses with the chefs suggested wines. Great way to go. I'm not a big white wine fan, but the pairings were dead on and I never regretted following this chef's choices. Food has to be experienced."
132,We recently had the pleasure of dining at Pur' for our last dinner in Paris before we traveled to Lyon. We chose the six course tasting menu with wine pairings and thoroughly enjoyed every course. The service was excellent and the staff was very accommodative of our lack of expertise in French. I would recommend this restaurant to anyone who wishes to experience a truly exquisite dining experience.
133,"This is a really exceptional restaurant. The staff are the perfect mix of friendly and formal and were obviously both keen to please and proud of what was being produced. The young female sommelier was particularly knowledgeable and charming: we had the full 8 course tasting menu (Trip Diary) with the accompanying wine and she wrote out a list of the wines for us. The food was exquisite: inventive and interesting without crossing the border into unnecessarily ""adventurous"". Highlights were a delicious asparagus panna cotta with tarragon that was simply essence of asparagus, a foie gras ""like a shabu shabu"" cooked in rhubarb broth and a superb piece of turbot with herbs, wild garlic, paradise seeds and blood orange. The cheese board was a very good one: it avoided the mistake of too many cheeses, and all were served in a perfect condition. The accompanying wines were all well matched, particularly a 2016 Condrieu with abalone and artichoke. We hope to return soon. In fact, i think with various additions, it was in fact about 11 courses but it was well judged in terms of content and portion size."
134,To eat exquisite French food. I had the smallest (5 course ) tasting menu which of course expanded with several amuse and several desserts. Each dish was beautifully prepared and presented and the wine pairings were spot on. I was even served a cider which was one of my favorite pairings. The service was the perfect blend of formal and friendly. The meal was about $275 and worth every cent. The room is comfortable and even with a large party felt private and suitable quiet.
135,"We’ve been to quite a few Michelin restaurants in Paris now and this has been my favorite. Every detail was perfection. We ordered the 6 course tasting menu - it ended up being 9 courses with the extras they threw in. The beef, chocolate desserts, brioche, and cheeses were standout amazing but the entire experience was top notch. They change the menu out seasonally so we will absolutely be back. Highly recommend."
136,We did not regret having my birthday dinner here. The service was seamless and the atmosphere is elegant. We also liked the menu which had a nice selection of fish and meat. We thoroughly enjoyed our experience.
137,My wife and I read the reviewsabout this restaurant on TripAdvisor We are fully amazed by service. I would recommend this restaurant to anyone who loves fine dinning and is visiting Paris.
138,"I flew to Paris for the singular reason of eating top class cuisine. I did my homework and was very selective as to who offered the best. It was not easy but PUR was a standout for its stunning and perfect tasting menu. Rated as a Michelin 1* I feel it should be 2*, I felt it was better than some 3* and a far better value. The tasting menu had greater variety than any I had seen,,, Abalone in seaweed with a Chardonnay sauce, Perfect chicken with morels, Pyrenees Spring Lamb ,Roast Tubot, and Caviar with a panacotta, Duck Foi Gras .... during a delightful 2.5 hours. enjoyable 3 course desert so counting the 3 amuse+ the 3 deserts+ the 6 main courses add wine and it comes to a very reasonable 160 Euros. without wine. Which is pretty cheap when many menu's are in the 370-470 range..  Based on what you get for your Euro/dollar,PUR is fantastic. . The kitchen is an open style and you can observe the brigade at work. Excellent technical mastery and presentation of texture, color and taste.... Hey Abalone, In France.... Nobody has done this anywhere but PUR... The Chef has passion and creativity. This is not tourist grand cuisine this is the future .  The ambiance and style is semi modern and elegant. I dined by my self and the staff treated me with extreme warmth and friendly/not aloof...even funny. . If you are serious about quality cuisine and serious dining then Pur is the bargain of Paris... I say this after some 5 trips to France to dine over 30 years. If your looking for a original menu and great service.....head to PUR by the Opera. in the 8th I considered it to be in the top 15 restaurants in all of Paris and I have been to a few from Jamin and Tour de Argent in the past to L'Astrance."
139,"My husband and I decided to kick off our 30th wedding anniversary celebrations by going to Paris and having dinner at Pur. It was an excellent choice indeed! Right from the start it was a smooth and hassle free experience - I booked by email; always prompt and very polite replies, no hitches, extremely satisfactory communications. On the day, we walked from our hotel on Place des Pyramides, by the Louvre, to Pur, just off Place Vendome, a pleasant walk on a mild Spring evening - as you can see, the restaurant is situated in one of the loveliest areas in Paris. As soon as we stepped into the lobby we were taken care of and pampered from start to finish. Our coats were taken to a cloakroom. We were given a table in the centre of the colonnaded structure - it was perfect! Suffice to say I was offered a cushion for my back since I sat on the sofa, even getting to choose the size of the cushion! This was a great idea as I was comfortable throughout the meal and could then relax back onto the sofa for coffee, very thoughtful indeed. A small stool was provided promptly too, for placing bags and phones etc on it instead of cluttering the table. The service was excellent, can't praise the staff enough. They were attentive, obliging and efficient all evening, timing and pace of the meal just right and it was as if they were taking us on a wonderful culinary journey. Our servers explained everything about every course - what ingredients were being used, their provenance and how they were prepared, Same for the wines offered, which were all lovely wines too. The cuisine was divine, just what we were looking for, creative and innovative, far from the usual fare. Every morsel was bursting with flavour, a blend of ingredients brought together in perfect harmony, a work of art, both in taste and presentation. After every course we were left anticipating with pleasure the next one, to find out what delicious creation the chef was coming up with. Our servers made it perfect by explaining every step - the sommelier would inform you that the wine served would be for the one course or for the next two courses and so on. Mind you, there was no need to make the wine last if it was to be served with two courses, because top ups were offered - very nice touch. Also, for instance, the sommelier would say this is the first dessert wine for this evening, so you would automatically infer that there will be another dessert wine served with the second dessert. The ritual was perfect, plates removed, new cutlery, new glasses, then new wine and soon after the new course. Fresh bread was offered throughout, crumbs were removed from the table all the time. We had the Carnet de Voyage, an 8 course menu, with wine pairing. I cannot decide which course was the best - they were all fabulous! Besides the courses on the menu we were given a variety of amuse bouche, which did just that, tantalise the taste buds, making us anticipate what the main meal would be like, since they were excellent. I must mention especially, since it is a favourite of mine, the foie gras - heavenly preparation of this unique ingredient I look forward to when in Paris - it was by far the best I've had here, which is saying something seeing that I try to eat it every day when in Paris. We really enjoyed the cheese course, three very nice and different cheeses. Both desserts were lovely but the chocolate dessert out of this world good, perfectly balanced! Portions are of course of a manageable size to enable you to savour and enjoy each and every one of them. Last of all, and not part of the 8 course menu, with hands in gloves, our server brought us an exquisite treat - a conical shell shaped brioche, which he cut in four and served with the most delicious creme chantilly! The brioche was delightful even on its own! And a chocolate truffle with the coffee too. We really appreciated the service of all the members of staff and of course the culinary prowess of the chef and his team. As a final observation, I received an email from the Pur supervisor, thanking us for choosing Pur - it was a personalised email, even wising us a safe trip to our country, by name - a nice final touch too. We have been to some quite expensive Michelin restaurants in Paris - I have found my favourite this time! I have only two misgivings, that the dinner finally came to an end and that I don't live in Paris! However Pur has given us one more very good reason to return to Paris again and again."
140,"Every dishes like an art piece and taste very good. Sitting at the Chef table tonight is an unique experience, it overlooks the kitchen and we can interact with the chef while watching them preparing dishes and applying the finishing touches. Every staff is very nice and helpful! Every people in the kitchen are very focus on the food and you know that treat the food seriously and the kitchen is very clean. If you go, you should book the chef table!"
141,"My husband and I decided to celebrate our anniversary by trying Pur. The restaurant is beautiful, the service is the perfect blend of formal but never stiff or snooty. We decided to go “all in” and have the 8 course with wine pairing. Each course is beautifully presented and well balanced, the wines complemented as well. In retrospect, I think the six course option would have been plenty. For us a three hour meal was just too much. I can’t really find fault, but for me, I am not sure I would do it again. I completely understand why it is an expensive meal, but I personally just did not find it compelling enough to go again."
142,"Crank up your foodie appetite and sit down for 6 or 8 delightful courses. Arrive hungry - there are several secret courses - a pre-desert, a second desert, a brioche, and cookies. The service is spot-on, and if you're lucky Jean-Francois will shake your hand on the way out."
143,"What a wonderful way to close out our Paris trip. An ""8 course"" dinner paired with some great wine. The service and the staff were just spectacular. It was such a great and delicious experience.....possibly one of the most romantic dinners we had."
144,"We had a very special anniversary meal here last month. The surroundings in the restaurant are beautiful, but were more than matched by the food, and the service we received. Both were utterly exceptional. We had the 6 course chef's menu with matching wines. The American sommellier was brilliant, and his choice of wines was great. The real star, as it should be, was the food. Every course, a faultless combination of flavour and textures, immaculately presented. Two glasses of d'Yquem finished a perfect evening!!"
145,"We had dinner at Pur on a cold Paris night. The place is superbly decorated and has a unique, futuristic design. The photos on the web site are accurate. Tables are nicely spaced and the general feeling is very warm and inviting.  Service was good and attentive.  The Lobster was good and nicely presented. The pricey (145 euro) beef wagyu was very tiny - just 3 very small pieces and was just too soft. Took 30 seconds to eat them and It felt like eating a cube of fat although it was not fatty. Just very very soft. Somehow it did not feel like meat and it had a bit of a bland flavor. Maybe that is the idea about the wagyu being so high end but the experience is underwhelming at best. About 25 grams - fitting in two tea spoons for 145 euros is not worth it.  Overall the food is good and presentation and service on par. They probably deserve their Michelin star but we were not overwhelmed."
146,"We had the 8 course tasting menu - absolutely sublime. The service was spot on, absolutely amazing. Fully recommend for dinner"
147,"OK, so this was special. We came to Paris for a week, to celebrate my beloved's 50th birthday. I did some research in advance, and decided that this will be the place.  First thanks go to Mariana, who communicated with me in advance of the visit. Professional, prompt to reply, working with us on the 6-course menu (we don't eat meat), adjusting it to our food preferences and the special touches for the celebration.  Then came the evening. Professional welcome, with elegance and grace. Once we got seated, we met James the sommelier. Unbelievably knowledgeable about wines and the profession at large. A delicious glass of champagne to start the evening, followed by an even more divine French red - to die for. On top of it, because we had fish, he recommended - and brought (on the house) - two glasses of white that fit the dish perfectly.  The service from the whole team was superb. SUPERB! Luc was equally professional and friendly, and we engaged in a few conversations about how they run the place, and the world of Michelin stars.  Then came dessert. Or, more specifically, first came the pre-dessert dish. It was followed by two separate dessert dishes, wrapping everything with a chocolate creation of one of the chefs who specializes in chocolate.  We have both ""been around"" and traveled various parts of the world, separate and together - and experienced a variety of restaurants. We unanimously agreed that this was THE BEST restaurant experience of our lives! Sure, it was also the most expensive one - and I would pay it again for this experience, without thinking twice.  Thank you Team Pur' for making this evening so unique for us!"
148,"Why this restaurant is not in the top 5, i would not know, i would even say it should at least be in the top 10 restaurants in Paris (currently sitting at #12 when Im writing this review)!  This was without a doubt my best meal I had and then to add to the experience was the outstanding service from all the staff!! I didn't get everyone's name, but Cyril was with us most of the night, so a special thank you to him.  The food was breathtaking, the flavours that came out of the kitchen was mind blowing and I cannot wait to return, i will most defiantly be back soon!  Thanks again to everyone at Pur!!"
149,"Excellent! We had a lovely time. The service is more than correct. However, a good music choice in the restaurant will gain them more sophistication. Thank you."
150,"8 course tasting menu. Yes, it’s a lot of food but can be battled through.  Caviar starter immense. Lamb main like a meat yoghurt it was cooked so well. Fruit baba towards the end very refreshing.  Accompanying wine flight perfect. Although the port at the end is a total sucker punch. Left very drunk.  Service top notch as is custom in these places.  Little gift bag containing cookies and brioche a nice touch.  Ate at a few Michelin places in euro capitals but this one stands out."
151,Wonderfully coursed dinner with excellent wine pairings. Intimate setting with no rush at all. We felt we were guided through an amazing dinner and was the perfect way to end our Paris trip. Food was top notch and staff was welcoming and attentive. Unforgettable experience.
